age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,-1.0149255061682,-1.01619566570856,-1.04283763482881
20-34,HIS,Food_price,USD,-0.588695362517679,-0.595675307586518,-0.622663043378794
20-34,HIS,FL,mrh-eq,-0.0313786107904957,-0.0315883782033898,-0.0324274285753569
20-34,NHB,CED,MJ,-1.16605034079615,-1.10914708874205,-1.13377650762303
20-34,NHB,Food_price,USD,-0.801417570805117,-0.778687902891502,-0.827584627391328
20-34,NHB,FL,mrh-eq,-0.0364751591329653,-0.0350099923428615,-0.0357731996885064
20-34,NHW,CED,MJ,-1.10382618004247,-1.0868857024546,-1.10089385784036
20-34,NHW,Food_price,USD,-0.668081261116182,-0.631181964980196,-0.673524866746362
20-34,NHW,FL,mrh-eq,-0.034225513633724,-0.0333454223040782,-0.0340380153005786
20-34,OTH,CED,MJ,-0.885156407248339,-0.879925541374332,-0.887584515331533
20-34,OTH,Food_price,USD,-0.526385756505193,-0.52807961319078,-0.551678090680838
20-34,OTH,FL,mrh-eq,-0.0283706610778652,-0.0278210778471734,-0.0282528967217158
35-44,HIS,CED,MJ,-0.922979420415336,-0.987247504249962,-0.959541266145199
35-44,HIS,Food_price,USD,-0.526135237533886,-0.517082020341012,-0.546668122078376
35-44,HIS,FL,mrh-eq,-0.0298345650054457,-0.0316318612235368,-0.0314077654016413
35-44,NHB,CED,MJ,-1.12458630289708,-1.13150581922969,-1.14528295695803
35-44,NHB,Food_price,USD,-0.768260469529683,-0.808070334271415,-0.836335686729307
35-44,NHB,FL,mrh-eq,-0.0361846367715489,-0.0366962936026576,-0.036889290190449
35-44,NHW,CED,MJ,-1.16141179887405,-1.25808629701916,-1.25694892520491
35-44,NHW,Food_price,USD,-0.662704312344951,-0.705081574162186,-0.697263187253181
35-44,NHW,FL,mrh-eq,-0.0372266741386033,-0.0404614028841213,-0.0403786940940937
35-44,OTH,CED,MJ,-0.944709386421199,-0.919108322236887,-0.843767976797243
35-44,OTH,Food_price,USD,-0.476476224527002,-0.488009224418871,-0.468140001758934
35-44,OTH,FL,mrh-eq,-0.0314880737944185,-0.0311433504573036,-0.0285870162631442
45-54,HIS,CED,MJ,-0.912321507552383,-0.939105350850519,-0.88912785437212
45-54,HIS,Food_price,USD,-0.505392049169129,-0.499274189104404,-0.508222723510097
45-54,HIS,FL,mrh-eq,-0.0301263299224367,-0.0305420600480496,-0.0294351582251212
45-54,NHB,CED,MJ,-0.99580914702167,-1.11462843052114,-1.00117665295387
45-54,NHB,Food_price,USD,-0.645340251603858,-0.724230309894687,-0.658644810755009
45-54,NHB,FL,mrh-eq,-0.0329141710882436,-0.0371564392733579,-0.0334781137710279
45-54,NHW,CED,MJ,-1.21946555439676,-1.26169375206306,-1.25420916907346
45-54,NHW,Food_price,USD,-0.683258864892888,-0.776267980262847,-0.690391997585289
45-54,NHW,FL,mrh-eq,-0.039727181168068,-0.0413535814346771,-0.0405522978707577
45-54,OTH,CED,MJ,-0.857188972797796,-0.886562893929187,-0.78645628435981
45-54,OTH,Food_price,USD,-0.386817769278071,-0.402411241575673,-0.287448327144651
45-54,OTH,FL,mrh-eq,-0.0278648959699017,-0.0288325926679994,-0.0239429542784663
55-64,HIS,CED,MJ,-0.921091694022847,-0.970034017969363,-0.96293521703163
55-64,HIS,Food_price,USD,-0.390356561904484,-0.434968078831873,-0.452927253117839
55-64,HIS,FL,mrh-eq,-0.0298874095121326,-0.0321474093645886,-0.032084966456711
55-64,NHB,CED,MJ,-1.10681338572885,-1.13178240684603,-1.07148630265401
55-64,NHB,Food_price,USD,-0.747994061452192,-0.763355891613616,-0.699551715722315
55-64,NHB,FL,mrh-eq,-0.037303786711136,-0.0383495568889607,-0.035855964248128
55-64,NHW,CED,MJ,-1.19168343141108,-1.29314708537772,-1.24559887259951
55-64,NHW,Food_price,USD,-0.60978933814976,-0.691248516952927,-0.628642883878447
55-64,NHW,FL,mrh-eq,-0.039132620658451,-0.0427193739255725,-0.0406183016147458
55-64,OTH,CED,MJ,-0.8831444016785,-0.843326467634253,-0.816929975249065
55-64,OTH,Food_price,USD,-0.438589986001353,-0.418427908546227,-0.448249000186057
55-64,OTH,FL,mrh-eq,-0.0284638030079902,-0.027588985042612,-0.0281740512543585
65-74,HIS,CED,MJ,-0.830495315589154,-0.842218910087828,-0.841923494622824
65-74,HIS,Food_price,USD,-0.3118524875176,-0.351717472616061,-0.366489858925337
65-74,HIS,FL,mrh-eq,-0.0272615391262854,-0.0281699089344542,-0.0289315587452696
65-74,NHB,CED,MJ,-1.16607578806909,-1.19011184970782,-1.22108852876496
65-74,NHB,Food_price,USD,-0.698331311994269,-0.686199756101165,-0.720192894341601
65-74,NHB,FL,mrh-eq,-0.0401950572521883,-0.0404589826021879,-0.0420658940562
65-74,NHW,CED,MJ,-1.29390364183402,-1.26023515022228,-1.27456070008405
65-74,NHW,Food_price,USD,-0.638444034576238,-0.642891127551374,-0.618757074046964
65-74,NHW,FL,mrh-eq,-0.0426095343730595,-0.0413589998565903,-0.0416152209156637
65-74,OTH,CED,MJ,-0.757961424128871,-0.836681838819558,-0.810028714262151
65-74,OTH,Food_price,USD,-0.362136631106992,-0.372039445554194,-0.37112660431022
65-74,OTH,FL,mrh-eq,-0.0253023071285642,-0.0274748691464999,-0.026984117921334
75+,HIS,CED,MJ,-0.980366753166776,-0.935429980523387,-1.09981713603526
75+,HIS,Food_price,USD,-0.462284659750366,-0.441315692535051,-0.51276887725249
75+,HIS,FL,mrh-eq,-0.033540289695882,-0.0315879709789613,-0.0370336239504606
75+,NHB,CED,MJ,-1.11051156517892,-1.11833625913954,-0.923257237932694
75+,NHB,Food_price,USD,-0.737878382697024,-0.707808625856915,-0.541184262885055
75+,NHB,FL,mrh-eq,-0.0396001554744618,-0.0395079301730365,-0.0312691841993753
75+,NHW,CED,MJ,-1.34377996544452,-1.34819843227236,-1.34520352983636
75+,NHW,Food_price,USD,-0.672460743366363,-0.650081822411312,-0.679303386612705
75+,NHW,FL,mrh-eq,-0.044871808238429,-0.0445957608053826,-0.0452495190636866
75+,OTH,CED,MJ,-0.778192330219878,-0.716121993177548,-0.801890067777257
75+,OTH,Food_price,USD,-0.334029462978348,-0.34641756282728,-0.387650322467608
75+,OTH,FL,mrh-eq,-0.0259458297283563,-0.0244227531481268,-0.0280808003012192
