sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
Female,HIS,CED,MJ,0,0,0
Female,HIS,Food_price,USD,0,0,0
Female,HIS,FL,mrh-eq,0,0,0
Female,NHB,CED,MJ,0,0,0
Female,NHB,Food_price,USD,0,0,0
Female,NHB,FL,mrh-eq,0,0,0
Female,NHW,CED,MJ,0,0,0
Female,NHW,Food_price,USD,0,0,0
Female,NHW,FL,mrh-eq,0,0,0
Female,OTH,CED,MJ,0,0,0
Female,OTH,Food_price,USD,0,0,0
Female,OTH,FL,mrh-eq,0,0,0
Male,HIS,CED,MJ,0,0,0
Male,HIS,Food_price,USD,0,0,0
Male,HIS,FL,mrh-eq,0,0,0
Male,NHB,CED,MJ,0,0,0
Male,NHB,Food_price,USD,0,0,0
Male,NHB,FL,mrh-eq,0,0,0
Male,NHW,CED,MJ,0,0,0
Male,NHW,Food_price,USD,0,0,0
Male,NHW,FL,mrh-eq,0,0,0
Male,OTH,CED,MJ,0,0,0
Male,OTH,Food_price,USD,0,0,0
Male,OTH,FL,mrh-eq,0,0,0
