sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,added_sugar,CED,MJ,0.205799959022735,0.210529767431768,0.207680742171144
Female,added_sugar,Food_price,USD,0.358249516357235,0.365082712107621,0.361368511471458
Female,added_sugar,FL,mrh-eq,0.00970057682727468,0.00991077424785702,0.00978069379163865
Female,oil,CED,MJ,0.0549990794428708,0.0539445251232366,0.0545491449533166
Female,oil,Food_price,USD,0.0415318447307578,0.0404287158946284,0.0406878194598394
Female,oil,FL,mrh-eq,0.0028188816392402,0.00276370214000277,0.00279395128460215
Female,sat_fat,CED,MJ,0.388379184630522,0.395451017901245,0.393771069682567
Female,sat_fat,Food_price,USD,0.0450295214653249,0.0458277544519985,0.0457866520405722
Female,sat_fat,FL,mrh-eq,0.0103364272723107,0.0105234482469039,0.0104797305483161
Male,added_sugar,CED,MJ,0.19157510212465,0.19600813303579,0.194311819228537
Male,added_sugar,Food_price,USD,0.320569179821671,0.327973891860317,0.325531220868751
Male,added_sugar,FL,mrh-eq,0.00849078669889247,0.00870711016167714,0.00863143987025971
Male,oil,CED,MJ,0.0467950995686636,0.04645730636985,0.0462976593943716
Male,oil,Food_price,USD,0.0314786178775526,0.031557482337171,0.0313171907597104
Male,oil,FL,mrh-eq,0.00236125437324499,0.0023440690995693,0.00233573946001135
Male,sat_fat,CED,MJ,0.413506567856841,0.413347826027504,0.412497590403641
Male,sat_fat,Food_price,USD,0.0461659035940547,0.0461670176847541,0.0460699675788979
Male,sat_fat,FL,mrh-eq,0.0113855861641364,0.0113839672679219,0.0113594745983235
