age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,-0.20256415865385,-0.207585324980081,-0.213444522461626
20-34,HIS,added_sugar,Food_price,USD,-0.333154416431149,-0.336716248760161,-0.354878497744824
20-34,HIS,added_sugar,FL,mrh-eq,-0.00811195823362555,-0.0083863770642526,-0.00860860250159791
20-34,HIS,oil,CED,MJ,0.011692089065163,0.0127705190142267,0.0121752483898468
20-34,HIS,oil,Food_price,USD,0.00587667108588156,0.00408212654313293,0.00708783695287478
20-34,HIS,oil,FL,mrh-eq,0.000614585238297855,0.000670289388898022,0.000640977161902032
20-34,HIS,sat_fat,CED,MJ,-0.552404904149074,-0.548590719553475,-0.561648559690214
20-34,HIS,sat_fat,Food_price,USD,-0.0704135962691754,-0.0700549529769047,-0.0724309548179867
20-34,HIS,sat_fat,FL,mrh-eq,-0.0151744518897311,-0.0150700221025262,-0.0154278193508529
20-34,NHB,added_sugar,CED,MJ,-0.261053868108857,-0.254677806135428,-0.272331066989405
20-34,NHB,added_sugar,Food_price,USD,-0.466160965489879,-0.454824540180731,-0.486381734582647
20-34,NHB,added_sugar,FL,mrh-eq,-0.0102252011950445,-0.00997284549970072,-0.010665054738613
20-34,NHB,oil,CED,MJ,-0.0186107169136239,-0.0245944787758221,-0.0161686890027953
20-34,NHB,oil,Food_price,USD,-0.0164561718030077,-0.0161091309957818,-0.015994644234336
20-34,NHB,oil,FL,mrh-eq,-0.000963757481381739,-0.00126765378869008,-0.000850806268198703
20-34,NHB,sat_fat,CED,MJ,-0.576452178554725,-0.534638844412185,-0.540778100578274
20-34,NHB,sat_fat,Food_price,USD,-0.0592690905646434,-0.0553373962313117,-0.0563282276093589
20-34,NHB,sat_fat,FL,mrh-eq,-0.0152836565431847,-0.0141718075968905,-0.0143370045475997
20-34,NHW,added_sugar,CED,MJ,-0.179427227639118,-0.175439420705197,-0.182298952531186
20-34,NHW,added_sugar,Food_price,USD,-0.378401892824864,-0.358170607485098,-0.382839455983897
20-34,NHW,added_sugar,FL,mrh-eq,-0.00787451399856468,-0.00768798702192862,-0.00801124277045186
20-34,NHW,oil,CED,MJ,-0.00334221752931965,0.00572330488245395,0.00264786257087458
20-34,NHW,oil,Food_price,USD,-0.000291532514740501,0.00415978050314625,0.0018060570914407
20-34,NHW,oil,FL,mrh-eq,-0.000199906917526042,0.000277607789562702,0.00011608183388312
20-34,NHW,sat_fat,CED,MJ,-0.641483952556481,-0.641798827065311,-0.641603473401192
20-34,NHW,sat_fat,Food_price,USD,-0.074687732524781,-0.0739205361749273,-0.0756868730410644
20-34,NHW,sat_fat,FL,mrh-eq,-0.017096449266402,-0.0170856004732633,-0.0170897128461649
20-34,OTH,added_sugar,CED,MJ,-0.156052299621765,-0.152205766335609,-0.157365128190137
20-34,OTH,added_sugar,Food_price,USD,-0.283788378985427,-0.291806200191969,-0.299195589135302
20-34,OTH,added_sugar,FL,mrh-eq,-0.00689720372413606,-0.0067213678517965,-0.00697240447115733
20-34,OTH,oil,CED,MJ,-0.0177262077809334,-0.00768030283537005,-0.00985734189167267
20-34,OTH,oil,Food_price,USD,-0.0122525390151011,-0.00143495198530978,-0.01064509873685
20-34,OTH,oil,FL,mrh-eq,-0.000895596476271661,-0.000386318545834453,-0.000493296624317192
20-34,OTH,sat_fat,CED,MJ,-0.483473943818043,-0.493482916216248,-0.491412183048041
20-34,OTH,sat_fat,Food_price,USD,-0.0642871820319036,-0.0663024716065999,-0.0673689737632514
20-34,OTH,sat_fat,FL,mrh-eq,-0.0129922758143886,-0.0132514716907109,-0.0131942078124135
35-44,HIS,added_sugar,CED,MJ,-0.19510008136519,-0.18436214642722,-0.188502639313697
35-44,HIS,added_sugar,Food_price,USD,-0.32196513402684,-0.303677497130897,-0.32212293160465
35-44,HIS,added_sugar,FL,mrh-eq,-0.0089083476706437,-0.00849625458827031,-0.00868503569137621
35-44,HIS,oil,CED,MJ,0.0283829084097289,0.0207017764147222,0.00541259395480196
35-44,HIS,oil,Food_price,USD,0.0216975785432662,0.0146699680747664,0.00727343087150782
35-44,HIS,oil,FL,mrh-eq,0.00144853533230982,0.00105788266464458,0.000277334470464151
35-44,HIS,sat_fat,CED,MJ,-0.505449732632308,-0.559827966309753,-0.520185879006311
35-44,HIS,sat_fat,Food_price,USD,-0.0507744290262282,-0.0585399846583566,-0.0531972324290474
35-44,HIS,sat_fat,FL,mrh-eq,-0.0138276825025604,-0.0153169936120233,-0.0142227897427242
35-44,NHB,added_sugar,CED,MJ,-0.277459143984172,-0.29951744611556,-0.300033098009156
35-44,NHB,added_sugar,Food_price,USD,-0.463651049015508,-0.49574387168408,-0.510390663165833
