age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,0.205766030924484,0.203785324293139,0.211825335790551
20-34,Female,added_sugar,Food_price,USD,0.403399228549755,0.393077006462195,0.412533659155904
20-34,Female,added_sugar,FL,mrh-eq,0.00912477919787143,0.00903733322667675,0.00939479728771351
20-34,Female,oil,CED,MJ,0.0557451997762197,0.0538853015315699,0.0546981329482585
20-34,Female,oil,Food_price,USD,0.0395902704525395,0.038186787158563,0.0389098823402033
20-34,Female,oil,FL,mrh-eq,0.00292548467388417,0.00282734678009913,0.00286992780060718
20-34,Female,sat_fat,CED,MJ,0.376917123621504,0.381459832255161,0.380365829441736
20-34,Female,sat_fat,Food_price,USD,0.0469900031639611,0.0473694651639438,0.0478335884241402
20-34,Female,sat_fat,FL,mrh-eq,0.00995091750177072,0.0100690078080516,0.0100423599635626
20-34,Male,added_sugar,CED,MJ,0.186060744861686,0.18547014623407,0.185579686135134
20-34,Male,added_sugar,Food_price,USD,0.350928985065248,0.349758507018168,0.353297910945849
20-34,Male,added_sugar,FL,mrh-eq,0.00743273571241219,0.0074146471633261,0.0074122736503494
20-34,Male,oil,CED,MJ,0.0455274438803871,0.0451353644933008,0.0447303213507439
20-34,Male,oil,Food_price,USD,0.0284504179865735,0.0284806512543472,0.0284613862967171
20-34,Male,oil,FL,mrh-eq,0.00234144900148641,0.00232134437778246,0.00230101579303757
20-34,Male,sat_fat,CED,MJ,0.398073269530377,0.390127890387566,0.393286367685221
20-34,Male,sat_fat,Food_price,USD,0.0451175451404251,0.0442321180395846,0.0447957800468565
20-34,Male,sat_fat,FL,mrh-eq,0.0108486187691914,0.0106329195986644,0.0107187989914925
35-44,Female,added_sugar,CED,MJ,0.200475972602643,0.210323171329412,0.20233717829335
35-44,Female,added_sugar,Food_price,USD,0.335636676166796,0.346391764033246,0.343375787826685
35-44,Female,added_sugar,FL,mrh-eq,0.00944093059244973,0.00990468747722193,0.00953016239259212
35-44,Female,oil,CED,MJ,0.0552649031670852,0.0566268923810911,0.0587495842724352
35-44,Female,oil,Food_price,USD,0.0283327661777549,0.0292306834535485,0.0304221657821784
35-44,Female,oil,FL,mrh-eq,0.00275458145305056,0.00282371268090512,0.00292400385753033
35-44,Female,sat_fat,CED,MJ,0.379306445786684,0.391091448678577,0.390640337661331
35-44,Female,sat_fat,Food_price,USD,0.0440941737347767,0.0461582727185539,0.0453564663923116
35-44,Female,sat_fat,FL,mrh-eq,0.0100938022584058,0.0104072013142954,0.010393419852517
35-44,Male,added_sugar,CED,MJ,0.202587056489479,0.200584628907169,0.204999994612566
35-44,Male,added_sugar,Food_price,USD,0.366285814395358,0.364300334512722,0.371115215950558
35-44,Male,added_sugar,FL,mrh-eq,0.00869766491508607,0.00860038861897732,0.00878987041901779
35-44,Male,oil,CED,MJ,0.0436469332303864,0.0449846528448952,0.0454898426655452
35-44,Male,oil,Food_price,USD,0.0270255338649764,0.028175167665183,0.0280274095524241
35-44,Male,oil,FL,mrh-eq,0.0021658412192022,0.00222863896096392,0.00225329256902313
35-44,Male,sat_fat,CED,MJ,0.408822878688978,0.416702992465119,0.408822329286858
35-44,Male,sat_fat,Food_price,USD,0.042728502729176,0.0438606726162074,0.0424102585844147
35-44,Male,sat_fat,FL,mrh-eq,0.0113317394014847,0.0115534993178659,0.0113327366180228
45-54,Female,added_sugar,CED,MJ,0.212129564643818,0.23315384694661,0.213800375812765
45-54,Female,added_sugar,Food_price,USD,0.338786396232142,0.377973355355885,0.34198047538568
45-54,Female,added_sugar,FL,mrh-eq,0.00952176967981567,0.0104583897992439,0.00958291714559743
45-54,Female,oil,CED,MJ,0.0542663826132619,0.0527119128665013,0.0535738862206747
45-54,Female,oil,Food_price,USD,0.0415306919228427,0.0399527180318192,0.0404992292286123
45-54,Female,oil,FL,mrh-eq,0.00292807774194413,0.00284167589149037,0.00289029382110974
45-54,Female,sat_fat,CED,MJ,0.374483267874274,0.382016377095673,0.382791153928865
45-54,Female,sat_fat,Food_price,USD,0.0439379519916126,0.0441573346723638,0.0446690630238034
45-54,Female,sat_fat,FL,mrh-eq,0.00998235820257843,0.0101812780572279,0.010203661934047
45-54,Male,added_sugar,CED,MJ,0.19732610343811,0.198682196565515,0.189170993180541
45-54,Male,added_sugar,Food_price,USD,0.322050228164072,0.328243727805923,0.314731189654312
45-54,Male,added_sugar,FL,mrh-eq,0.00900782265696755,0.00906000023495652,0.00862489452009285
45-54,Male,oil,CED,MJ,0.0480299854833294,0.0473886772655721,0.0481334817134098
45-54,Male,oil,Food_price,USD,0.0312354497828819,0.0318246792187816,0.0317868353350975
45-54,Male,oil,FL,mrh-eq,0.00248126417994146,0.00244585500804182,0.00248587749609516
45-54,Male,sat_fat,CED,MJ,0.413198220934991,0.414393097715266,0.413502418654277
45-54,Male,sat_fat,Food_price,USD,0.0461696097108562,0.0462578100391037,0.0460808294346022
45-54,Male,sat_fat,FL,mrh-eq,0.0114257765285604,0.0114597467697735,0.0114336602488234
55-64,Female,added_sugar,CED,MJ,0.2021934869391,0.211380187145361,0.210676221435427
55-64,Female,added_sugar,Food_price,USD,0.350176693238635,0.368295077658645,0.360574114450594
55-64,Female,added_sugar,FL,mrh-eq,0.00964048856222178,0.0100833237583903,0.0100525866457328
55-64,Female,oil,CED,MJ,0.0549381198630411,0.0536491400919368,0.0526837424697122
55-64,Female,oil,Food_price,USD,0.0461845347929947,0.0443995724281957,0.0431122128542671
55-64,Female,oil,FL,mrh-eq,0.00285338156039276,0.00278540062098802,0.00273618974992623
55-64,Female,sat_fat,CED,MJ,0.400258884995308,0.411307707023133,0.40439047137298
55-64,Female,sat_fat,Food_price,USD,0.0431620617774317,0.0441536215215012,0.0439037262679711
55-64,Female,sat_fat,FL,mrh-eq,0.0107188195831138,0.0110158302066442,0.0108295221796634
55-64,Male,added_sugar,CED,MJ,0.187241954416938,0.205050002919818,0.193340648265206
55-64,Male,added_sugar,Food_price,USD,0.270911828082742,0.294680068154245,0.276874570025194
55-64,Male,added_sugar,FL,mrh-eq,0.00863616965383122,0.00948604497848797,0.00894992313631769
55-64,Male,oil,CED,MJ,0.0490141377215076,0.0491379264327928,0.0479137975313595
55-64,Male,oil,Food_price,USD,0.0389208987312644,0.0391132587587731,0.0384131546121656
55-64,Male,oil,FL,mrh-eq,0.00251485932124923,0.00252356475873523,0.00245724299047264
55-64,Male,sat_fat,CED,MJ,0.423911726718238,0.429749080136593,0.42898057198366
55-64,Male,sat_fat,Food_price,USD,0.0464985794499222,0.0469432931773961,0.0469633678026852
55-64,Male,sat_fat,FL,mrh-eq,0.0118633891602245,0.0120273465667778,0.0120068719969292
65-74,Female,added_sugar,CED,MJ,0.204114827019304,0.199131149726609,0.194020671516504
65-74,Female,added_sugar,Food_price,USD,0.333922790094164,0.329288067841142,0.320440408282019
65-74,Female,added_sugar,FL,mrh-eq,0.0101058921294571,0.00987085233702564,0.00962270446902703
65-74,Female,oil,CED,MJ,0.0570595940740398,0.0542559703702016,0.0556315374267133
65-74,Female,oil,Food_price,USD,0.0559487494490877,0.0530392578199328,0.054101259435427
65-74,Female,oil,FL,mrh-eq,0.00274544435266165,0.0026130659491642,0.00267829004890465
65-74,Female,sat_fat,CED,MJ,0.421591197740871,0.419487913546568,0.42396026509715
65-74,Female,sat_fat,Food_price,USD,0.0480395723190604,0.0479106230458309,0.0481937798076548
65-74,Female,sat_fat,FL,mrh-eq,0.011359154082907,0.0112987176559401,0.011421613643177
65-74,Male,added_sugar,CED,MJ,0.18447660322134,0.194466151925979,0.197468639564773
65-74,Male,added_sugar,Food_price,USD,0.278242290380851,0.298889170557128,0.295921318101576
65-74,Male,added_sugar,FL,mrh-eq,0.00898254117477793,0.00947284461701029,0.00961335321359651
65-74,Male,oil,CED,MJ,0.0501128344836463,0.0470646105771592,0.0479388225679828
65-74,Male,oil,Food_price,USD,0.0306926539351256,0.0288581428439276,0.028937935548684
65-74,Male,oil,FL,mrh-eq,0.00242168571163605,0.00227434848827778,0.00231751050642174
65-74,Male,sat_fat,CED,MJ,0.428532240987166,0.42852123665626,0.427467458089496
65-74,Male,sat_fat,Food_price,USD,0.0497889414807088,0.0499052859206429,0.0499273306024453
65-74,Male,sat_fat,FL,mrh-eq,0.0117496893694848,0.0117493849850249,0.0117202539510914
75+,Female,added_sugar,CED,MJ,0.214489764448804,0.204534595373704,0.206776978582753
75+,Female,added_sugar,Food_price,USD,0.354115964338969,0.338150354048585,0.338404448566513
75+,Female,added_sugar,FL,mrh-eq,0.0116780757111199,0.0111279203498779,0.0112776293862192
75+,Female,oil,CED,MJ,0.051087038015006,0.0516547360607901,0.0508587719490711
75+,Female,oil,Food_price,USD,0.0415386838629003,0.0423640470868646,0.0414028053057293
75+,Female,oil,FL,mrh-eq,0.00247122146875664,0.00249788601939752,0.00246052567929208
75+,Female,sat_fat,CED,MJ,0.39126372959639,0.399913804107748,0.393245107707008
75+,Female,sat_fat,Food_price,USD,0.0430477277654668,0.0445685580885631,0.0435361899330707
75+,Female,sat_fat,FL,mrh-eq,0.0102901624828532,0.0105181978645075,0.010344202586666
75+,Male,added_sugar,CED,MJ,0.197988209276919,0.200006667693604,0.21306201706493
75+,Male,added_sugar,Food_price,USD,0.289403304092326,0.291202418652014,0.309142236703082
75+,Male,added_sugar,FL,mrh-eq,0.00990067679715992,0.0100319324600921,0.0107091515123778
75+,Male,oil,CED,MJ,0.0452871962790928,0.0450437089269356,0.0435144253779833
75+,Male,oil,Food_price,USD,0.0359039248115155,0.0353176350910132,0.0342530526290877
75+,Male,oil,FL,mrh-eq,0.00212805969873038,0.00211596455659279,0.00204458880200555
75+,Male,sat_fat,CED,MJ,0.434884885203651,0.428188126826502,0.427809673102281
75+,Male,sat_fat,Food_price,USD,0.0515792239307715,0.0509590041543494,0.0510343774375419
75+,Male,sat_fat,FL,mrh-eq,0.0117161714996901,0.0115353715911158,0.0115249578417553
