age_gp,outcome,outcome_unit,X1,X2,X3
20-34,CED,MJ,0,0,0
20-34,Food_price,USD,0,0,0
20-34,FL,mrh-eq,0,0,0
35-44,CED,MJ,0,0,0
35-44,Food_price,USD,0,0,0
35-44,FL,mrh-eq,0,0,0
45-54,CED,MJ,0,0,0
45-54,Food_price,USD,0,0,0
45-54,FL,mrh-eq,0,0,0
55-64,CED,MJ,0,0,0
55-64,Food_price,USD,0,0,0
55-64,FL,mrh-eq,0,0,0
65-74,CED,MJ,0,0,0
65-74,Food_price,USD,0,0,0
65-74,FL,mrh-eq,0,0,0
75+,CED,MJ,0,0,0
75+,Food_price,USD,0,0,0
75+,FL,mrh-eq,0,0,0
