age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,1.16501315260458,1.16501315260458,1.16501315260458
20-34,HIS,Food_price,USD,0.562066796184281,0.562066796184281,0.562066796184281
20-34,HIS,FL,mrh-eq,0.0405579989525128,0.0405579989525128,0.0405579989525128
20-34,NHB,CED,MJ,1.11306002720686,1.11306002720686,1.11306002720686
20-34,NHB,Food_price,USD,0.559609473825291,0.559609473825291,0.559609473825291
20-34,NHB,FL,mrh-eq,0.0380054240587955,0.0380054240587955,0.0380054240587955
20-34,NHW,CED,MJ,1.15889147316663,1.15889147316663,1.15889147316663
20-34,NHW,Food_price,USD,0.651991625151082,0.651991625151082,0.651991625151082
20-34,NHW,FL,mrh-eq,0.0405469155441302,0.0405469155441302,0.0405469155441302
20-34,OTH,CED,MJ,1.13241534893397,1.13241534893397,1.13241534893397
20-34,OTH,Food_price,USD,0.652988570212872,0.652988570212872,0.652988570212872
20-34,OTH,FL,mrh-eq,0.0400667528791389,0.0400667528791389,0.0400667528791389
35-44,HIS,CED,MJ,1.14426840466666,1.14426840466666,1.14426840466666
35-44,HIS,Food_price,USD,0.564508357269737,0.564508357269737,0.564508357269737
35-44,HIS,FL,mrh-eq,0.0406761875366707,0.0406761875366707,0.0406761875366707
35-44,NHB,CED,MJ,1.11977370516088,1.11977370516088,1.11977370516088
35-44,NHB,Food_price,USD,0.45300755677293,0.45300755677293,0.45300755677293
35-44,NHB,FL,mrh-eq,0.0385595224979746,0.0385595224979746,0.0385595224979746
35-44,NHW,CED,MJ,1.1687665433902,1.1687665433902,1.1687665433902
35-44,NHW,Food_price,USD,0.569143306551973,0.569143306551973,0.569143306551973
35-44,NHW,FL,mrh-eq,0.0402316148002007,0.0402316148002007,0.0402316148002007
35-44,OTH,CED,MJ,1.15167743216252,1.15167743216252,1.15167743216252
35-44,OTH,Food_price,USD,0.552665861983959,0.552665861983959,0.552665861983959
35-44,OTH,FL,mrh-eq,0.0430400845959228,0.0430400845959228,0.0430400845959228
45-54,HIS,CED,MJ,1.14504623866131,1.14504623866131,1.14504623866131
45-54,HIS,Food_price,USD,0.515114731782392,0.515114731782392,0.515114731782392
45-54,HIS,FL,mrh-eq,0.0402441785191301,0.0402441785191301,0.0402441785191301
45-54,NHB,CED,MJ,1.1063071950769,1.1063071950769,1.1063071950769
45-54,NHB,Food_price,USD,0.515207918562264,0.515207918562264,0.515207918562264
45-54,NHB,FL,mrh-eq,0.038182126565691,0.038182126565691,0.038182126565691
45-54,NHW,CED,MJ,1.17529471813573,1.17529471813573,1.17529471813573
45-54,NHW,Food_price,USD,0.604270568040343,0.604270568040343,0.604270568040343
45-54,NHW,FL,mrh-eq,0.0421680833963654,0.0421680833963654,0.0421680833963654
45-54,OTH,CED,MJ,1.15579025401576,1.15579025401576,1.15579025401576
45-54,OTH,Food_price,USD,0.493448800240923,0.493448800240923,0.493448800240923
45-54,OTH,FL,mrh-eq,0.0415244271233658,0.0415244271233658,0.0415244271233658
55-64,HIS,CED,MJ,1.15126555314676,1.15126555314676,1.15126555314676
55-64,HIS,Food_price,USD,0.524132321165454,0.524132321165454,0.524132321165454
55-64,HIS,FL,mrh-eq,0.0411842584073903,0.0411842584073903,0.0411842584073903
55-64,NHB,CED,MJ,1.10653190216286,1.10653190216286,1.10653190216286
55-64,NHB,Food_price,USD,0.51638902761498,0.51638902761498,0.51638902761498
55-64,NHB,FL,mrh-eq,0.0386123827596886,0.0386123827596886,0.0386123827596886
55-64,NHW,CED,MJ,1.16880050492255,1.16880050492255,1.16880050492255
55-64,NHW,Food_price,USD,0.590129726065702,0.590129726065702,0.590129726065702
55-64,NHW,FL,mrh-eq,0.0418961106846752,0.0418961106846752,0.0418961106846752
55-64,OTH,CED,MJ,1.11640893330646,1.11640893330646,1.11640893330646
55-64,OTH,Food_price,USD,0.6370607175924,0.6370607175924,0.6370607175924
55-64,OTH,FL,mrh-eq,0.0407986380057758,0.0407986380057758,0.0407986380057758
65-74,HIS,CED,MJ,1.13213918502581,1.13213918502581,1.13213918502581
65-74,HIS,Food_price,USD,0.542944460680928,0.542944460680928,0.542944460680928
65-74,HIS,FL,mrh-eq,0.040439487635066,0.040439487635066,0.040439487635066
65-74,NHB,CED,MJ,1.10858926038558,1.10858926038558,1.10858926038558
65-74,NHB,Food_price,USD,0.46238006552694,0.46238006552694,0.46238006552694
65-74,NHB,FL,mrh-eq,0.0387831037793096,0.0387831037793096,0.0387831037793096
65-74,NHW,CED,MJ,1.17283791065291,1.17283791065291,1.17283791065291
65-74,NHW,Food_price,USD,0.606448024510528,0.606448024510528,0.606448024510528
65-74,NHW,FL,mrh-eq,0.0411827107125631,0.0411827107125631,0.0411827107125631
65-74,OTH,CED,MJ,1.12879060822746,1.12879060822746,1.12879060822746
65-74,OTH,Food_price,USD,0.544849724553587,0.544849724553587,0.544849724553587
65-74,OTH,FL,mrh-eq,0.0412263730927111,0.0412263730927111,0.0412263730927111
75+,HIS,CED,MJ,1.16141517459377,1.16141517459377,1.16141517459377
75+,HIS,Food_price,USD,0.50701455944249,0.50701455944249,0.50701455944249
75+,HIS,FL,mrh-eq,0.0406396891946275,0.0406396891946275,0.0406396891946275
75+,NHB,CED,MJ,1.08427137366262,1.08427137366262,1.08427137366262
75+,NHB,Food_price,USD,0.502785251772605,0.502785251772605,0.502785251772605
75+,NHB,FL,mrh-eq,0.0373743866361932,0.0373743866361932,0.0373743866361932
75+,NHW,CED,MJ,1.16975907630804,1.16975907630804,1.16975907630804
75+,NHW,Food_price,USD,0.599457744201366,0.599457744201366,0.599457744201366
75+,NHW,FL,mrh-eq,0.0412541579278083,0.0412541579278083,0.0412541579278083
75+,OTH,CED,MJ,1.12707991826195,1.12707991826195,1.12707991826195
75+,OTH,Food_price,USD,0.375505064812665,0.375505064812665,0.375505064812665
75+,OTH,FL,mrh-eq,0.0412616196224848,0.0412616196224848,0.0412616196224848
