outcome,outcome_unit,X1,X2,X3
CED,MJ,1.98324282093725,2.00115180149694,1.99357748127468
Food_price,USD,1.00604362761406,1.01882643427029,1.01257154381386
FL,mrh-eq,0.0671405699573813,0.0677075174207785,0.0674475620808038
