outcome,outcome_unit,X1,X2,X3
CED,MJ,1.15561585709977,1.15561585709977,1.15561585709977
Food_price,USD,0.584054189177214,0.584054189177214,0.584054189177214
FL,mrh-eq,0.0407758682705877,0.0407758682705877,0.0407758682705877
