age_gp,sex_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,CED,MJ,2.64124011395961,2.64536735648926,2.66858630158956
20-34,Female,Food_price,USD,1.64475750721148,1.60750367447619,1.67151620540132
20-34,Female,FL,mrh-eq,0.0894176982912916,0.0891188390172607,0.0902991376588627
20-34,Male,CED,MJ,2.5172225317093,2.47930647582151,2.49063311549764
20-34,Male,Food_price,USD,1.40287874028655,1.39589064427128,1.40859615642896
20-34,Male,FL,mrh-eq,0.0822989127576111,0.0812059782910812,0.0814414901344814
35-44,Female,CED,MJ,2.62805038163561,2.71840437073527,2.7057382169097
35-44,Female,Food_price,USD,1.3635937669382,1.41020740845028,1.40484494570933
35-44,Female,FL,mrh-eq,0.0898425582768448,0.093043091858586,0.0924792223821357
35-44,Male,CED,MJ,2.55732786008883,2.59139132392164,2.57548754994628
35-44,Male,Food_price,USD,1.42601320440209,1.43164438955021,1.44502284405697
35-44,Male,FL,mrh-eq,0.0858272344087886,0.0868173058772233,0.0866317796181179
45-54,Female,CED,MJ,2.64635837190104,2.7340699800059,2.68510677023151
45-54,Female,Food_price,USD,1.45443426838926,1.56230044090409,1.46109078745935
45-54,Female,FL,mrh-eq,0.0909209742255859,0.0940946321955691,0.0918849321423746
45-54,Male,CED,MJ,2.59711388366422,2.60143307301377,2.57530433311236
45-54,Male,Food_price,USD,1.33553236371111,1.35770877006091,1.31678310543379
45-54,Male,FL,mrh-eq,0.0892885457970292,0.0893491460753209,0.0882270056041725
55-64,Female,CED,MJ,2.71651562423398,2.78559149965575,2.74671530391269
55-64,Female,Food_price,USD,1.51017170134414,1.55766908907812,1.52585550398379
55-64,Female,FL,mrh-eq,0.0936164723107858,0.0958548539864303,0.0946328786022922
55-64,Male,CED,MJ,2.55592335587289,2.63288597346364,2.58761878566428
55-64,Male,Food_price,USD,1.22660746215062,1.30006362618417,1.24308992653405
55-64,Male,FL,mrh-eq,0.0885678578789009,0.0917990432056039,0.0897225275300705
65-74,Female,CED,MJ,2.80915778188365,2.76866087984124,2.78147772485029
65-74,Female,Food_price,USD,1.53935169016529,1.50754369492724,1.48902898331397
65-74,Female,FL,mrh-eq,0.0966244221009847,0.0948749549940656,0.0950745134447999
65-74,Male,CED,MJ,2.6309092167921,2.64211312760823,2.65195961906827
65-74,Male,Food_price,USD,1.22606646718263,1.27717250251998,1.26874253332049
65-74,Male,FL,mrh-eq,0.0903056355342706,0.0908701697024365,0.0914278919763722
75+,Female,CED,MJ,2.76189629957402,2.77584040832982,2.74671097963291
75+,Female,Food_price,USD,1.5044326468091,1.46908640274537,1.45901122551317
75+,Female,FL,mrh-eq,0.0974430028365346,0.0970271929809735,0.0964328017007187
75+,Male,CED,MJ,2.77909131633311,2.75383661912779,2.78228211875397
75+,Male,Food_price,USD,1.30993494301137,1.30902130465343,1.356508012312
75+,Male,FL,mrh-eq,0.0940733043524729,0.0935893564885906,0.0951442818523668
