age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,added_sugar,CED,MJ,0.205354367253771,0.219363514031489,0.220585644888408
20-34,Female,HIS,added_sugar,Food_price,USD,0.310590744188271,0.332714063881897,0.337368519820228
20-34,Female,HIS,added_sugar,FL,mrh-eq,0.00890140290807377,0.00950865105932789,0.00956162621300639
20-34,Female,HIS,oil,CED,MJ,0.0517665847469264,0.0513466227543133,0.0523364670603579
20-34,Female,HIS,oil,Food_price,USD,0.0349409973195226,0.035147259580525,0.0357231883072192
20-34,Female,HIS,oil,FL,mrh-eq,0.00267205764232531,0.00265038028699398,0.00270147349809936
20-34,Female,HIS,sat_fat,CED,MJ,0.400123940597924,0.397783431602799,0.404884352110282
20-34,Female,HIS,sat_fat,Food_price,USD,0.0589670759228266,0.0587235546797607,0.0601328122898106
20-34,Female,HIS,sat_fat,FL,mrh-eq,0.0109534865532256,0.0108894145715104,0.0110838039329117
20-34,Female,NHB,added_sugar,CED,MJ,0.240882664487298,0.229258322163825,0.241230835275635
20-34,Female,NHB,added_sugar,Food_price,USD,0.437357519619505,0.404587273234908,0.443828203164104
20-34,Female,NHB,added_sugar,FL,mrh-eq,0.00946859207245701,0.00901166356825834,0.00948227793554443
20-34,Female,NHB,oil,CED,MJ,0.0571676144197948,0.0586495464756994,0.0585223239465388
20-34,Female,NHB,oil,Food_price,USD,0.0426315204920585,0.0434421359450276,0.0434910324467476
20-34,Female,NHB,oil,FL,mrh-eq,0.002945009057654,0.00302135129043317,0.0030147973786683
20-34,Female,NHB,sat_fat,CED,MJ,0.374378199598604,0.363882676218686,0.363891046634786
20-34,Female,NHB,sat_fat,Food_price,USD,0.0412755931012297,0.0408522811586265,0.0408780762884028
20-34,Female,NHB,sat_fat,FL,mrh-eq,0.00980910139997905,0.00953410768188902,0.00953432699556801
20-34,Female,NHW,added_sugar,CED,MJ,0.202365643446559,0.197543871372742,0.206343643296817
20-34,Female,NHW,added_sugar,Food_price,USD,0.440533851609191,0.421206141468742,0.441809731856756
20-34,Female,NHW,added_sugar,FL,mrh-eq,0.00931134807936251,0.00908948631778082,0.0094943857760513
20-34,Female,NHW,oil,CED,MJ,0.0559592717522313,0.0534065362012616,0.054177907499532
20-34,Female,NHW,oil,Food_price,USD,0.0387787087363129,0.0370250846312974,0.0374133276912918
20-34,Female,NHW,oil,FL,mrh-eq,0.0029832404941014,0.00284715180266696,0.00288827431947127
20-34,Female,NHW,sat_fat,CED,MJ,0.378795264003395,0.388453659842204,0.383763781484974
20-34,Female,NHW,sat_fat,Food_price,USD,0.0450481160530983,0.0456193978614756,0.0459328402440728
20-34,Female,NHW,sat_fat,FL,mrh-eq,0.009873029770068,0.0101247690041858,0.0100025306526564
20-34,Female,OTH,added_sugar,CED,MJ,0.180795826903085,0.176566602487836,0.187896387922953
20-34,Female,OTH,added_sugar,Food_price,USD,0.34570629874773,0.349434256353872,0.365062941269596
20-34,Female,OTH,added_sugar,FL,mrh-eq,0.00821946571638943,0.00802719377248724,0.00854227636345829
20-34,Female,OTH,oil,CED,MJ,0.0597743189688881,0.0547722647293299,0.0565946465311688
20-34,Female,OTH,oil,Food_price,USD,0.047644304231889,0.0425408969506218,0.0458821047056298
20-34,Female,OTH,oil,FL,mrh-eq,0.0030594161293487,0.00280339706155562,0.0028966716379047
20-34,Female,OTH,sat_fat,CED,MJ,0.331926089558318,0.341918648691427,0.342545652504993
20-34,Female,OTH,sat_fat,Food_price,USD,0.0426441076513618,0.0441272222642479,0.0442214674025123
20-34,Female,OTH,sat_fat,FL,mrh-eq,0.00879122846381657,0.00905588638930311,0.00907249289884286
20-34,Male,HIS,added_sugar,CED,MJ,0.198338797911388,0.189934500628605,0.194635004318813
20-34,Male,HIS,added_sugar,Food_price,USD,0.357693343657041,0.340043526872339,0.353783330482894
