age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,-0.103612035916702,-0.106134032090819,-0.109138869455653
20-34,HIS,added_sugar,Food_price,USD,-0.1704699616462,-0.172209086591758,-0.181519888815614
20-34,HIS,added_sugar,FL,mrh-eq,-0.00414781957887196,-0.00428630115673198,-0.00440024038523204
20-34,HIS,oil,CED,MJ,0.00227558006637653,0.00249000996940149,0.0023650181882622
20-34,HIS,oil,Food_price,USD,0.00114347024363521,0.000790960309567441,0.00137332459388054
20-34,HIS,oil,FL,mrh-eq,0.000119622922825787,0.000130698741554149,0.000124523345433276
20-34,HIS,sat_fat,CED,MJ,-0.170312076580116,-0.169146118067811,-0.173145949799426
20-34,HIS,sat_fat,Food_price,USD,-0.0216775295006715,-0.0215681061103931,-0.0222948635471261
20-34,HIS,sat_fat,FL,mrh-eq,-0.00467858924939073,-0.00464666601033119,-0.00475626684500936
20-34,NHB,added_sugar,CED,MJ,-0.133597721312472,-0.130323393715654,-0.139360922519436
20-34,NHB,added_sugar,Food_price,USD,-0.238566745602806,-0.232728316780877,-0.248908657123545
20-34,NHB,added_sugar,FL,mrh-eq,-0.00523290751232973,-0.0051033185284595,-0.00545769437260589
20-34,NHB,oil,CED,MJ,-0.00366368031686703,-0.00484652412027781,-0.00317188976744457
20-34,NHB,oil,Food_price,USD,-0.00324510610824533,-0.0031723586867118,-0.00314937022303926
20-34,NHB,oil,FL,mrh-eq,-0.000189733832151509,-0.000249801729141796,-0.000166954058856156
20-34,NHB,sat_fat,CED,MJ,-0.172672175589606,-0.160066041582684,-0.161965838765676
20-34,NHB,sat_fat,Food_price,USD,-0.0177194912365357,-0.016516160016089,-0.0168219936184015
20-34,NHB,sat_fat,FL,mrh-eq,-0.0045799025688731,-0.00424456519997889,-0.00429568570263292
20-34,NHW,added_sugar,CED,MJ,-0.0914358982897645,-0.0894066066648516,-0.0928966408554016
20-34,NHW,added_sugar,Food_price,USD,-0.192821159520187,-0.182519851961322,-0.195084203562498
20-34,NHW,added_sugar,FL,mrh-eq,-0.00401256859969729,-0.00391764546816311,-0.00408212517727669
20-34,NHW,oil,CED,MJ,-0.000694936082401725,0.00110165682764523,0.000492810259891258
20-34,NHW,oil,Food_price,USD,-8.26669206770686e-05,0.000802873146744972,0.000338273282093514
20-34,NHW,oil,FL,mrh-eq,-4.13127404330456e-05,5.33314830086937e-05,2.1350001403935e-05
20-34,NHW,sat_fat,CED,MJ,-0.18744194794539,-0.187065809729341,-0.18723546388335
20-34,NHW,sat_fat,Food_price,USD,-0.0217962768109322,-0.0215336230087399,-0.0220586645324375
20-34,NHW,sat_fat,FL,mrh-eq,-0.00500076211110097,-0.00498512861329464,-0.00499236634197221
