age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,added_sugar,CED,MJ,0.0968596742025092,0.0968596742025092,0.0968596742025092
20-34,Female,HIS,added_sugar,Food_price,USD,0.146979623261702,0.146979623261702,0.146979623261702
20-34,Female,HIS,added_sugar,FL,mrh-eq,0.00419853250335713,0.00419853250335713,0.00419853250335713
20-34,Female,HIS,oil,CED,MJ,0.0506930907847007,0.0506930907847007,0.0506930907847007
20-34,Female,HIS,oil,Food_price,USD,0.0343693723495022,0.0343693723495022,0.0343693723495022
20-34,Female,HIS,oil,FL,mrh-eq,0.0026166466516297,0.0026166466516297,0.0026166466516297
20-34,Female,HIS,sat_fat,CED,MJ,0.222500028184409,0.222500028184409,0.222500028184409
20-34,Female,HIS,sat_fat,Food_price,USD,0.0327917546489927,0.0327917546489927,0.0327917546489927
20-34,Female,HIS,sat_fat,FL,mrh-eq,0.00609099036455622,0.00609099036455622,0.00609099036455622
20-34,Female,NHB,added_sugar,CED,MJ,0.0984093242512439,0.0984093242512439,0.0984093242512439
20-34,Female,NHB,added_sugar,Food_price,USD,0.180930842328008,0.180930842328008,0.180930842328008
20-34,Female,NHB,added_sugar,FL,mrh-eq,0.00386826403404515,0.00386826403404515,0.00386826403404515
20-34,Female,NHB,oil,CED,MJ,0.0492704804423864,0.0492704804423864,0.0492704804423864
20-34,Female,NHB,oil,Food_price,USD,0.0368524191310356,0.0368524191310356,0.0368524191310356
20-34,Female,NHB,oil,FL,mrh-eq,0.00253818552077886,0.00253818552077886,0.00253818552077886
20-34,Female,NHB,sat_fat,CED,MJ,0.194576039733064,0.194576039733064,0.194576039733064
20-34,Female,NHB,sat_fat,Food_price,USD,0.0217186067822762,0.0217186067822762,0.0217186067822762
20-34,Female,NHB,sat_fat,FL,mrh-eq,0.00509809627215026,0.00509809627215026,0.00509809627215026
20-34,Female,NHW,added_sugar,CED,MJ,0.0943183396562845,0.0943183396562845,0.0943183396562845
20-34,Female,NHW,added_sugar,Food_price,USD,0.202628361516444,0.202628361516444,0.202628361516444
20-34,Female,NHW,added_sugar,FL,mrh-eq,0.0043398220955383,0.0043398220955383,0.0043398220955383
20-34,Female,NHW,oil,CED,MJ,0.0502037684341405,0.0502037684341405,0.0502037684341405
20-34,Female,NHW,oil,Food_price,USD,0.0350183855978959,0.0350183855978959,0.0350183855978959
20-34,Female,NHW,oil,FL,mrh-eq,0.00267640929303633,0.00267640929303633,0.00267640929303633
20-34,Female,NHW,sat_fat,CED,MJ,0.198761146697309,0.198761146697309,0.198761146697309
20-34,Female,NHW,sat_fat,Food_price,USD,0.0235242795452196,0.0235242795452196,0.0235242795452196
20-34,Female,NHW,sat_fat,FL,mrh-eq,0.00518056825139659,0.00518056825139659,0.00518056825139659
20-34,Female,OTH,added_sugar,CED,MJ,0.0972674816243357,0.0972674816243357,0.0972674816243357
20-34,Female,OTH,added_sugar,Food_price,USD,0.188944265787364,0.188944265787364,0.188944265787364
20-34,Female,OTH,added_sugar,FL,mrh-eq,0.00442204194767905,0.00442204194767905,0.00442204194767905
20-34,Female,OTH,oil,CED,MJ,0.0502864541486851,0.0502864541486851,0.0502864541486851
20-34,Female,OTH,oil,Food_price,USD,0.0398809475493696,0.0398809475493696,0.0398809475493696
20-34,Female,OTH,oil,FL,mrh-eq,0.00257380078207696,0.00257380078207696,0.00257380078207696
20-34,Female,OTH,sat_fat,CED,MJ,0.198722139674342,0.198722139674342,0.198722139674342
20-34,Female,OTH,sat_fat,Food_price,USD,0.0255215658572465,0.0255215658572465,0.0255215658572465
20-34,Female,OTH,sat_fat,FL,mrh-eq,0.00526325524161205,0.00526325524161205,0.00526325524161205
20-34,Male,HIS,added_sugar,CED,MJ,0.0993710246619556,0.0993710246619556,0.0993710246619556
20-34,Male,HIS,added_sugar,Food_price,USD,0.180699422409117,0.180699422409117,0.180699422409117
20-34,Male,HIS,added_sugar,FL,mrh-eq,0.00363461838573016,0.00363461838573016,0.00363461838573016
20-34,Male,HIS,oil,CED,MJ,0.0486461067863189,0.0486461067863189,0.0486461067863189
20-34,Male,HIS,oil,Food_price,USD,0.0249175665105927,0.0249175665105927,0.0249175665105927
20-34,Male,HIS,oil,FL,mrh-eq,0.00254858658078034,0.00254858658078034,0.00254858658078034
20-34,Male,HIS,sat_fat,CED,MJ,0.222514275643545,0.222514275643545,0.222514275643545
20-34,Male,HIS,sat_fat,Food_price,USD,0.0238485102778645,0.0238485102778645,0.0238485102778645
20-34,Male,HIS,sat_fat,FL,mrh-eq,0.00613458568029837,0.00613458568029837,0.00613458568029837
20-34,Male,NHB,added_sugar,CED,MJ,0.100149075976646,0.100149075976646,0.100149075976646
20-34,Male,NHB,added_sugar,Food_price,USD,0.179449192328065,0.179449192328065,0.179449192328065
20-34,Male,NHB,added_sugar,FL,mrh-eq,0.00390520226244147,0.00390520226244147,0.00390520226244147
20-34,Male,NHB,oil,CED,MJ,0.0502169841673423,0.0502169841673423,0.0502169841673423
20-34,Male,NHB,oil,Food_price,USD,0.0169696907142368,0.0169696907142368,0.0169696907142368
20-34,Male,NHB,oil,FL,mrh-eq,0.0024800912455754,0.0024800912455754,0.0024800912455754
20-34,Male,NHB,sat_fat,CED,MJ,0.207008195191057,0.207008195191057,0.207008195191057
20-34,Male,NHB,sat_fat,Food_price,USD,0.0194193368264418,0.0194193368264418,0.0194193368264418
20-34,Male,NHB,sat_fat,FL,mrh-eq,0.00557059773733316,0.00557059773733316,0.00557059773733316
20-34,Male,NHW,added_sugar,CED,MJ,0.099973484261785,0.099973484261785,0.099973484261785
20-34,Male,NHW,added_sugar,Food_price,USD,0.195803240850569,0.195803240850569,0.195803240850569
20-34,Male,NHW,added_sugar,FL,mrh-eq,0.00410113961149253,0.00410113961149253,0.00410113961149253
20-34,Male,NHW,oil,CED,MJ,0.0496058841623762,0.0496058841623762,0.0496058841623762
20-34,Male,NHW,oil,Food_price,USD,0.0352413030045409,0.0352413030045409,0.0352413030045409
20-34,Male,NHW,oil,FL,mrh-eq,0.00254369908749857,0.00254369908749857,0.00254369908749857
20-34,Male,NHW,sat_fat,CED,MJ,0.219076932716372,0.219076932716372,0.219076932716372
20-34,Male,NHW,sat_fat,Food_price,USD,0.0252411007863835,0.0252411007863835,0.0252411007863835
20-34,Male,NHW,sat_fat,FL,mrh-eq,0.00596232355062227,0.00596232355062227,0.00596232355062227
20-34,Male,OTH,added_sugar,CED,MJ,0.0992896510010488,0.0992896510010488,0.0992896510010488
20-34,Male,OTH,added_sugar,Food_price,USD,0.179136188341817,0.179136188341817,0.179136188341817
20-34,Male,OTH,added_sugar,FL,mrh-eq,0.00424572666750647,0.00424572666750647,0.00424572666750647
20-34,Male,OTH,oil,CED,MJ,0.0482445207191993,0.0482445207191993,0.0482445207191993
20-34,Male,OTH,oil,Food_price,USD,0.0377351195540699,0.0377351195540699,0.0377351195540699
20-34,Male,OTH,oil,FL,mrh-eq,0.00255595094414312,0.00255595094414312,0.00255595094414312
20-34,Male,OTH,sat_fat,CED,MJ,0.213466169138349,0.213466169138349,0.213466169138349
20-34,Male,OTH,sat_fat,Food_price,USD,0.0305528910240008,0.0305528910240008,0.0305528910240008
20-34,Male,OTH,sat_fat,FL,mrh-eq,0.0058158665563481,0.0058158665563481,0.0058158665563481
35-44,Female,HIS,added_sugar,CED,MJ,0.0930906890557114,0.0930906890557114,0.0930906890557114
35-44,Female,HIS,added_sugar,Food_price,USD,0.160957584247462,0.160957584247462,0.160957584247462
35-44,Female,HIS,added_sugar,FL,mrh-eq,0.00465114147797059,0.00465114147797059,0.00465114147797059
35-44,Female,HIS,oil,CED,MJ,0.0489261983489497,0.0489261983489497,0.0489261983489497
35-44,Female,HIS,oil,Food_price,USD,0.0309024670795064,0.0309024670795064,0.0309024670795064
35-44,Female,HIS,oil,FL,mrh-eq,0.00248972839690703,0.00248972839690703,0.00248972839690703
35-44,Female,HIS,sat_fat,CED,MJ,0.208981290341441,0.208981290341441,0.208981290341441
35-44,Female,HIS,sat_fat,Food_price,USD,0.0226333166317995,0.0226333166317995,0.0226333166317995
35-44,Female,HIS,sat_fat,FL,mrh-eq,0.00559280603388085,0.00559280603388085,0.00559280603388085
35-44,Female,NHB,added_sugar,CED,MJ,0.0977376052260565,0.0977376052260565,0.0977376052260565
35-44,Female,NHB,added_sugar,Food_price,USD,0.159077660565461,0.159077660565461,0.159077660565461
35-44,Female,NHB,added_sugar,FL,mrh-eq,0.00408252675241136,0.00408252675241136,0.00408252675241136
35-44,Female,NHB,oil,CED,MJ,0.0495008712862309,0.0495008712862309,0.0495008712862309
35-44,Female,NHB,oil,Food_price,USD,0,0,0
35-44,Female,NHB,oil,FL,mrh-eq,0.00247418293257595,0.00247418293257595,0.00247418293257595
35-44,Female,NHB,sat_fat,CED,MJ,0.198388062719822,0.198388062719822,0.198388062719822
35-44,Female,NHB,sat_fat,Food_price,USD,0.0226521720851322,0.0226521720851322,0.0226521720851322
35-44,Female,NHB,sat_fat,FL,mrh-eq,0.00525296996394661,0.00525296996394661,0.00525296996394661
35-44,Female,NHW,added_sugar,CED,MJ,0.0951838762884882,0.0951838762884882,0.0951838762884882
35-44,Female,NHW,added_sugar,Food_price,USD,0.164883762449078,0.164883762449078,0.164883762449078
35-44,Female,NHW,added_sugar,FL,mrh-eq,0.00446278591002517,0.00446278591002517,0.00446278591002517
35-44,Female,NHW,oil,CED,MJ,0.0501889972137857,0.0501889972137857,0.0501889972137857
35-44,Female,NHW,oil,Food_price,USD,0.0270308721846786,0.0270308721846786,0.0270308721846786
35-44,Female,NHW,oil,FL,mrh-eq,0.00239931090495661,0.00239931090495661,0.00239931090495661
35-44,Female,NHW,sat_fat,CED,MJ,0.205013803831049,0.205013803831049,0.205013803831049
35-44,Female,NHW,sat_fat,Food_price,USD,0.0242388326423767,0.0242388326423767,0.0242388326423767
35-44,Female,NHW,sat_fat,FL,mrh-eq,0.00543666839124532,0.00543666839124532,0.00543666839124532
35-44,Female,OTH,added_sugar,CED,MJ,0.0935680899596997,0.0935680899596997,0.0935680899596997
35-44,Female,OTH,added_sugar,Food_price,USD,0.135875823011215,0.135875823011215,0.135875823011215
35-44,Female,OTH,added_sugar,FL,mrh-eq,0.00473515231207229,0.00473515231207229,0.00473515231207229
35-44,Female,OTH,oil,CED,MJ,0.0514825576631872,0.0514825576631872,0.0514825576631872
35-44,Female,OTH,oil,Food_price,USD,0.04115395810553,0.04115395810553,0.04115395810553
35-44,Female,OTH,oil,FL,mrh-eq,0.00293682649517076,0.00293682649517076,0.00293682649517076
35-44,Female,OTH,sat_fat,CED,MJ,0.20880332513941,0.20880332513941,0.20880332513941
35-44,Female,OTH,sat_fat,Food_price,USD,0.0260969660406849,0.0260969660406849,0.0260969660406849
35-44,Female,OTH,sat_fat,FL,mrh-eq,0.00561410627382965,0.00561410627382965,0.00561410627382965
35-44,Male,HIS,added_sugar,CED,MJ,0.0966920445246436,0.0966920445246436,0.0966920445246436
35-44,Male,HIS,added_sugar,Food_price,USD,0.162638520894191,0.162638520894191,0.162638520894191
35-44,Male,HIS,added_sugar,FL,mrh-eq,0.00408181128357741,0.00408181128357741,0.00408181128357741
35-44,Male,HIS,oil,CED,MJ,0.0486802316357754,0.0486802316357754,0.0486802316357754
35-44,Male,HIS,oil,Food_price,USD,0.0373673963396092,0.0373673963396092,0.0373673963396092
35-44,Male,HIS,oil,FL,mrh-eq,0.0024856737511485,0.0024856737511485,0.0024856737511485
35-44,Male,HIS,sat_fat,CED,MJ,0.231096107195231,0.231096107195231,0.231096107195231
35-44,Male,HIS,sat_fat,Food_price,USD,0.0218734980310788,0.0218734980310788,0.0218734980310788
35-44,Male,HIS,sat_fat,FL,mrh-eq,0.00645287346021416,0.00645287346021416,0.00645287346021416
35-44,Male,NHB,added_sugar,CED,MJ,0.0997467727744023,0.0997467727744023,0.0997467727744023
35-44,Male,NHB,added_sugar,Food_price,USD,0.165690402582669,0.165690402582669,0.165690402582669
35-44,Male,NHB,added_sugar,FL,mrh-eq,0.00381440187081958,0.00381440187081958,0.00381440187081958
35-44,Male,NHB,oil,CED,MJ,0.0494099984958354,0.0494099984958354,0.0494099984958354
35-44,Male,NHB,oil,Food_price,USD,0.0275246082972869,0.0275246082972869,0.0275246082972869
35-44,Male,NHB,oil,FL,mrh-eq,0.00251615321079176,0.00251615321079176,0.00251615321079176
35-44,Male,NHB,sat_fat,CED,MJ,0.212082220601807,0.212082220601807,0.212082220601807
35-44,Male,NHB,sat_fat,Food_price,USD,0.0209530202293952,0.0209530202293952,0.0209530202293952
35-44,Male,NHB,sat_fat,FL,mrh-eq,0.0058052829610334,0.0058052829610334,0.0058052829610334
35-44,Male,NHW,added_sugar,CED,MJ,0.0970629630430783,0.0970629630430783,0.0970629630430783
35-44,Male,NHW,added_sugar,Food_price,USD,0.18844821409904,0.18844821409904,0.18844821409904
35-44,Male,NHW,added_sugar,FL,mrh-eq,0.00416636341285228,0.00416636341285228,0.00416636341285228
35-44,Male,NHW,oil,CED,MJ,0.0494137523433937,0.0494137523433937,0.0494137523433937
35-44,Male,NHW,oil,Food_price,USD,0.0295050273266256,0.0295050273266256,0.0295050273266256
35-44,Male,NHW,oil,FL,mrh-eq,0.00235519000320978,0.00235519000320978,0.00235519000320978
35-44,Male,NHW,sat_fat,CED,MJ,0.234444795624203,0.234444795624203,0.234444795624203
35-44,Male,NHW,sat_fat,Food_price,USD,0.0242724897391944,0.0242724897391944,0.0242724897391944
35-44,Male,NHW,sat_fat,FL,mrh-eq,0.00651536721088022,0.00651536721088022,0.00651536721088022
35-44,Male,OTH,added_sugar,CED,MJ,0.0938794446713636,0.0938794446713636,0.0938794446713636
35-44,Male,OTH,added_sugar,Food_price,USD,0.156603791513441,0.156603791513441,0.156603791513441
35-44,Male,OTH,added_sugar,FL,mrh-eq,0.00486473217330314,0.00486473217330314,0.00486473217330314
35-44,Male,OTH,oil,CED,MJ,0.049609534753531,0.049609534753531,0.049609534753531
35-44,Male,OTH,oil,Food_price,USD,0.0254772321015711,0.0254772321015711,0.0254772321015711
35-44,Male,OTH,oil,FL,mrh-eq,0.00273306812382889,0.00273306812382889,0.00273306812382889
35-44,Male,OTH,sat_fat,CED,MJ,0.211109233380532,0.211109233380532,0.211109233380532
35-44,Male,OTH,sat_fat,Food_price,USD,0.0292689092242361,0.0292689092242361,0.0292689092242361
35-44,Male,OTH,sat_fat,FL,mrh-eq,0.00574943725494391,0.00574943725494391,0.00574943725494391
45-54,Female,HIS,added_sugar,CED,MJ,0.0951513135529403,0.0951513135529403,0.0951513135529403
45-54,Female,HIS,added_sugar,Food_price,USD,0.153770857124918,0.153770857124918,0.153770857124918
45-54,Female,HIS,added_sugar,FL,mrh-eq,0.0045189049746329,0.0045189049746329,0.0045189049746329
45-54,Female,HIS,oil,CED,MJ,0.049184189105259,0.049184189105259,0.049184189105259
45-54,Female,HIS,oil,Food_price,USD,0.0337051670349366,0.0337051670349366,0.0337051670349366
45-54,Female,HIS,oil,FL,mrh-eq,0.00242134703788895,0.00242134703788895,0.00242134703788895
45-54,Female,HIS,sat_fat,CED,MJ,0.206418207315103,0.206418207315103,0.206418207315103
45-54,Female,HIS,sat_fat,Food_price,USD,0.0257097385720173,0.0257097385720173,0.0257097385720173
45-54,Female,HIS,sat_fat,FL,mrh-eq,0.00549721264710533,0.00549721264710533,0.00549721264710533
45-54,Female,NHB,added_sugar,CED,MJ,0.0975759574141877,0.0975759574141877,0.0975759574141877
45-54,Female,NHB,added_sugar,Food_price,USD,0.156734294195301,0.156734294195301,0.156734294195301
45-54,Female,NHB,added_sugar,FL,mrh-eq,0.00413577498880441,0.00413577498880441,0.00413577498880441
45-54,Female,NHB,oil,CED,MJ,0.0505524007953972,0.0505524007953972,0.0505524007953972
45-54,Female,NHB,oil,Food_price,USD,0.0311731975051358,0.0311731975051358,0.0311731975051358
45-54,Female,NHB,oil,FL,mrh-eq,0.00244061404724109,0.00244061404724109,0.00244061404724109
45-54,Female,NHB,sat_fat,CED,MJ,0.188485798612883,0.188485798612883,0.188485798612883
45-54,Female,NHB,sat_fat,Food_price,USD,0.0252905742734865,0.0252905742734865,0.0252905742734865
45-54,Female,NHB,sat_fat,FL,mrh-eq,0.00489897172321109,0.00489897172321109,0.00489897172321109
45-54,Female,NHW,added_sugar,CED,MJ,0.0951745017502016,0.0951745017502016,0.0951745017502016
45-54,Female,NHW,added_sugar,Food_price,USD,0.153739644054803,0.153739644054803,0.153739644054803
45-54,Female,NHW,added_sugar,FL,mrh-eq,0.00421064641907587,0.00421064641907587,0.00421064641907587
45-54,Female,NHW,oil,CED,MJ,0.0499893391943897,0.0499893391943897,0.0499893391943897
45-54,Female,NHW,oil,Food_price,USD,0.0411575789012863,0.0411575789012863,0.0411575789012863
45-54,Female,NHW,oil,FL,mrh-eq,0.00279185875776447,0.00279185875776447,0.00279185875776447
45-54,Female,NHW,sat_fat,CED,MJ,0.211707241548945,0.211707241548945,0.211707241548945
45-54,Female,NHW,sat_fat,Food_price,USD,0.0225407524838455,0.0225407524838455,0.0225407524838455
45-54,Female,NHW,sat_fat,FL,mrh-eq,0.00569432874969379,0.00569432874969379,0.00569432874969379
45-54,Female,OTH,added_sugar,CED,MJ,0.0926406469656132,0.0926406469656132,0.0926406469656132
45-54,Female,OTH,added_sugar,Food_price,USD,0.146507649708785,0.146507649708785,0.146507649708785
45-54,Female,OTH,added_sugar,FL,mrh-eq,0.00464359621365451,0.00464359621365451,0.00464359621365451
45-54,Female,OTH,oil,CED,MJ,0.0498031181667643,0.0498031181667643,0.0498031181667643
45-54,Female,OTH,oil,Food_price,USD,0.0276529237521825,0.0276529237521825,0.0276529237521825
45-54,Female,OTH,oil,FL,mrh-eq,0.00274715580822763,0.00274715580822763,0.00274715580822763
45-54,Female,OTH,sat_fat,CED,MJ,0.179044632727627,0.179044632727627,0.179044632727627
45-54,Female,OTH,sat_fat,Food_price,USD,0.0311743166564064,0.0311743166564064,0.0311743166564064
45-54,Female,OTH,sat_fat,FL,mrh-eq,0.00454231499123628,0.00454231499123628,0.00454231499123628
45-54,Male,HIS,added_sugar,CED,MJ,0.0977823971652385,0.0977823971652385,0.0977823971652385
45-54,Male,HIS,added_sugar,Food_price,USD,0.126090465080712,0.126090465080712,0.126090465080712
45-54,Male,HIS,added_sugar,FL,mrh-eq,0.00439851595250258,0.00439851595250258,0.00439851595250258
45-54,Male,HIS,oil,CED,MJ,0.0493098959663298,0.0493098959663298,0.0493098959663298
45-54,Male,HIS,oil,Food_price,USD,0.0272587850966324,0.0272587850966324,0.0272587850966324
45-54,Male,HIS,oil,FL,mrh-eq,0.00239684338514827,0.00239684338514827,0.00239684338514827
45-54,Male,HIS,sat_fat,CED,MJ,0.231997952990455,0.231997952990455,0.231997952990455
45-54,Male,HIS,sat_fat,Food_price,USD,0.0279966762659194,0.0279966762659194,0.0279966762659194
