race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,-0.287156205430514,-0.288168383344678,-0.301696722487914
HIS,added_sugar,Food_price,USD,-0.441882506698319,-0.442865859748356,-0.468578000263639
HIS,added_sugar,FL,mrh-eq,-0.0127635309960258,-0.0128858017006223,-0.0134935385574452
HIS,oil,CED,MJ,0.020144204177587,0.0166260038161222,0.0131641878902579
HIS,oil,Food_price,USD,0.0139070485795747,0.00987711176143488,0.00968736586340792
HIS,oil,FL,mrh-eq,0.00102055187195233,0.000844363395058196,0.000670635258049395
HIS,sat_fat,CED,MJ,-0.681208237090135,-0.703320922525464,-0.685398271882737
HIS,sat_fat,Food_price,USD,-0.0788311396983263,-0.0819244549534404,-0.0799942552925451
HIS,sat_fat,FL,mrh-eq,-0.0186211954100833,-0.0192262996418912,-0.0187329767224754
NHB,added_sugar,CED,MJ,-0.400756721966052,-0.410624833322903,-0.40074581191213
NHB,added_sugar,Food_price,USD,-0.656946708713068,-0.669118166692973,-0.660805100541323
NHB,added_sugar,FL,mrh-eq,-0.016957040358241,-0.0173646840392867,-0.0168530168679868
NHB,oil,CED,MJ,-0.0198232615383186,-0.0252623526746654,-0.0183714081651333
NHB,oil,Food_price,USD,-0.0127900282216525,-0.0139812893469824,-0.0128507955760776
NHB,oil,FL,mrh-eq,-0.000984705771081492,-0.00125128832785731,-0.000917228091177899
NHB,sat_fat,CED,MJ,-0.695311721573862,-0.690194634242974,-0.677118705858561
NHB,sat_fat,Food_price,USD,-0.0767533565750753,-0.0762833079347854,-0.0756150080634862
NHB,sat_fat,FL,mrh-eq,-0.0185864614991134,-0.0184520606523399,-0.0180975225252227
NHW,added_sugar,CED,MJ,-0.30799064247835,-0.326575690722545,-0.314899837873369
NHW,added_sugar,Food_price,USD,-0.544585178303384,-0.573925311559174,-0.556415814716323
NHW,added_sugar,FL,mrh-eq,-0.0143602171887572,-0.0151963982238615,-0.0146830816524682
NHW,oil,CED,MJ,-0.0142977744381377,-0.00699590144933437,-0.00940600109431411
NHW,oil,Food_price,USD,-0.0117297517412613,-0.0068125060953248,-0.00616106770109457
NHW,oil,FL,mrh-eq,-0.000731996671462118,-0.000353540054289773,-0.000472624899425346
NHW,sat_fat,CED,MJ,-0.878410730243261,-0.90015174283918,-0.903249464800829
NHW,sat_fat,Food_price,USD,-0.0972701188035009,-0.0996042057549683,-0.100188562674657
NHW,sat_fat,FL,mrh-eq,-0.0237573491014313,-0.024338953721679,-0.0244297475161108
OTH,added_sugar,CED,MJ,-0.210808753714925,-0.218074432009715,-0.21298406514219
OTH,added_sugar,Food_price,USD,-0.347699564454398,-0.360146090102199,-0.346602662482151
OTH,added_sugar,FL,mrh-eq,-0.0102465750337808,-0.0106907801847296,-0.0104475506043995
OTH,oil,CED,MJ,-0.0179151883110289,-0.00919079739207808,-0.0106112166143761
OTH,oil,Food_price,USD,-0.0159198922685692,-0.00710162128171827,-0.0128440546062534
OTH,oil,FL,mrh-eq,-0.000923344587550336,-0.000491144345694461,-0.000549113467121152
OTH,sat_fat,CED,MJ,-0.646581341192823,-0.642577139997296,-0.612756839065743
OTH,sat_fat,Food_price,USD,-0.0874473013991739,-0.087088469700526,-0.0845979247694184
OTH,sat_fat,FL,mrh-eq,-0.0173557284278374,-0.0172229686178767,-0.0163998962478902
