age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,0.289462667882643,0.289462667882643,0.289462667882643
20-34,added_sugar,Food_price,USD,0.556484697360958,0.556484697360958,0.556484697360958
20-34,added_sugar,FL,mrh-eq,0.0122141736895343,0.0122141736895343,0.0122141736895343
20-34,oil,CED,MJ,0.30173182510831,0.30173182510831,0.30173182510831
20-34,oil,Food_price,USD,0.202709621833988,0.202709621833988,0.202709621833988
20-34,oil,FL,mrh-eq,0.0156780405274557,0.0156780405274557,0.0156780405274557
20-34,sat_fat,CED,MJ,0.917842301506819,0.917842301506819,0.917842301506819
20-34,sat_fat,Food_price,USD,0.10943088000547,0.10943088000547,0.10943088000547
20-34,sat_fat,FL,mrh-eq,0.0246316514109769,0.0246316514109769,0.0246316514109769
35-44,added_sugar,CED,MJ,0.284183012175445,0.284183012175445,0.284183012175445
35-44,added_sugar,Food_price,USD,0.496841296340916,0.496841296340916,0.496841296340916
35-44,added_sugar,FL,mrh-eq,0.0128732388975107,0.0128732388975107,0.0128732388975107
35-44,oil,CED,MJ,0.30022310291342,0.30022310291342,0.30022310291342
35-44,oil,Food_price,USD,0.170963054147571,0.170963054147571,0.170963054147571
35-44,oil,FL,mrh-eq,0.0149633571755293,0.0149633571755293,0.0149633571755293
35-44,sat_fat,CED,MJ,0.932593967499926,0.932593967499926,0.932593967499926
35-44,sat_fat,Food_price,USD,0.103246086926022,0.103246086926022,0.103246086926022
35-44,sat_fat,FL,mrh-eq,0.025324622258432,0.025324622258432,0.025324622258432
45-54,added_sugar,CED,MJ,0.283542483000926,0.283542483000926,0.283542483000926
45-54,added_sugar,Food_price,USD,0.4611270320131,0.4611270320131,0.4611270320131
45-54,added_sugar,FL,mrh-eq,0.012865795552966,0.012865795552966,0.012865795552966
45-54,oil,CED,MJ,0.300106653149529,0.300106653149529,0.300106653149529
45-54,oil,Food_price,USD,0.212617114802024,0.212617114802024,0.212617114802024
45-54,oil,FL,mrh-eq,0.015840815249342,0.015840815249342,0.015840815249342
45-54,sat_fat,CED,MJ,0.938070289448663,0.938070289448663,0.938070289448663
45-54,sat_fat,Food_price,USD,0.108153342621403,0.108153342621403,0.108153342621403
45-54,sat_fat,FL,mrh-eq,0.0254500114422523,0.0254500114422523,0.0254500114422523
55-64,added_sugar,CED,MJ,0.282624331989549,0.282624331989549,0.282624331989549
55-64,added_sugar,Food_price,USD,0.449996873681406,0.449996873681406,0.449996873681406
55-64,added_sugar,FL,mrh-eq,0.0133408155818913,0.0133408155818913,0.0133408155818913
55-64,oil,CED,MJ,0.298550142691855,0.298550142691855,0.298550142691855
55-64,oil,Food_price,USD,0.242573535497709,0.242573535497709,0.242573535497709
55-64,oil,FL,mrh-eq,0.0154177239971281,0.0154177239971281,0.0154177239971281
55-64,sat_fat,CED,MJ,0.940221610372358,0.940221610372358,0.940221610372358
55-64,sat_fat,Food_price,USD,0.102551917247737,0.102551917247737,0.102551917247737
55-64,sat_fat,FL,mrh-eq,0.0257150487863315,0.0257150487863315,0.0257150487863315
65-74,added_sugar,CED,MJ,0.28573181222642,0.28573181222642,0.28573181222642
65-74,added_sugar,Food_price,USD,0.45304656576877,0.45304656576877,0.45304656576877
65-74,added_sugar,FL,mrh-eq,0.0140749529323036,0.0140749529323036,0.0140749529323036
65-74,oil,CED,MJ,0.296377057692685,0.296377057692685,0.296377057692685
65-74,oil,Food_price,USD,0.238846923064941,0.238846923064941,0.238846923064941
65-74,oil,FL,mrh-eq,0.0142885467994387,0.0142885467994387,0.0142885467994387
65-74,sat_fat,CED,MJ,0.943364923653302,0.943364923653302,0.943364923653302
65-74,sat_fat,Food_price,USD,0.108837469754672,0.108837469754672,0.108837469754672
65-74,sat_fat,FL,mrh-eq,0.025609955676069,0.025609955676069,0.025609955676069
75+,added_sugar,CED,MJ,0.278074570776234,0.278074570776234,0.278074570776234
75+,added_sugar,Food_price,USD,0.43399570178371,0.43399570178371,0.43399570178371
75+,added_sugar,FL,mrh-eq,0.014648009292072,0.014648009292072,0.014648009292072
75+,oil,CED,MJ,0.29538232770397,0.29538232770397,0.29538232770397
75+,oil,Food_price,USD,0.23760965920991,0.23760965920991,0.23760965920991
75+,oil,FL,mrh-eq,0.0141243438541204,0.0141243438541204,0.0141243438541204
75+,sat_fat,CED,MJ,0.933196514328972,0.933196514328972,0.933196514328972
75+,sat_fat,Food_price,USD,0.10693627482722,0.10693627482722,0.10693627482722
75+,sat_fat,FL,mrh-eq,0.0248009228831827,0.0248009228831827,0.0248009228831827
