sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,added_sugar,CED,MJ,0.186128914353169,0.186128914353169,0.186128914353169
Female,added_sugar,Food_price,USD,0.324510706463548,0.324510706463548,0.324510706463548
Female,added_sugar,FL,mrh-eq,0.00878973852505464,0.00878973852505464,0.00878973852505464
Female,oil,CED,MJ,0.250553589381362,0.250553589381362,0.250553589381362
Female,oil,Food_price,USD,0.188487732700639,0.188487732700639,0.188487732700639
Female,oil,FL,mrh-eq,0.0128508762499254,0.0128508762499254,0.0128508762499254
Female,sat_fat,CED,MJ,0.719636368772975,0.719636368772975,0.719636368772975
Female,sat_fat,Food_price,USD,0.0837979294471089,0.0837979294471089,0.0837979294471089
Female,sat_fat,FL,mrh-eq,0.0191422742482641,0.0191422742482641,0.0191422742482641
Male,added_sugar,CED,MJ,0.191791799975482,0.191791799975482,0.191791799975482
Male,added_sugar,Food_price,USD,0.322198262819778,0.322198262819778,0.322198262819778
Male,added_sugar,FL,mrh-eq,0.00853573492550353,0.00853573492550353,0.00853573492550353
Male,oil,CED,MJ,0.249465137336828,0.249465137336828,0.249465137336828
Male,oil,Food_price,USD,0.168147184521913,0.168147184521913,0.168147184521913
Male,oil,FL,mrh-eq,0.0125868524201746,0.0125868524201746,0.0125868524201746
Male,sat_fat,CED,MJ,0.713601365518748,0.713601365518748,0.713601365518748
Male,sat_fat,Food_price,USD,0.0799780435938107,0.0799780435938107,0.0799780435938107
Male,sat_fat,FL,mrh-eq,0.0196457155129912,0.0196457155129912,0.0196457155129912
