age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,0.641946620799331,0.643088228558117,0.650217889435707
20-34,HIS,Food_price,USD,0.41299888312101,0.414981094610357,0.424436289986632
20-34,HIS,FL,mrh-eq,0.0213114044136837,0.0214068869337559,0.021636602393055
20-34,NHB,CED,MJ,0.659396031313744,0.644698413513416,0.653961105147356
20-34,NHB,Food_price,USD,0.487753277194637,0.480638769730727,0.497101955212035
20-34,NHB,FL,mrh-eq,0.0217222360460773,0.0213173775903031,0.0216400262668179
20-34,NHW,CED,MJ,0.635915725236886,0.631713702485877,0.63598223739819
20-34,NHW,Food_price,USD,0.473356588903054,0.461907087474575,0.475461080464099
20-34,NHW,FL,mrh-eq,0.0214626596565403,0.0212574588037581,0.021461157723154
20-34,OTH,CED,MJ,0.581452539921267,0.580105139880774,0.582498446095354
20-34,OTH,Food_price,USD,0.41698528217368,0.419463615107822,0.425396054746355
20-34,OTH,FL,mrh-eq,0.020021724327821,0.0198980590235837,0.0200291270785798
35-44,HIS,CED,MJ,0.614228275054951,0.627174928155097,0.619681102007378
35-44,HIS,Food_price,USD,0.393187567635592,0.387628821238032,0.396715703527694
35-44,HIS,FL,mrh-eq,0.0214205134829033,0.0217499390062396,0.0216507177563569
35-44,NHB,CED,MJ,0.657709141541826,0.662909100554018,0.666885027754217
35-44,NHB,Food_price,USD,0.449724983956287,0.464533926661242,0.473215667970626
35-44,NHB,FL,mrh-eq,0.0221225239083175,0.0223913419109858,0.0224701259084561
35-44,NHW,CED,MJ,0.665702072065558,0.689300149230014,0.686392398874473
35-44,NHW,Food_price,USD,0.441936863009593,0.453428403710708,0.450886386021814
35-44,NHW,FL,mrh-eq,0.0227033276078484,0.0235094355852005,0.0233707660454585
35-44,OTH,CED,MJ,0.597007610988757,0.591729682446795,0.575448661574451
35-44,OTH,Food_price,USD,0.356965120929513,0.361266440173776,0.356042095737789
35-44,OTH,FL,mrh-eq,0.0219047671733462,0.0218585857772314,0.021313302703781
45-54,HIS,CED,MJ,0.614805349730804,0.618912862558768,0.609348408517009
45-54,HIS,Food_price,USD,0.36171722889835,0.358766943578402,0.363701995047282
45-54,HIS,FL,mrh-eq,0.0215453152005813,0.0215416794678678,0.0213897278397411
45-54,NHB,CED,MJ,0.623698930271369,0.657843805060631,0.625103508191885
45-54,NHB,Food_price,USD,0.408975680523437,0.434602453435794,0.414058627565505
45-54,NHB,FL,mrh-eq,0.0214114783209998,0.0226674876646415,0.0215520885477088
45-54,NHW,CED,MJ,0.681099730524227,0.696590853332489,0.688822828877859
45-54,NHW,Food_price,USD,0.447830999456701,0.480470883350183,0.449754091952301
45-54,NHW,FL,mrh-eq,0.0237354513277674,0.0243761851273893,0.02391451834759
45-54,OTH,CED,MJ,0.561837117389252,0.568570570058779,0.537519050083567
45-54,OTH,Food_price,USD,0.303665330423426,0.308434537095807,0.271258607491157
45-54,OTH,FL,mrh-eq,0.0200185657946775,0.0202748730981539,0.0187453050630167
55-64,HIS,CED,MJ,0.604407932809044,0.620330959368812,0.619679526775665
55-64,HIS,Food_price,USD,0.310585337890581,0.325449938254924,0.331113615173969
55-64,HIS,FL,mrh-eq,0.0212780994633574,0.0220126095687199,0.0220468210131344
55-64,NHB,CED,MJ,0.664984750114165,0.670646976610664,0.653581839973105
55-64,NHB,Food_price,USD,0.446140441306248,0.449216250565654,0.42900121062754
55-64,NHB,FL,mrh-eq,0.0230588108985103,0.0232887619675799,0.0225823779062954
55-64,NHW,CED,MJ,0.680350223695489,0.708973983621028,0.696341869942659
55-64,NHW,Food_price,USD,0.413734193848892,0.44146127450382,0.422504966246551
55-64,NHW,FL,mrh-eq,0.0238596096847347,0.0249325386882381,0.0243668317661271
55-64,OTH,CED,MJ,0.572354311468457,0.566886602254723,0.56072221496466
55-64,OTH,Food_price,USD,0.367734381910962,0.366745137378152,0.372605079596185
55-64,OTH,FL,mrh-eq,0.0204303093408879,0.0204604748052503,0.0206218219249822
65-74,HIS,CED,MJ,0.571688214423407,0.574126543677059,0.578921702775183
65-74,HIS,Food_price,USD,0.29357946932594,0.305095965122259,0.311133275823098
65-74,HIS,FL,mrh-eq,0.0204941251582593,0.0207075574306083,0.0211135554017186
65-74,NHB,CED,MJ,0.663264150201798,0.66551750698022,0.675820278881446
65-74,NHB,Food_price,USD,0.410931305050073,0.406725209287387,0.415260101638406
