age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,1.53531124097347,1.53531124097347,1.53531124097347
20-34,HIS,Food_price,USD,0.784061658402054,0.784061658402054,0.784061658402054
20-34,HIS,FL,mrh-eq,0.0531626174607596,0.0531626174607596,0.0531626174607596
20-34,NHB,CED,MJ,1.46252248130166,1.46252248130166,1.46252248130166
20-34,NHB,Food_price,USD,0.787831408072339,0.787831408072339,0.787831408072339
20-34,NHB,FL,mrh-eq,0.0497251161915185,0.0497251161915185,0.0497251161915185
20-34,NHW,CED,MJ,1.51523441608596,1.51523441608596,1.51523441608596
20-34,NHW,Food_price,USD,0.910648110802339,0.910648110802339,0.910648110802339
20-34,NHW,FL,mrh-eq,0.0529549317494392,0.0529549317494392,0.0529549317494392
20-34,OTH,CED,MJ,1.48596393282764,1.48596393282764,1.48596393282764
20-34,OTH,Food_price,USD,0.903916195913792,0.903916195913792,0.903916195913792
20-34,OTH,FL,mrh-eq,0.0525028921438911,0.0525028921438911,0.0525028921438911
35-44,HIS,CED,MJ,1.50768416489405,1.50768416489405,1.50768416489405
35-44,HIS,Food_price,USD,0.782602671881244,0.782602671881244,0.782602671881244
35-44,HIS,FL,mrh-eq,0.0535496308550226,0.0535496308550226,0.0535496308550226
35-44,NHB,CED,MJ,1.4725064096929,1.4725064096929,1.4725064096929
35-44,NHB,Food_price,USD,0.649501962652038,0.649501962652038,0.649501962652038
35-44,NHB,FL,mrh-eq,0.0505176564297245,0.0505176564297245,0.0505176564297245
35-44,NHW,CED,MJ,1.53435608838063,1.53435608838063,1.53435608838063
35-44,NHW,Food_price,USD,0.798277790250518,0.798277790250518,0.798277790250518
35-44,NHW,FL,mrh-eq,0.0528978972914435,0.0528978972914435,0.0528978972914435
35-44,OTH,CED,MJ,1.50587081856849,1.50587081856849,1.50587081856849
35-44,OTH,Food_price,USD,0.759542825809644,0.759542825809644,0.759542825809644
35-44,OTH,FL,mrh-eq,0.0563540585055998,0.0563540585055998,0.0563540585055998
45-54,HIS,CED,MJ,1.51048511747969,1.51048511747969,1.51048511747969
45-54,HIS,Food_price,USD,0.71179977016872,0.71179977016872,0.71179977016872
45-54,HIS,FL,mrh-eq,0.0531158914892629,0.0531158914892629,0.0531158914892629
45-54,NHB,CED,MJ,1.45905179887421,1.45905179887421,1.45905179887421
45-54,NHB,Food_price,USD,0.716267262560417,0.716267262560417,0.716267262560417
45-54,NHB,FL,mrh-eq,0.0502985396260758,0.0502985396260758,0.0502985396260758
45-54,NHW,CED,MJ,1.54035557829254,1.54035557829254,1.54035557829254
45-54,NHW,Food_price,USD,0.833618761070523,0.833618761070523,0.833618761070523
45-54,NHW,FL,mrh-eq,0.0551691604327522,0.0551691604327522,0.0551691604327522
45-54,OTH,CED,MJ,1.50463355561533,1.50463355561533,1.50463355561533
45-54,OTH,Food_price,USD,0.679494244737304,0.679494244737304,0.679494244737304
45-54,OTH,FL,mrh-eq,0.0542369700605007,0.0542369700605007,0.0542369700605007
55-64,HIS,CED,MJ,1.5136898145841,1.5136898145841,1.5136898145841
55-64,HIS,Food_price,USD,0.708002943229127,0.708002943229127,0.708002943229127
55-64,HIS,FL,mrh-eq,0.0541819372565905,0.0541819372565905,0.0541819372565905
55-64,NHB,CED,MJ,1.46595591702037,1.46595591702037,1.46595591702037
55-64,NHB,Food_price,USD,0.720186951119275,0.720186951119275,0.720186951119275
55-64,NHB,FL,mrh-eq,0.0510162371685434,0.0510162371685434,0.0510162371685434
55-64,NHW,CED,MJ,1.53927898856752,1.53927898856752,1.53927898856752
55-64,NHW,Food_price,USD,0.810573613059584,0.810573613059584,0.810573613059584
55-64,NHW,FL,mrh-eq,0.0551527948019056,0.0551527948019056,0.0551527948019056
55-64,OTH,CED,MJ,1.46934953111307,1.46934953111307,1.46934953111307
55-64,OTH,Food_price,USD,0.874283165816616,0.874283165816616,0.874283165816616
55-64,OTH,FL,mrh-eq,0.0539121076220739,0.0539121076220739,0.0539121076220739
65-74,HIS,CED,MJ,1.48898103913861,1.48898103913861,1.48898103913861
65-74,HIS,Food_price,USD,0.737510275123238,0.737510275123238,0.737510275123238
65-74,HIS,FL,mrh-eq,0.0534756199309242,0.0534756199309242,0.0534756199309242
65-74,NHB,CED,MJ,1.45753252788114,1.45753252788114,1.45753252788114
65-74,NHB,Food_price,USD,0.647581557747249,0.647581557747249,0.647581557747249
