outcome,outcome_unit,X1,X2,X3
CED,MJ,0.360949590159679,0.360949590159679,0.360949590159679
Food_price,USD,0.22444191641038,0.22444191641038,0.22444191641038
FL,mrh-eq,0.0127566357464273,0.0127566357464273,0.0127566357464273
