outcome,outcome_unit,X1,X2,X3
CED,MJ,2.63371993429947,2.6590978629963,2.64818552425449
Food_price,USD,1.42842590788207,1.44819735357975,1.43879098554541
FL,mrh-eq,0.0896988695828783,0.0905382943805174,0.0901516637177124
