sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,1.50695656347659,1.50695656347659,1.50695656347659
Female,Food_price,USD,0.823315821423301,0.823315821423301,0.823315821423301
Female,FL,mrh-eq,0.0532931406110536,0.0532931406110536,0.0532931406110536
Male,CED,MJ,1.52691977356168,1.52691977356168,1.52691977356168
Male,Food_price,USD,0.792526698845153,0.792526698845153,0.792526698845153
Male,FL,mrh-eq,0.0537904368702107,0.0537904368702107,0.0537904368702107
