sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
Female,HIS,CED,MJ,0.35746137626987,0.35746137626987,0.35746137626987
Female,HIS,Food_price,USD,0.206655080670325,0.206655080670325,0.206655080670325
Female,HIS,FL,mrh-eq,0.0127744999769609,0.0127744999769609,0.0127744999769609
Female,NHB,CED,MJ,0.343448079779627,0.343448079779627,0.343448079779627
Female,NHB,Food_price,USD,0.215459266136621,0.215459266136621,0.215459266136621
Female,NHB,FL,mrh-eq,0.0118282264028525,0.0118282264028525,0.0118282264028525
Female,NHW,CED,MJ,0.351838489882437,0.351838489882437,0.351838489882437
Female,NHW,Food_price,USD,0.232580764412246,0.232580764412246,0.232580764412246
Female,NHW,FL,mrh-eq,0.0125835585345211,0.0125835585345211,0.0125835585345211
Female,OTH,CED,MJ,0.341517927211774,0.341517927211774,0.341517927211774
Female,OTH,Food_price,USD,0.232507323123439,0.232507323123439,0.232507323123439
Female,OTH,FL,mrh-eq,0.0124735473283481,0.0124735473283481,0.0124735473283481
Male,HIS,CED,MJ,0.373420534351759,0.373420534351759,0.373420534351759
Male,HIS,Food_price,USD,0.209595145076932,0.209595145076932,0.209595145076932
Male,HIS,FL,mrh-eq,0.0128443883831183,0.0128443883831183,0.0128443883831183
Male,NHB,CED,MJ,0.361491220017137,0.361491220017137,0.361491220017137
Male,NHB,Food_price,USD,0.19751505316799,0.19751505316799,0.19751505316799
Male,NHB,FL,mrh-eq,0.012261072540077,0.012261072540077,0.012261072540077
Male,NHW,CED,MJ,0.375191576904252,0.375191576904252,0.375191576904252
Male,NHW,Food_price,USD,0.232678527973289,0.232678527973289,0.232678527973289
Male,NHW,FL,mrh-eq,0.0131590058175865,0.0131590058175865,0.0131590058175865
Male,OTH,CED,MJ,0.362497323381989,0.362497323381989,0.362497323381989
Male,OTH,Food_price,USD,0.205352619007229,0.205352619007229,0.205352619007229
Male,OTH,FL,mrh-eq,0.0132607629066421,0.0132607629066421,0.0132607629066421
