age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,-0.110036155250899,-0.108055448619554,-0.116095460116966
20-34,Female,added_sugar,Food_price,USD,-0.216344013276092,-0.206021791188533,-0.225478443882241
20-34,Female,added_sugar,FL,mrh-eq,-0.00486846671422811,-0.00478102074303342,-0.00513848480407019
20-34,Female,oil,CED,MJ,-0.00556442996414396,-0.00370453171949409,-0.00451736313618276
20-34,Female,oil,Food_price,USD,-0.00387831223622086,-0.00247482894224439,-0.00319792412388469
20-34,Female,oil,FL,mrh-eq,-0.000291966701743137,-0.000193828807958094,-0.000236409828466151
20-34,Female,sat_fat,CED,MJ,-0.17405870229427,-0.178601410927927,-0.177507408114502
20-34,Female,sat_fat,Food_price,USD,-0.0216549682795088,-0.0220344302794915,-0.0224985535396879
20-34,Female,sat_fat,FL,mrh-eq,-0.00459258551545354,-0.00471067582173438,-0.00468402797724543
20-34,Male,added_sugar,CED,MJ,-0.0862629974465085,-0.0856723988188918,-0.0857819387199566
20-34,Male,added_sugar,Food_price,USD,-0.16202303502726,-0.16085255698018,-0.164391960907861
20-34,Male,added_sugar,FL,mrh-eq,-0.0034336521214848,-0.00341556357239872,-0.00341319005942201
20-34,Male,oil,CED,MJ,0.00380895336601679,0.00420103275310309,0.00460607589565996
20-34,Male,oil,Food_price,USD,0.00274595752349072,0.00271572425571689,0.002734989213347
20-34,Male,oil,FL,mrh-eq,0.000196796139208058,0.000216900762912011,0.000237229347656897
20-34,Male,sat_fat,CED,MJ,-0.180404568368287,-0.172459189225475,-0.17561766652313
20-34,Male,sat_fat,Food_price,USD,-0.0202821607681946,-0.0193967336673541,-0.0199603956746259
20-34,Male,sat_fat,FL,mrh-eq,-0.00491581429911063,-0.00470011512858368,-0.00478599452141174
35-44,Female,added_sugar,CED,MJ,-0.105623098224476,-0.115470296951244,-0.107484303915182
35-44,Female,added_sugar,Food_price,USD,-0.176144256317164,-0.186899344183613,-0.183883367977052
35-44,Female,added_sugar,FL,mrh-eq,-0.00495235483065652,-0.00541611171542871,-0.0050415866307989
35-44,Female,oil,CED,MJ,-0.00528495420643401,-0.0066469434204398,-0.00876963531178395
35-44,Female,oil,Food_price,USD,-0.00227063815640168,-0.00316855543219537,-0.00436003776082517
35-44,Female,oil,FL,mrh-eq,-0.000255836191687848,-0.000324967419542409,-0.000425258596167623
35-44,Female,sat_fat,CED,MJ,-0.17381289215708,-0.185597895048973,-0.185146784031727
35-44,Female,sat_fat,Food_price,USD,-0.0201897948574322,-0.0222538938412094,-0.0214520875149671
35-44,Female,sat_fat,FL,mrh-eq,-0.00462420970620224,-0.00493760876209186,-0.0049238273003134
35-44,Male,added_sugar,CED,MJ,-0.105650752728679,-0.103648325146368,-0.108063690851767
35-44,Male,added_sugar,Food_price,USD,-0.19003886291843,-0.188053383035794,-0.19486826447363
35-44,Male,added_sugar,FL,mrh-eq,-0.00451263684572316,-0.0044153605496144,-0.00460484234965487
35-44,Male,oil,CED,MJ,0.00562306333559616,0.00428534372108732,0.00378015390043732
35-44,Male,oil,Food_price,USD,0.00355752550455327,0.00240789170434666,0.00255564981710548
35-44,Male,oil,FL,mrh-eq,0.000281354369637015,0.000218556627875291,0.000193903019816083
35-44,Male,sat_fat,CED,MJ,-0.180483940368816,-0.188364054144957,-0.180483390966696
35-44,Male,sat_fat,Food_price,USD,-0.0188237779260212,-0.0199559478130526,-0.0185055337812598
35-44,Male,sat_fat,FL,mrh-eq,-0.00500320479333075,-0.00522496470971197,-0.00500420200986885
45-54,Female,added_sugar,CED,MJ,-0.116924944981879,-0.137949227284671,-0.118595756150826
45-54,Female,added_sugar,Food_price,USD,-0.185386037980825,-0.224572997104568,-0.188580117134364
45-54,Female,added_sugar,FL,mrh-eq,-0.00523302272643575,-0.006169642845864,-0.0052941701922175
45-54,Female,oil,CED,MJ,-0.00434969335772737,-0.00279522361096681,-0.00365719696514019
45-54,Female,oil,Food_price,USD,-0.00389260416666412,-0.00231463027564065,-0.00286114147243376
45-54,Female,oil,FL,mrh-eq,-0.000235297834294576,-0.000148895983840817,-0.000197513913460189
45-54,Female,sat_fat,CED,MJ,-0.169298028125732,-0.176831137347131,-0.177605914180324
45-54,Female,sat_fat,Food_price,USD,-0.0197971617471054,-0.0200165444278566,-0.0205282727792962
45-54,Female,sat_fat,FL,mrh-eq,-0.0045169296426273,-0.00471584949727681,-0.00473823337409582
45-54,Male,added_sugar,CED,MJ,-0.101335323075729,-0.102691416203134,-0.0931802128181602
45-54,Male,added_sugar,Food_price,USD,-0.164427435886549,-0.170620935528399,-0.157108397376789
45-54,Male,added_sugar,FL,mrh-eq,-0.00461930116711197,-0.00467147874510092,-0.00423637303023726
45-54,Male,oil,CED,MJ,0.00166222241531507,0.00230353063307231,0.00155872618523467
45-54,Male,oil,Food_price,USD,0.00159202567593916,0.00100279624003946,0.00104064012372352
45-54,Male,oil,FL,mrh-eq,8.06941427677417e-05,0.00011610331466738,7.60808266140367e-05
45-54,Male,sat_fat,CED,MJ,-0.185053551748866,-0.18624842852914,-0.185357749468151
45-54,Male,sat_fat,Food_price,USD,-0.0205379293332052,-0.0206261296614527,-0.0204491490569512
45-54,Male,sat_fat,FL,mrh-eq,-0.00511588072702829,-0.00514985096824141,-0.00512376444729122
55-64,Female,added_sugar,CED,MJ,-0.10739723051977,-0.116583930726031,-0.115879965016097
55-64,Female,added_sugar,Food_price,USD,-0.186275259213633,-0.204393643633644,-0.196672680425592
55-64,Female,added_sugar,FL,mrh-eq,-0.00511425851883236,-0.00555709371500087,-0.00552635660234338
55-64,Female,oil,CED,MJ,-0.00529666815255706,-0.00400768838145277,-0.00304229075922819
55-64,Female,oil,Food_price,USD,-0.00486091085951882,-0.0030759484947198,-0.0017885889207912
55-64,Female,oil,FL,mrh-eq,-0.000274080369619095,-0.000206099430214358,-0.000156888559152573
55-64,Female,sat_fat,CED,MJ,-0.190734645046009,-0.201783467073834,-0.19486623142368
55-64,Female,sat_fat,Food_price,USD,-0.0204843151606752,-0.0214758749047448,-0.0212259796512147
55-64,Female,sat_fat,FL,mrh-eq,-0.0051081598457199,-0.00540517046925028,-0.00521886244226954
55-64,Male,added_sugar,CED,MJ,-0.091384730900702,-0.109192779403582,-0.0974834247489704
55-64,Male,added_sugar,Food_price,USD,-0.132729789274326,-0.156498029345829,-0.138692531216778
55-64,Male,added_sugar,FL,mrh-eq,-0.00416948199539185,-0.00501935732004861,-0.00448323547787833
55-64,Male,oil,CED,MJ,-0.000224349701123079,-0.000348138412408281,0.000875990489024958
55-64,Male,oil,Food_price,USD,-0.000358647978920173,-0.00055100800642889,0.000149096140178609
55-64,Male,oil,FL,mrh-eq,-1.26049006668766e-05,-2.13103381528668e-05,4.50114301097166e-05
55-64,Male,sat_fat,CED,MJ,-0.187966941927323,-0.193804295345678,-0.193035787192745
