age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,0.609475094497553,0.60362053767554,0.627431811120203
20-34,Female,added_sugar,Food_price,USD,1.19494741750197,1.16439943942058,1.22200496078345
20-34,Female,added_sugar,FL,mrh-eq,0.0270295816283156,0.0267710146124109,0.027829786265974
20-34,Female,oil,CED,MJ,0.336366201287077,0.325159740704711,0.330060180714531
20-34,Female,oil,Food_price,USD,0.238914426003905,0.230452591194638,0.234817484490128
20-34,Female,oil,FL,mrh-eq,0.0176517645047436,0.0170604609633962,0.017317170581863
20-34,Female,sat_fat,CED,MJ,1.69539881817498,1.71658707810901,1.71109430975483
20-34,Female,sat_fat,Food_price,USD,0.210895663705596,0.212651643860975,0.214693760127738
20-34,Female,sat_fat,FL,mrh-eq,0.0447363521582324,0.0452873634414537,0.0451521808110257
20-34,Male,added_sugar,CED,MJ,0.550289265534821,0.548561733326401,0.548863982715475
20-34,Male,added_sugar,Food_price,USD,1.03792765088558,1.03450726539248,1.04493914518424
20-34,Male,added_sugar,FL,mrh-eq,0.0219853201852791,0.0219325296935855,0.0219246495206202
20-34,Male,oil,CED,MJ,0.277482017099443,0.27509003765779,0.272641008475309
20-34,Male,oil,Food_price,USD,0.173512448818736,0.173711015777911,0.173588092772201
20-34,Male,oil,FL,mrh-eq,0.0142720273199155,0.0141493947129484,0.0140264409301367
20-34,Male,sat_fat,CED,MJ,1.68945124907504,1.65565470483732,1.66912812430686
20-34,Male,sat_fat,Food_price,USD,0.191438640582234,0.18767236310089,0.190068918472519
20-34,Male,sat_fat,FL,mrh-eq,0.0460415652524165,0.0451240538845474,0.0454903996837244
35-44,Female,added_sugar,CED,MJ,0.594668664640303,0.623870787366793,0.600219395548865
35-44,Female,added_sugar,Food_price,USD,0.995534164620154,1.02742524114569,1.01853899274506
35-44,Female,added_sugar,FL,mrh-eq,0.0280097237728846,0.0293852324785094,0.0282760177986426
35-44,Female,oil,CED,MJ,0.332341662066543,0.340570250972017,0.353221618165418
35-44,Female,oil,Food_price,USD,0.170232274697049,0.175667202318396,0.18277449311052
35-44,Female,oil,FL,mrh-eq,0.0165677824818673,0.0169854978931472,0.0175831553661492
35-44,Female,sat_fat,CED,MJ,1.70104005492876,1.75396333239646,1.75229720319542
35-44,Female,sat_fat,Food_price,USD,0.197827327620992,0.207114964986195,0.203531459853747
35-44,Female,sat_fat,FL,mrh-eq,0.0452650520220929,0.0466723614869295,0.0466200492173439
35-44,Male,added_sugar,CED,MJ,0.599867853206606,0.593914198781209,0.60697962218832
35-44,Male,added_sugar,Food_price,USD,1.08447724080727,1.07855530348869,1.09872980550248
35-44,Male,added_sugar,FL,mrh-eq,0.0257604597409345,0.0254711270631388,0.0260318734453306
35-44,Male,oil,CED,MJ,0.265468554648028,0.273597028311666,0.276733830655822
35-44,Male,oil,Food_price,USD,0.164437753222505,0.171432836605931,0.170567301034783
35-44,Male,oil,FL,mrh-eq,0.0131726322399962,0.0135542064649439,0.0137075016680177
35-44,Male,sat_fat,CED,MJ,1.6919914522342,1.72388009682877,1.69177409710214
35-44,Male,sat_fat,Food_price,USD,0.17709821037231,0.181656249455594,0.175725737519709
35-44,Male,sat_fat,FL,mrh-eq,0.0468941424278578,0.0477919723491407,0.0468924045047696
45-54,Female,added_sugar,CED,MJ,0.629303494585922,0.691686160012555,0.63427093016907
45-54,Female,added_sugar,Food_price,USD,1.00503614177665,1.12131985022985,1.014540090313
45-54,Female,added_sugar,FL,mrh-eq,0.0282487234084505,0.0310278745819738,0.0284305694097583
45-54,Female,oil,CED,MJ,0.326944306602422,0.317575691536628,0.322758912519082
45-54,Female,oil,Food_price,USD,0.250186411463941,0.240678199976656,0.243966236857934
45-54,Female,oil,FL,mrh-eq,0.0176408956447658,0.0171202723700005,0.0174126109454124
45-54,Female,sat_fat,CED,MJ,1.6901105707127,1.72480812845671,1.72807692754336
45-54,Female,sat_fat,Food_price,USD,0.199211715148671,0.200302390697589,0.202584460288422
45-54,Female,sat_fat,FL,mrh-eq,0.0450313551723696,0.0459464852435948,0.0460417517872039
45-54,Male,added_sugar,CED,MJ,0.58527270866677,0.589266868329409,0.561076349106935
45-54,Male,added_sugar,Food_price,USD,0.955245588623047,0.973588094623616,0.933526752232543
45-54,Male,added_sugar,FL,mrh-eq,0.0267173480672711,0.0268708926428154,0.0255812608353174
45-54,Male,oil,CED,MJ,0.28933328791912,0.285501623896619,0.289966780534376
45-54,Male,oil,Food_price,USD,0.187991463437674,0.191548007053643,0.19127031940249
45-54,Male,oil,FL,mrh-eq,0.0149440070206571,0.014732327815447,0.0149722411820534
45-54,Male,sat_fat,CED,MJ,1.72250788707833,1.72666458078774,1.72426120347105
45-54,Male,sat_fat,Food_price,USD,0.192295311650392,0.192572668383655,0.191986033798752
45-54,Male,sat_fat,FL,mrh-eq,0.047627190709101,0.0477459256170584,0.0476735035868017
55-64,Female,added_sugar,CED,MJ,0.600340998719064,0.62758304230951,0.625502684958167
55-64,Female,added_sugar,Food_price,USD,1.03966217365081,1.09337630131843,1.07047330465142
55-64,Female,added_sugar,FL,mrh-eq,0.0286231453020299,0.0299363160949153,0.0298455618437217
55-64,Female,oil,CED,MJ,0.331008428333378,0.323303058229788,0.317472383051888
55-64,Female,oil,Food_price,USD,0.278229030992583,0.267544421990914,0.259780707622328
55-64,Female,oil,FL,mrh-eq,0.0171916367466129,0.0167851659904949,0.0164879509639599
55-64,Female,sat_fat,CED,MJ,1.78516619718154,1.83470539911646,1.80374023590264
