age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,-0.215866625912452,-0.211992775721785,-0.227764037669035
20-34,Female,added_sugar,Food_price,USD,-0.424474655177998,-0.404248899184163,-0.442397767853324
20-34,Female,added_sugar,FL,mrh-eq,-0.00955210267884159,-0.00938098163413156,-0.0100822892266579
20-34,Female,oil,CED,MJ,-0.0280345497143043,-0.0186879873765873,-0.0227755959697195
20-34,Female,oil,Food_price,USD,-0.0195444155651763,-0.0124860640498854,-0.0161278621637357
20-34,Female,oil,FL,mrh-eq,-0.00147089426187986,-0.000977728614317488,-0.00119185721227629
20-34,Female,sat_fat,CED,MJ,-0.609361506642757,-0.626007057943124,-0.621608292402367
20-34,Female,sat_fat,Food_price,USD,-0.0756108588990813,-0.076987377054477,-0.0785653700610439
20-34,Female,sat_fat,FL,mrh-eq,-0.0160675244990934,-0.0165004454760338,-0.0163919106900948
20-34,Male,added_sugar,CED,MJ,-0.168834661239397,-0.167697727658594,-0.167890437146603
20-34,Male,added_sugar,Food_price,USD,-0.317128531114431,-0.314878623668409,-0.321771099532489
20-34,Male,added_sugar,FL,mrh-eq,-0.00672151301207064,-0.00668681106946305,-0.00668130440947448
20-34,Male,oil,CED,MJ,0.0194338314989239,0.0214337315534899,0.0234777175934146
20-34,Male,oil,Food_price,USD,0.0140194111283265,0.0138510774369251,0.0139547354850059
20-34,Male,oil,FL,mrh-eq,0.00100413241246021,0.00110666039572343,0.00120928559379019
20-34,Male,sat_fat,CED,MJ,-0.585501371876845,-0.559650206781938,-0.569965148953819
20-34,Male,sat_fat,Food_price,USD,-0.0658094907587809,-0.062928640378277,-0.064761533742635
20-34,Male,sat_fat,FL,mrh-eq,-0.0159539103622979,-0.0152520981649557,-0.0155325645713047
35-44,Female,added_sugar,CED,MJ,-0.207622941823109,-0.226977865822829,-0.211312467040964
35-44,Female,added_sugar,Food_price,USD,-0.346209257149917,-0.367345245809006,-0.361474973614936
35-44,Female,added_sugar,FL,mrh-eq,-0.00973769794763952,-0.0106494497684921,-0.00991476017325509
35-44,Female,oil,CED,MJ,-0.0263540903556445,-0.0332206900471123,-0.0437493653491696
35-44,Female,oil,Food_price,USD,-0.0112732756714089,-0.0158102860169623,-0.0217260944804564
35-44,Female,oil,FL,mrh-eq,-0.00127586077728199,-0.00162444496070731,-0.00212181125708407
35-44,Female,sat_fat,CED,MJ,-0.60643497677868,-0.647573251354479,-0.646358233170686
35-44,Female,sat_fat,Food_price,USD,-0.0704736619744297,-0.0776972003558556,-0.0749155015496499
35-44,Female,sat_fat,FL,mrh-eq,-0.0161331785753943,-0.0172270889843413,-0.0171885581765342
35-44,Male,added_sugar,CED,MJ,-0.207103122691437,-0.20315189584835,-0.211801953550063
35-44,Male,added_sugar,Food_price,USD,-0.372474327839457,-0.368537870403506,-0.38189749097946
35-44,Male,added_sugar,FL,mrh-eq,-0.0088486033464295,-0.00865654696474241,-0.00902781154689384
35-44,Male,oil,CED,MJ,0.0286223387558523,0.0218315847067226,0.0191999721832163
