age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,0.191670600838711,0.191670600838711,0.191670600838711
20-34,added_sugar,Food_price,USD,0.368491259473054,0.368491259473054,0.368491259473054
20-34,added_sugar,FL,mrh-eq,0.00808826236808562,0.00808826236808562,0.00808826236808562
20-34,oil,CED,MJ,0.251979106603871,0.251979106603871,0.251979106603871
20-34,oil,Food_price,USD,0.169286820277579,0.169286820277579,0.169286820277579
20-34,oil,FL,mrh-eq,0.0130928207375874,0.0130928207375874,0.0130928207375874
20-34,sat_fat,CED,MJ,0.707475867831118,0.707475867831118,0.707475867831118
20-34,sat_fat,Food_price,USD,0.0843491409572547,0.0843491409572547,0.0843491409572547
20-34,sat_fat,FL,mrh-eq,0.0189820928880888,0.0189820928880888,0.0189820928880888
35-44,added_sugar,CED,MJ,0.18831964479122,0.18831964479122,0.18831964479122
35-44,added_sugar,Food_price,USD,0.329222689364295,0.329222689364295,0.329222689364295
35-44,added_sugar,FL,mrh-eq,0.00853188810180579,0.00853188810180579,0.00853188810180579
35-44,oil,CED,MJ,0.250587491003703,0.250587491003703,0.250587491003703
35-44,oil,Food_price,USD,0.142708209854538,0.142708209854538,0.142708209854538
35-44,oil,FL,mrh-eq,0.0124896142415714,0.0124896142415714,0.0124896142415714
35-44,sat_fat,CED,MJ,0.71602007601826,0.71602007601826,0.71602007601826
35-44,sat_fat,Food_price,USD,0.0793415402697189,0.0793415402697189,0.0793415402697189
35-44,sat_fat,FL,mrh-eq,0.0194384305417062,0.0194384305417062,0.0194384305417062
45-54,added_sugar,CED,MJ,0.187956698544882,0.187956698544882,0.187956698544882
45-54,added_sugar,Food_price,USD,0.305679454668646,0.305679454668646,0.305679454668646
45-54,added_sugar,FL,mrh-eq,0.00852867357825617,0.00852867357825617,0.00852867357825617
45-54,oil,CED,MJ,0.250298802188928,0.250298802188928,0.250298802188928
45-54,oil,Food_price,USD,0.177311420467201,0.177311420467201,0.177311420467201
45-54,oil,FL,mrh-eq,0.0132114633182629,0.0132114633182629,0.0132114633182629
45-54,sat_fat,CED,MJ,0.721753322828739,0.721753322828739,0.721753322828739
45-54,sat_fat,Food_price,USD,0.083289704198002,0.083289704198002,0.083289704198002
45-54,sat_fat,FL,mrh-eq,0.0195751485489844,0.0195751485489844,0.0195751485489844
55-64,added_sugar,CED,MJ,0.187325655780851,0.187325655780851,0.187325655780851
55-64,added_sugar,Food_price,USD,0.298274830671511,0.298274830671511,0.298274830671511
55-64,added_sugar,FL,mrh-eq,0.00884278176870761,0.00884278176870761,0.00884278176870761
55-64,oil,CED,MJ,0.249311995375108,0.249311995375108,0.249311995375108
55-64,oil,Food_price,USD,0.202557556764613,0.202557556764613,0.202557556764613
55-64,oil,FL,mrh-eq,0.0128749082187333,0.0128749082187333,0.0128749082187333
55-64,sat_fat,CED,MJ,0.718185950782417,0.718185950782417,0.718185950782417
55-64,sat_fat,Food_price,USD,0.0783069090826302,0.0783069090826302,0.0783069090826302
55-64,sat_fat,FL,mrh-eq,0.0196349559528249,0.0196349559528249,0.0196349559528249
65-74,added_sugar,CED,MJ,0.18974008031949,0.18974008031949,0.18974008031949
65-74,added_sugar,Food_price,USD,0.300810254112953,0.300810254112953,0.300810254112953
65-74,added_sugar,FL,mrh-eq,0.00934663207507626,0.00934663207507626,0.00934663207507626
65-74,oil,CED,MJ,0.247673377443515,0.247673377443515,0.247673377443515
65-74,oil,Food_price,USD,0.199506879359712,0.199506879359712,0.199506879359712
65-74,oil,FL,mrh-eq,0.011940278930088,0.011940278930088,0.011940278930088
65-74,sat_fat,CED,MJ,0.722934411794479,0.722934411794479,0.722934411794479
65-74,sat_fat,Food_price,USD,0.0834156908451613,0.0834156908451613,0.0834156908451613
65-74,sat_fat,FL,mrh-eq,0.0196235746562317,0.0196235746562317,0.0196235746562317
75+,added_sugar,CED,MJ,0.184686504547256,0.184686504547256,0.184686504547256
75+,added_sugar,Food_price,USD,0.288198665304582,0.288198665304582,0.288198665304582
75+,added_sugar,FL,mrh-eq,0.00972875020934487,0.00972875020934487,0.00972875020934487
75+,oil,CED,MJ,0.247031446325507,0.247031446325507,0.247031446325507
75+,oil,Food_price,USD,0.198679714673321,0.198679714673321,0.198679714673321
75+,oil,FL,mrh-eq,0.011812056262046,0.011812056262046,0.011812056262046
75+,sat_fat,CED,MJ,0.726750282820389,0.726750282820389,0.726750282820389
75+,sat_fat,Food_price,USD,0.0832281971215345,0.0832281971215345,0.0832281971215345
75+,sat_fat,FL,mrh-eq,0.0193121020914618,0.0193121020914618,0.0193121020914618
