age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,0.596155273805627,0.603698436305973,0.612562471152354
20-34,HIS,added_sugar,Food_price,USD,0.988821601101904,0.994122558376475,1.02159560958499
20-34,HIS,added_sugar,FL,mrh-eq,0.0238133435162869,0.024226243924774,0.0245624085906194
20-34,HIS,oil,CED,MJ,0.287433233815753,0.286140373963665,0.286860636369184
20-34,HIS,oil,Food_price,USD,0.17204580667178,0.174192861148597,0.170604786454542
20-34,HIS,oil,FL,mrh-eq,0.0149412056577621,0.0148744256884336,0.0149099133115504
20-34,HIS,sat_fat,CED,MJ,1.66664823952029,1.66166809641239,1.67872576828074
20-34,HIS,sat_fat,Food_price,USD,0.211889613146049,0.2114215464635,0.214524305741315
20-34,HIS,sat_fat,FL,mrh-eq,0.0457866790772063,0.0456503260509419,0.0461177241339467
20-34,NHB,added_sugar,CED,MJ,0.68782554322883,0.678175153658583,0.704865943316342
20-34,NHB,added_sugar,Food_price,USD,1.23714696497687,1.21997211084579,1.26770964559038
20-34,NHB,added_sugar,FL,mrh-eq,0.0269378360296602,0.0265558913504461,0.0276024764335048
20-34,NHB,oil,CED,MJ,0.32322471925284,0.33039132491845,0.320290900792589
20-34,NHB,oil,Food_price,USD,0.185618756634831,0.185198968406071,0.185061493180953
20-34,NHB,oil,FL,mrh-eq,0.0163499301102578,0.0167138943145564,0.0162141991237794
20-34,NHB,sat_fat,CED,MJ,1.61752255961614,1.56310309146668,1.57114214481576
20-34,NHB,sat_fat,Food_price,USD,0.166483257265756,0.161348231711977,0.162644896692337
20-34,NHB,sat_fat,FL,mrh-eq,0.0429125091845657,0.0414653228693774,0.0416816403227406
20-34,NHW,added_sugar,CED,MJ,0.558839426300445,0.552822327741611,0.56317189375815
20-34,NHW,added_sugar,Food_price,USD,1.16099183722639,1.13045924432776,1.16769244442773
20-34,NHW,added_sugar,FL,mrh-eq,0.0243776275837716,0.0240961774756013,0.0245839129332381
20-34,NHW,oil,CED,MJ,0.306419639382337,0.295557524060516,0.29924181293985
20-34,NHW,oil,Food_price,USD,0.213301169619795,0.207964316534486,0.210782639810843
20-34,NHW,oil,FL,mrh-eq,0.0160451743903641,0.0154730154598336,0.0156665228971179
20-34,NHW,sat_fat,CED,MJ,1.75380153044566,1.75374026673844,1.75371456722833
20-34,NHW,sat_fat,Food_price,USD,0.204436365072338,0.203406514920292,0.205697893310127
20-34,NHW,sat_fat,FL,mrh-eq,0.0467576434090275,0.0467311611180825,0.0467425112196618
20-34,OTH,added_sugar,CED,MJ,0.526963909344325,0.521157709148714,0.528956237103892
20-34,OTH,added_sugar,Food_price,USD,0.974310006575991,0.986403024085746,0.997571176601136
20-34,OTH,added_sugar,FL,mrh-eq,0.0232660950275791,0.0230006792539212,0.0233800603296303
20-34,OTH,oil,CED,MJ,0.321286247147783,0.30924014461354,0.311857054198498
20-34,OTH,oil,Food_price,USD,0.251054028694538,0.238085053248518,0.24911818881576
20-34,OTH,oil,FL,mrh-eq,0.0166929221249329,0.0160822228464988,0.0162108481617489
20-34,OTH,sat_fat,CED,MJ,1.52287018358387,1.53549162043972,1.53273515685678
20-34,OTH,sat_fat,Food_price,USD,0.204937917148457,0.207507731770309,0.208904921177733
20-34,OTH,sat_fat,FL,mrh-eq,0.0409145360692443,0.0412410678906445,0.0411648803742277
35-44,HIS,added_sugar,CED,MJ,0.575866888814942,0.559609713470658,0.565854637811924
35-44,HIS,added_sugar,Food_price,USD,0.965940316252764,0.938291534348395,0.966062880365134
35-44,HIS,added_sugar,FL,mrh-eq,0.0264236191329413,0.0257993328288923,0.026084014493895
35-44,HIS,oil,CED,MJ,0.264090413856236,0.27327948627256,0.291557681220997
35-44,HIS,oil,Food_price,USD,0.182036283006081,0.190442130145828,0.199283734585394
35-44,HIS,oil,FL,mrh-eq,0.0134590904610026,0.0139264352619354,0.0148595793747589
35-44,HIS,sat_fat,CED,MJ,1.5907062826382,1.66204246940079,1.60981311200632
35-44,HIS,sat_fat,Food_price,USD,0.160761310156284,0.170951027728033,0.163924179009093
35-44,HIS,sat_fat,FL,mrh-eq,0.0435014862665243,0.0454557239877316,0.0440138023880101
35-44,NHB,added_sugar,CED,MJ,0.710919791104439,0.744259574024193,0.745037729468432
35-44,NHB,added_sugar,Food_price,USD,1.17981463601218,1.22832177910879,1.25045413137255
35-44,NHB,added_sugar,FL,mrh-eq,0.0286325007196604,0.029969115274464,0.02999290124769
35-44,NHB,oil,CED,MJ,0.313304888563818,0.309069575170533,0.300814246952537
35-44,NHB,oil,Food_price,USD,0.0696130964572585,0.0632780605742182,0.0667649784088234
35-44,NHB,oil,FL,mrh-eq,0.0157734358577972,0.0155596999200544,0.015148614774398
35-44,NHB,sat_fat,CED,MJ,1.57286803292172,1.55068307972786,1.57193739022996
35-44,NHB,sat_fat,Food_price,USD,0.168334699712287,0.165972457240447,0.168618539599968
35-44,NHB,sat_fat,FL,mrh-eq,0.0422963566238158,0.0416851348378637,0.0422654305980855
35-44,NHW,added_sugar,CED,MJ,0.592843917512627,0.612435333142996,0.599642158032697
35-44,NHW,added_sugar,Food_price,USD,1.08589560999499,1.10781713136269,1.10274574259071
35-44,NHW,added_sugar,FL,mrh-eq,0.0266052029051302,0.027510583612894,0.0268730700714392
35-44,NHW,oil,CED,MJ,0.312462548351736,0.324144335822574,0.337038105465966
35-44,NHW,oil,Food_price,USD,0.17664959256181,0.186009347477342,0.188651730647033
35-44,NHW,oil,FL,mrh-eq,0.014917870770113,0.0154750573784989,0.0160917106243913
35-44,NHW,sat_fat,CED,MJ,1.79046142139032,1.85586271643422,1.85462475008687
35-44,NHW,sat_fat,Food_price,USD,0.19843690003867,0.209532885572676,0.204143504265955
35-44,NHW,sat_fat,FL,mrh-eq,0.0486014977548036,0.0503736591841719,0.0503118106897068
35-44,OTH,added_sugar,CED,MJ,0.536076790811588,0.546315527652528,0.541236857902436
35-44,OTH,added_sugar,Food_price,USD,0.820920030601376,0.837723427799044,0.827939503622172
35-44,OTH,added_sugar,FL,mrh-eq,0.0273909846520394,0.0278970727846555,0.0276423006002013
35-44,OTH,oil,CED,MJ,0.29774487350813,0.301951269949954,0.287175587158329
35-44,OTH,oil,Food_price,USD,0.203136612134432,0.204687478676238,0.199910162266795
35-44,OTH,oil,FL,mrh-eq,0.0167407273476746,0.0169823579769678,0.0161655899822652
35-44,OTH,sat_fat,CED,MJ,1.61675854066998,1.5767123432029,1.52122635030497
35-44,OTH,sat_fat,Food_price,USD,0.211962407600838,0.205141143753233,0.199833161679611
35-44,OTH,sat_fat,FL,mrh-eq,0.0437104203003042,0.04261797820128,0.0411331841862775
45-54,HIS,added_sugar,CED,MJ,0.59699727786561,0.575711663166155,0.595598770502085
45-54,HIS,added_sugar,Food_price,USD,0.857259051456109,0.843353800230731,0.867473756310596
45-54,HIS,added_sugar,FL,mrh-eq,0.0275400268317299,0.0265841215802355,0.027521582688045
45-54,HIS,oil,CED,MJ,0.269943478729649,0.272672013516578,0.266573235980712
45-54,HIS,oil,Food_price,USD,0.168510210362937,0.170067227462266,0.164128975368032
45-54,HIS,oil,FL,mrh-eq,0.0132133848194444,0.0133432995022734,0.0130469758626195
45-54,HIS,sat_fat,CED,MJ,1.55586586843681,1.60120679164747,1.53744096536901
45-54,HIS,sat_fat,Food_price,USD,0.191422557518804,0.197652931580126,0.188419762000188
45-54,HIS,sat_fat,FL,mrh-eq,0.0424888097605253,0.0437305304548036,0.0419824911637195
45-54,NHB,added_sugar,CED,MJ,0.651217736357315,0.709817982734578,0.663713629389962
45-54,NHB,added_sugar,Food_price,USD,0.988801709565095,1.05919377782185,1.00670176516216
45-54,NHB,added_sugar,FL,mrh-eq,0.027798951306528,0.0303147784417271,0.0283410528847668
45-54,NHB,oil,CED,MJ,0.320065133228243,0.323849784039039,0.330944196527977
45-54,NHB,oil,Food_price,USD,0.189195358476196,0.191929560783557,0.186681247736572
45-54,NHB,oil,FL,mrh-eq,0.0155286115964689,0.0157116169240041,0.016058425900023
45-54,NHB,sat_fat,CED,MJ,1.48357807631032,1.54001246262173,1.46557062591014
45-54,NHB,sat_fat,Food_price,USD,0.183610446122984,0.189374233849697,0.181529060416691
45-54,NHB,sat_fat,FL,mrh-eq,0.0398851478113225,0.0414285835337025,0.039377174612314
45-54,NHW,added_sugar,CED,MJ,0.628492150014523,0.676719784104366,0.625896029984741
45-54,NHW,added_sugar,Food_price,USD,1.07468195028146,1.17620226219871,1.07781272561186
45-54,NHW,added_sugar,FL,mrh-eq,0.0282578236545636,0.0303922462305175,0.0281233059732792
45-54,NHW,oil,CED,MJ,0.314516249887642,0.302382132694952,0.312758251049189
45-54,NHW,oil,Food_price,USD,0.250673424445612,0.244605163955936,0.251406700220183
45-54,NHW,oil,FL,mrh-eq,0.0172032099145873,0.016535892676729,0.0171031780271173
45-54,NHW,sat_fat,CED,MJ,1.81681273278713,1.82294741355628,1.85591046633206
45-54,NHW,sat_fat,Food_price,USD,0.19152225123634,0.189079315178724,0.194791332823768
45-54,NHW,sat_fat,FL,mrh-eq,0.0494353080316692,0.0495946029601828,0.0504949743031133
45-54,OTH,added_sugar,CED,MJ,0.477255975705058,0.489169140820584,0.403769647150317
45-54,OTH,added_sugar,Food_price,USD,0.666353286753338,0.678468409872721,0.573034281043244
45-54,OTH,added_sugar,FL,mrh-eq,0.0234163807767103,0.0240225228425301,0.0197913016147039
45-54,OTH,oil,CED,MJ,0.319416074917364,0.317383816578405,0.306642786438661
45-54,OTH,oil,Food_price,USD,0.164597578290953,0.163904696265822,0.155752052048185
45-54,OTH,oil,FL,mrh-eq,0.0168653788957318,0.0167777664549372,0.0162034075816344
45-54,OTH,sat_fat,CED,MJ,1.56515047779071,1.58464349214553,1.58067740638616
45-54,OTH,sat_fat,Food_price,USD,0.235361148971083,0.239532380174434,0.238156238790527
45-54,OTH,sat_fat,FL,mrh-eq,0.0418201063579604,0.0422692734310327,0.0421852151426287
55-64,HIS,added_sugar,CED,MJ,0.535909792012864,0.577734262374417,0.586350950887174
55-64,HIS,added_sugar,Food_price,USD,0.684678068902383,0.72799699521437,0.743515313505133
55-64,HIS,added_sugar,FL,mrh-eq,0.0255893067439639,0.027580309237537,0.0279932949249362
55-64,HIS,oil,CED,MJ,0.2812479108184,0.283304225450443,0.282556817670315
55-64,HIS,oil,Food_price,USD,0.238891344957797,0.240476430981921,0.24201847565326
55-64,HIS,oil,FL,mrh-eq,0.0144628924707294,0.0145847881166473,0.0145136458801846
55-64,HIS,sat_fat,CED,MJ,1.61762380577568,1.6226853447286,1.60771726305824
55-64,HIS,sat_fat,Food_price,USD,0.17479009127343,0.17449759586471,0.175396407188573
55-64,HIS,sat_fat,FL,mrh-eq,0.0440171475540297,0.0441642492669947,0.0437599629081807
55-64,NHB,added_sugar,CED,MJ,0.691067640922593,0.697057737119342,0.66143391787837
55-64,NHB,added_sugar,Food_price,USD,1.10663375235272,1.10993783078789,1.05281320984784
55-64,NHB,added_sugar,FL,mrh-eq,0.0301559672793428,0.0304100957749569,0.028849432839897
55-64,NHB,oil,CED,MJ,0.318620975469258,0.330944344135062,0.319133730460686
55-64,NHB,oil,Food_price,USD,0.18336378357833,0.195594433045683,0.187557056898599
55-64,NHB,oil,FL,mrh-eq,0.0156647910341436,0.016276970159939,0.0156934720435956
55-64,NHB,sat_fat,CED,MJ,1.56308068635737,1.56973624261199,1.55687457133532
55-64,NHB,sat_fat,Food_price,USD,0.178183476640415,0.178010578899322,0.179368400095145
55-64,NHB,sat_fat,FL,mrh-eq,0.042499265566193,0.0426787281226083,0.0423292965331788
55-64,NHW,added_sugar,CED,MJ,0.590423916114825,0.637033974777137,0.609339666024497
55-64,NHW,added_sugar,Food_price,USD,0.962003685396989,1.04282444807708,0.99245749640849
55-64,NHW,added_sugar,FL,mrh-eq,0.0277016673341253,0.0298840881979679,0.0286056823091259
55-64,NHW,oil,CED,MJ,0.317771313673964,0.314060268461322,0.301900305421022
55-64,NHW,oil,Food_price,USD,0.267259715440265,0.26220141995194,0.249899101603435
55-64,NHW,oil,FL,mrh-eq,0.016583473141509,0.0163927658737339,0.0157569438783414
55-64,NHW,sat_fat,CED,MJ,1.82276719018981,1.88133183070677,1.87363788972151
55-64,NHW,sat_fat,Food_price,USD,0.19109955037209,0.196796261983491,0.196859898926107
55-64,NHW,sat_fat,FL,mrh-eq,0.0500002749847223,0.0515953146557764,0.051408470229184
55-64,OTH,added_sugar,CED,MJ,0.433073045871308,0.455838703827583,0.494084817118861
55-64,OTH,added_sugar,Food_price,USD,0.796450417551876,0.813067913218233,0.823434818711444
55-64,OTH,added_sugar,FL,mrh-eq,0.0224931025300222,0.0239696816096682,0.0257171612239369
55-64,OTH,oil,CED,MJ,0.342442702792615,0.315341373320507,0.344111399787872
55-64,OTH,oil,Food_price,USD,0.306891148302163,0.275903791474065,0.303866463094694
55-64,OTH,oil,FL,mrh-eq,0.0174760988938345,0.016098205627966,0.0175789697644541
55-64,OTH,sat_fat,CED,MJ,1.57697818412765,1.54149592159924,1.4480832894554
55-64,OTH,sat_fat,Food_price,USD,0.20953158596393,0.203739369670545,0.195230884196537
55-64,OTH,sat_fat,FL,mrh-eq,0.0424067092062075,0.0414332054270517,0.0387900278880414
65-74,HIS,added_sugar,CED,MJ,0.460969688824775,0.472119852020683,0.511690044199266
65-74,HIS,added_sugar,Food_price,USD,0.631477995668066,0.661833447863758,0.684471001403739
65-74,HIS,added_sugar,FL,mrh-eq,0.024558392637752,0.0251605412606183,0.027086718141877
65-74,HIS,oil,CED,MJ,0.288586692937835,0.303569603024453,0.298466331518186
65-74,HIS,oil,Food_price,USD,0.239346910961505,0.251552261288286,0.248944742459784
65-74,HIS,oil,FL,mrh-eq,0.0137442555167558,0.0144541175930599,0.0142119221545905
65-74,HIS,sat_fat,CED,MJ,1.56991997296515,1.5555104941813,1.52074815804398
65-74,HIS,sat_fat,Food_price,USD,0.178537856011266,0.175842038587255,0.170584390185051
65-74,HIS,sat_fat,FL,mrh-eq,0.0424345109027018,0.0420308700117,0.0411085383797262
65-74,NHB,added_sugar,CED,MJ,0.698836851369819,0.672336814868611,0.706292788905546
65-74,NHB,added_sugar,Food_price,USD,1.02458387415711,1.00985128557212,1.027040745134
65-74,NHB,added_sugar,FL,mrh-eq,0.0334847871605868,0.0323093282013281,0.0338524770881995
65-74,NHB,oil,CED,MJ,0.308914337236562,0.314328764502354,0.320510041795132
65-74,NHB,oil,Food_price,USD,0.151038530918874,0.148049333207329,0.165537360995606
65-74,NHB,oil,FL,mrh-eq,0.0149234867462367,0.0151743587852125,0.0154876597581964
65-74,NHB,sat_fat,CED,MJ,1.61585712734384,1.660978798218,1.65181822594542
65-74,NHB,sat_fat,Food_price,USD,0.170290464665531,0.175880695068963,0.175196345959242
65-74,NHB,sat_fat,FL,mrh-eq,0.042929747959275,0.0441182602295576,0.0438687218237144
65-74,NHW,added_sugar,CED,MJ,0.592906480739762,0.603100857434116,0.588675567593502
65-74,NHW,added_sugar,Food_price,USD,0.960292196453964,0.988082856294682,0.95791266507037
65-74,NHW,added_sugar,FL,mrh-eq,0.0288491711867404,0.0293480796713193,0.028646720493664
65-74,NHW,oil,CED,MJ,0.334999615664709,0.307998244332694,0.316677373953099
65-74,NHW,oil,Food_price,USD,0.289408915301151,0.267484264004367,0.271286045274736
65-74,NHW,oil,FL,mrh-eq,0.0160377820391688,0.0147447763815562,0.0151598952381388
65-74,NHW,sat_fat,CED,MJ,1.90854417937404,1.89168268239996,1.91175439248194
65-74,NHW,sat_fat,Food_price,USD,0.219853072135355,0.218434156566558,0.220668513016092
65-74,NHW,sat_fat,FL,mrh-eq,0.0520617732817409,0.0516053359383053,0.0521477973184514
65-74,OTH,added_sugar,CED,MJ,0.46251115448346,0.457765978146108,0.459782527175622
65-74,OTH,added_sugar,Food_price,USD,0.703211710291564,0.690062915114063,0.700648229167663
65-74,OTH,added_sugar,FL,mrh-eq,0.0243069990033075,0.0240775735756086,0.0242028497682577
65-74,OTH,oil,CED,MJ,0.321392765575522,0.328880308910776,0.334797159878896
65-74,OTH,oil,Food_price,USD,0.223662488827499,0.235564801737137,0.22984059045714
65-74,OTH,oil,FL,mrh-eq,0.016826470133886,0.0172335459772314,0.0175223918900571
65-74,OTH,sat_fat,CED,MJ,1.45026649849156,1.52624454618435,1.49165802162931
65-74,OTH,sat_fat,Food_price,USD,0.184651107471312,0.195800404186378,0.1900264601688
65-74,OTH,sat_fat,FL,mrh-eq,0.0383528647080959,0.0403477763103852,0.0394429029797446
75+,HIS,added_sugar,CED,MJ,0.563230664013203,0.522362031354879,0.571596565359999
75+,HIS,added_sugar,Food_price,USD,0.764614859790552,0.743883534457541,0.796354469740347
75+,HIS,added_sugar,FL,mrh-eq,0.0283187777829573,0.0265371146303725,0.0287180842887935
75+,HIS,oil,CED,MJ,0.312764904443912,0.311559069306195,0.321220156026761
75+,HIS,oil,Food_price,USD,0.236247781634423,0.233819660831928,0.241206376621814
75+,HIS,oil,FL,mrh-eq,0.0146247207083712,0.0145699400755251,0.0150215816164849
75+,HIS,sat_fat,CED,MJ,1.62466869620897,1.62180639136162,1.7272979261478
75+,HIS,sat_fat,Food_price,USD,0.15276864650347,0.154959125423661,0.166554659068409
75+,HIS,sat_fat,FL,mrh-eq,0.0440872563969748,0.0439713814654849,0.0467844232376034
75+,NHB,added_sugar,CED,MJ,0.726138078830508,0.701687169149797,0.59368403309
75+,NHB,added_sugar,Food_price,USD,1.05572928600545,1.02164179049535,0.87598823886555
75+,NHB,added_sugar,FL,mrh-eq,0.0355616719758653,0.034443945908378,0.0289654195936985
75+,NHB,oil,CED,MJ,0.328978469788947,0.33867648421188,0.312542163724712
75+,NHB,oil,Food_price,USD,0.187821523906812,0.189465087476791,0.175204580134397
75+,NHB,oil,FL,mrh-eq,0.0149590495690681,0.0153961857950901,0.0142089226672366
75+,NHB,sat_fat,CED,MJ,1.47821789332922,1.50079548254761,1.43985391788774
75+,NHB,sat_fat,Food_price,USD,0.191547896142122,0.193922071242131,0.187211767242469
75+,NHB,sat_fat,FL,mrh-eq,0.0383914784370643,0.038979842977104,0.0374068864459759
75+,NHW,added_sugar,CED,MJ,0.623260255729659,0.60947576312116,0.641445281769668
75+,NHW,added_sugar,Food_price,USD,1.01001566558933,0.981665721894544,1.02189313306624
75+,NHW,added_sugar,FL,mrh-eq,0.033131139703056,0.0323292738672664,0.0340244259823886
75+,NHW,oil,CED,MJ,0.291858184041225,0.294227578548285,0.288568905257676
75+,NHW,oil,Food_price,USD,0.259699797363741,0.261817031676096,0.254974993231042
75+,NHW,oil,FL,mrh-eq,0.014022057491451,0.0141390428867363,0.0138687186706507
75+,NHW,sat_fat,CED,MJ,1.94689764325843,1.96273120818771,1.93342546039382
75+,NHW,sat_fat,Food_price,USD,0.218744491643078,0.222598280070458,0.218434471545211
75+,NHW,sat_fat,FL,mrh-eq,0.0517427173117633,0.052151550319221,0.0513804806784884
75+,OTH,added_sugar,CED,MJ,0.44728014126552,0.464838784132221,0.50190176389123
75+,OTH,added_sugar,Food_price,USD,0.599568992684872,0.623836550064636,0.65522607950981
75+,OTH,added_sugar,FL,mrh-eq,0.0248909330240443,0.0259275530983286,0.0284847312644301
75+,OTH,oil,CED,MJ,0.298401205006437,0.278041811589981,0.269998068554965
75+,OTH,oil,Food_price,USD,0.06599057636725,0.061533384351497,0.0627110656927678
75+,OTH,oil,FL,mrh-eq,0.0149271907535467,0.0138998621587613,0.0135409379606103
75+,OTH,sat_fat,CED,MJ,1.50783948741531,1.44856990092273,1.50531873879845
75+,OTH,sat_fat,Food_price,USD,0.198486324448682,0.191064058933602,0.199729607787486
75+,OTH,sat_fat,FL,mrh-eq,0.0405185323266915,0.0389861642669631,0.0404459574521052
