sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,0.649178223096128,0.65992531045625,0.656000956807028
Female,Food_price,USD,0.444810882553317,0.451339182454248,0.44784298297187
Female,FL,mrh-eq,0.0228558857388256,0.0231979246347637,0.0230543756245569
Male,CED,MJ,0.651876769550155,0.655813265433144,0.65310706902655
Male,Food_price,USD,0.398213701293278,0.405698391882242,0.40291837920736
Male,FL,mrh-eq,0.0222376272362739,0.0224351465291684,0.0223266539285946
