age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,0.289979079235074,0.289979079235074,0.289979079235074
20-34,HIS,added_sugar,Food_price,USD,0.485197223024555,0.485197223024555,0.485197223024555
20-34,HIS,added_sugar,FL,mrh-eq,0.0115535657037894,0.0115535657037894,0.0115535657037894
20-34,HIS,oil,CED,MJ,0.301400902947293,0.301400902947293,0.301400902947293
20-34,HIS,oil,Food_price,USD,0.179065948001297,0.179065948001297,0.179065948001297
20-34,HIS,oil,FL,mrh-eq,0.0156754138188857,0.0156754138188857,0.0156754138188857
20-34,HIS,sat_fat,CED,MJ,0.943931258791103,0.943931258791103,0.943931258791103
20-34,HIS,sat_fat,Food_price,USD,0.119798487376202,0.119798487376202,0.119798487376202
20-34,HIS,sat_fat,FL,mrh-eq,0.0259336379380844,0.0259336379380844,0.0259336379380844
20-34,NHB,added_sugar,CED,MJ,0.293173953807501,0.293173953807501,0.293173953807501
20-34,NHB,added_sugar,Food_price,USD,0.532419253884185,0.532419253884185,0.532419253884185
20-34,NHB,added_sugar,FL,mrh-eq,0.0114797273222859,0.0114797273222859,0.0114797273222859
20-34,NHB,oil,CED,MJ,0.300950322022349,0.300950322022349,0.300950322022349
20-34,NHB,oil,Food_price,USD,0.165917478723578,0.165917478723578,0.165917478723578
20-34,NHB,oil,FL,mrh-eq,0.0151964387967245,0.0151964387967245,0.0151964387967245
20-34,NHB,sat_fat,CED,MJ,0.868398205471811,0.868398205471811,0.868398205471811
20-34,NHB,sat_fat,Food_price,USD,0.0894946754645768,0.0894946754645768,0.0894946754645768
20-34,NHB,sat_fat,FL,mrh-eq,0.023048950072508,0.023048950072508,0.023048950072508
20-34,NHW,added_sugar,CED,MJ,0.287976300371563,0.287976300371563,0.287976300371563
20-34,NHW,added_sugar,Food_price,USD,0.589768784881337,0.589768784881337,0.589768784881337
20-34,NHW,added_sugar,FL,mrh-eq,0.0124905449855096,0.0124905449855096,0.0124905449855096
20-34,NHW,oil,CED,MJ,0.302382485770615,0.302382485770615,0.302382485770615
20-34,NHW,oil,Food_price,USD,0.212926970184378,0.212926970184378,0.212926970184378
20-34,NHW,oil,FL,mrh-eq,0.015803954732405,0.015803954732405,0.015803954732405
20-34,NHW,sat_fat,CED,MJ,0.924875629943786,0.924875629943786,0.924875629943786
20-34,NHW,sat_fat,Food_price,USD,0.107952355736625,0.107952355736625,0.107952355736625
20-34,NHW,sat_fat,FL,mrh-eq,0.0246604320315246,0.0246604320315246,0.0246604320315246
20-34,OTH,added_sugar,CED,MJ,0.291574654454303,0.291574654454303,0.291574654454303
20-34,OTH,added_sugar,Food_price,USD,0.546234514635429,0.546234514635429,0.546234514635429
20-34,OTH,added_sugar,FL,mrh-eq,0.012862155345059,0.012862155345059,0.012862155345059
20-34,OTH,oil,CED,MJ,0.300024905964697,0.300024905964697,0.300024905964697
20-34,OTH,oil,Food_price,USD,0.236347506766712,0.236347506766712,0.236347506766712
20-34,OTH,oil,FL,mrh-eq,0.015618662788725,0.015618662788725,0.015618662788725
20-34,OTH,sat_fat,CED,MJ,0.89436437240864,0.89436437240864,0.89436437240864
20-34,OTH,sat_fat,Food_price,USD,0.121334174511651,0.121334174511651,0.121334174511651
20-34,OTH,sat_fat,FL,mrh-eq,0.0240220740101071,0.0240220740101071,0.0240220740101071
35-44,HIS,added_sugar,CED,MJ,0.281616289343406,0.281616289343406,0.281616289343406
35-44,HIS,added_sugar,Food_price,USD,0.480372029917611,0.480372029917611,0.480372029917611
35-44,HIS,added_sugar,FL,mrh-eq,0.0129903195425832,0.0129903195425832,0.0129903195425832
35-44,HIS,oil,CED,MJ,0.298024160597039,0.298024160597039,0.298024160597039
35-44,HIS,oil,Food_price,USD,0.207976657979943,0.207976657979943,0.207976657979943
35-44,HIS,oil,FL,mrh-eq,0.0151909150293679,0.0151909150293679,0.0151909150293679
35-44,HIS,sat_fat,CED,MJ,0.928043714953601,0.928043714953601,0.928043714953601
35-44,HIS,sat_fat,Food_price,USD,0.0942539839836902,0.0942539839836902,0.0942539839836902
35-44,HIS,sat_fat,FL,mrh-eq,0.0253683962830715,0.0253683962830715,0.0253683962830715
35-44,NHB,added_sugar,CED,MJ,0.291538144510682,0.291538144510682,0.291538144510682
35-44,NHB,added_sugar,Food_price,USD,0.479006195125468,0.479006195125468,0.479006195125468
35-44,NHB,added_sugar,FL,mrh-eq,0.0117037993253862,0.0117037993253862,0.0117037993253862
35-44,NHB,oil,CED,MJ,0.30016969755337,0.30016969755337,0.30016969755337
35-44,NHB,oil,Food_price,USD,0.0761158067665826,0.0761158067665826,0.0761158067665826
35-44,NHB,oil,FL,mrh-eq,0.0151318900291651,0.0151318900291651,0.0151318900291651
35-44,NHB,sat_fat,CED,MJ,0.880798567628843,0.880798567628843,0.880798567628843
35-44,NHB,sat_fat,Food_price,USD,0.0943799607599882,0.0943799607599882,0.0943799607599882
35-44,NHB,sat_fat,FL,mrh-eq,0.0236819670751732,0.0236819670751732,0.0236819670751732
35-44,NHW,added_sugar,CED,MJ,0.284482050832939,0.284482050832939,0.284482050832939
35-44,NHW,added_sugar,Food_price,USD,0.52270755701452,0.52270755701452,0.52270755701452
35-44,NHW,added_sugar,FL,mrh-eq,0.0127719296701471,0.0127719296701471,0.0127719296701471
35-44,NHW,oil,CED,MJ,0.3000940952017,0.3000940952017,0.3000940952017
35-44,NHW,oil,Food_price,USD,0.170376675839419,0.170376675839419,0.170376675839419
35-44,NHW,oil,FL,mrh-eq,0.0143247866468527,0.0143247866468527,0.0143247866468527
35-44,NHW,sat_fat,CED,MJ,0.949779942345987,0.949779942345987,0.949779942345987
35-44,NHW,sat_fat,Food_price,USD,0.105193557396579,0.105193557396579,0.105193557396579
35-44,NHW,sat_fat,FL,mrh-eq,0.0258011809744437,0.0258011809744437,0.0258011809744437
35-44,OTH,added_sugar,CED,MJ,0.279917127160807,0.279917127160807,0.279917127160807
35-44,OTH,added_sugar,Food_price,USD,0.434193020880044,0.434193020880044,0.434193020880044
35-44,OTH,added_sugar,FL,mrh-eq,0.0143211713971736,0.0143211713971736,0.0143211713971736
35-44,OTH,oil,CED,MJ,0.30489691701991,0.30489691701991,0.30489691701991
35-44,OTH,oil,Food_price,USD,0.204616346023083,0.204616346023083,0.204616346023083
35-44,OTH,oil,FL,mrh-eq,0.017125557566687,0.017125557566687,0.017125557566687
35-44,OTH,sat_fat,CED,MJ,0.921056774387776,0.921056774387776,0.921056774387776
35-44,OTH,sat_fat,Food_price,USD,0.120733458906517,0.120733458906517,0.120733458906517
35-44,OTH,sat_fat,FL,mrh-eq,0.0249073295417391,0.0249073295417391,0.0249073295417391
45-54,HIS,added_sugar,CED,MJ,0.286756796641905,0.286756796641905,0.286756796641905
45-54,HIS,added_sugar,Food_price,USD,0.414269539062502,0.414269539062502,0.414269539062502
45-54,HIS,added_sugar,FL,mrh-eq,0.0132409705337515,0.0132409705337515,0.0132409705337515
45-54,HIS,oil,CED,MJ,0.298720147642848,0.298720147642848,0.298720147642848
45-54,HIS,oil,Food_price,USD,0.184199731419367,0.184199731419367,0.184199731419367
45-54,HIS,oil,FL,mrh-eq,0.0146096931050241,0.0146096931050241,0.0146096931050241
45-54,HIS,sat_fat,CED,MJ,0.925008173194935,0.925008173194935,0.925008173194935
45-54,HIS,sat_fat,Food_price,USD,0.11333049968685,0.11333049968685,0.11333049968685
45-54,HIS,sat_fat,FL,mrh-eq,0.0252652278504873,0.0252652278504873,0.0252652278504873
45-54,NHB,added_sugar,CED,MJ,0.28938232695338,0.28938232695338,0.28938232695338
45-54,NHB,added_sugar,Food_price,USD,0.434376397926609,0.434376397926609,0.434376397926609
45-54,NHB,added_sugar,FL,mrh-eq,0.0123624954858753,0.0123624954858753,0.0123624954858753
45-54,NHB,oil,CED,MJ,0.300392859827741,0.300392859827741,0.300392859827741
45-54,NHB,oil,Food_price,USD,0.174365663224309,0.174365663224309,0.174365663224309
45-54,NHB,oil,FL,mrh-eq,0.014579500782502,0.014579500782502,0.014579500782502
45-54,NHB,sat_fat,CED,MJ,0.869276612093091,0.869276612093091,0.869276612093091
45-54,NHB,sat_fat,Food_price,USD,0.107525201409498,0.107525201409498,0.107525201409498
45-54,NHB,sat_fat,FL,mrh-eq,0.0233565433576985,0.0233565433576985,0.0233565433576985
45-54,NHW,added_sugar,CED,MJ,0.283361165171421,0.283361165171421,0.283361165171421
45-54,NHW,added_sugar,Food_price,USD,0.494078953187204,0.494078953187204,0.494078953187204
45-54,NHW,added_sugar,FL,mrh-eq,0.0127483063023178,0.0127483063023178,0.0127483063023178
45-54,NHW,oil,CED,MJ,0.299688959906227,0.299688959906227,0.299688959906227
45-54,NHW,oil,Food_price,USD,0.239072028975478,0.239072028975478,0.239072028975478
45-54,NHW,oil,FL,mrh-eq,0.0163732853204077,0.0163732853204077,0.0163732853204077
45-54,NHW,sat_fat,CED,MJ,0.957305453214888,0.957305453214888,0.957305453214888
45-54,NHW,sat_fat,Food_price,USD,0.100467778907841,0.100467778907841,0.100467778907841
45-54,NHW,sat_fat,FL,mrh-eq,0.0260475688100266,0.0260475688100266,0.0260475688100266
45-54,OTH,added_sugar,CED,MJ,0.274511537896664,0.274511537896664,0.274511537896664
45-54,OTH,added_sugar,Food_price,USD,0.384017430792294,0.384017430792294,0.384017430792294
45-54,OTH,added_sugar,FL,mrh-eq,0.0134539560823254,0.0134539560823254,0.0134539560823254
45-54,OTH,oil,CED,MJ,0.303734941446632,0.303734941446632,0.303734941446632
45-54,OTH,oil,Food_price,USD,0.155064748470902,0.155064748470902,0.155064748470902
45-54,OTH,oil,FL,mrh-eq,0.0160287536269391,0.0160287536269391,0.0160287536269391
45-54,OTH,sat_fat,CED,MJ,0.926387076272035,0.926387076272035,0.926387076272035
45-54,OTH,sat_fat,Food_price,USD,0.140412065474109,0.140412065474109,0.140412065474109
45-54,OTH,sat_fat,FL,mrh-eq,0.0247542603512362,0.0247542603512362,0.0247542603512362
55-64,HIS,added_sugar,CED,MJ,0.281661602857477,0.281661602857477,0.281661602857477
55-64,HIS,added_sugar,Food_price,USD,0.351178731963929,0.351178731963929,0.351178731963929
55-64,HIS,added_sugar,FL,mrh-eq,0.013443471208131,0.013443471208131,0.013443471208131
55-64,HIS,oil,CED,MJ,0.298538116496482,0.298538116496482,0.298538116496482
55-64,HIS,oil,Food_price,USD,0.256212075505955,0.256212075505955,0.256212075505955
55-64,HIS,oil,FL,mrh-eq,0.0153175782212124,0.0153175782212124,0.0153175782212124
55-64,HIS,sat_fat,CED,MJ,0.933490095230139,0.933490095230139,0.933490095230139
55-64,HIS,sat_fat,Food_price,USD,0.100612135759242,0.100612135759242,0.100612135759242
55-64,HIS,sat_fat,FL,mrh-eq,0.0254208878272471,0.0254208878272471,0.0254208878272471
55-64,NHB,added_sugar,CED,MJ,0.283897383828982,0.283897383828982,0.283897383828982
