sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,added_sugar,CED,MJ,0.0946632403774673,0.0946632403774673,0.0946632403774673
Female,added_sugar,Food_price,USD,0.165063153767454,0.165063153767454,0.165063153767454
Female,added_sugar,FL,mrh-eq,0.00446971767415999,0.00446971767415999,0.00446971767415999
Female,oil,CED,MJ,0.0497834876384575,0.0497834876384575,0.0497834876384575
Female,oil,Food_price,USD,0.0374499933625453,0.0374499933625453,0.0374499933625453
Female,oil,FL,mrh-eq,0.00255359940623073,0.00255359940623073,0.00255359940623073
Female,sat_fat,CED,MJ,0.206190962953161,0.206190962953161,0.206190962953161
Female,sat_fat,Food_price,USD,0.0240063056820051,0.0240063056820051,0.0240063056820051
Female,sat_fat,FL,mrh-eq,0.00548693450741864,0.00548693450741864,0.00548693450741864
Male,added_sugar,CED,MJ,0.0975388760498825,0.0975388760498825,0.0975388760498825
Male,added_sugar,Food_price,USD,0.16392126112602,0.16392126112602,0.16392126112602
Male,added_sugar,FL,mrh-eq,0.00433852251846268,0.00433852251846268,0.00433852251846268
Male,oil,CED,MJ,0.0489845544439909,0.0489845544439909,0.0489845544439909
Male,oil,Food_price,USD,0.0330160157131874,0.0330160157131874,0.0330160157131874
Male,oil,FL,mrh-eq,0.00247186436691582,0.00247186436691582,0.00247186436691582
Male,sat_fat,CED,MJ,0.225538040236745,0.225538040236745,0.225538040236745
Male,sat_fat,Food_price,USD,0.0252659310704449,0.0252659310704449,0.0252659310704449
Male,sat_fat,FL,mrh-eq,0.00621174712616283,0.00621174712616283,0.00621174712616283
