sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
Female,HIS,CED,MJ,1.5151150442096,1.5151150442096,1.5151150442096
Female,HIS,Food_price,USD,0.760725596707475,0.760725596707475,0.760725596707475
Female,HIS,FL,mrh-eq,0.0538374031989022,0.0538374031989022,0.0538374031989022
Female,NHB,CED,MJ,1.44884735449876,1.44884735449876,1.44884735449876
Female,NHB,Food_price,USD,0.763108715049503,0.763108715049503,0.763108715049503
Female,NHB,FL,mrh-eq,0.0499666431130868,0.0499666431130868,0.0499666431130868
Female,NHW,CED,MJ,1.51951392507273,1.51951392507273,1.51951392507273
Female,NHW,Food_price,USD,0.845752648215436,0.845752648215436,0.845752648215436
Female,NHW,FL,mrh-eq,0.053745959383313,0.053745959383313,0.053745959383313
Female,OTH,CED,MJ,1.48677009334816,1.48677009334816,1.48677009334816
Female,OTH,Food_price,USD,0.851906637220063,0.851906637220063,0.851906637220063
Female,OTH,FL,mrh-eq,0.0536545840407579,0.0536545840407579,0.0536545840407579
Male,HIS,CED,MJ,1.52035431756238,1.52035431756238,1.52035431756238
Male,HIS,Food_price,USD,0.747910310949914,0.747910310949914,0.747910310949914
Male,HIS,FL,mrh-eq,0.0530189527210588,0.0530189527210588,0.0530189527210588
Male,NHB,CED,MJ,1.47629968965536,1.47629968965536,1.47629968965536
Male,NHB,Food_price,USD,0.66685858175042,0.66685858175042,0.66685858175042
Male,NHB,FL,mrh-eq,0.0506957648823289,0.0506957648823289,0.0506957648823289
Male,NHW,CED,MJ,1.54363314009087,1.54363314009087,1.54363314009087
Male,NHW,Food_price,USD,0.83482781331767,0.83482781331767,0.83482781331767
Male,NHW,FL,mrh-eq,0.0544055545756303,0.0544055545756303,0.0544055545756303
Male,OTH,CED,MJ,1.49085704742025,1.49085704742025,1.49085704742025
Male,OTH,Food_price,USD,0.741004368242487,0.741004368242487,0.741004368242487
Male,OTH,FL,mrh-eq,0.0544955191050458,0.0544955191050458,0.0544955191050458
