age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,0.0957298756735856,0.0957298756735856,0.0957298756735856
20-34,Female,added_sugar,Food_price,USD,0.187055215273662,0.187055215273662,0.187055215273662
20-34,Female,added_sugar,FL,mrh-eq,0.00425631248364333,0.00425631248364333,0.00425631248364333
20-34,Female,oil,CED,MJ,0.0501807698120757,0.0501807698120757,0.0501807698120757
20-34,Female,oil,Food_price,USD,0.0357119582163186,0.0357119582163186,0.0357119582163186
20-34,Female,oil,FL,mrh-eq,0.00263351797214103,0.00263351797214103,0.00263351797214103
20-34,Female,sat_fat,CED,MJ,0.202858421327234,0.202858421327234,0.202858421327234
20-34,Female,sat_fat,Food_price,USD,0.0253350348844523,0.0253350348844523,0.0253350348844523
20-34,Female,sat_fat,FL,mrh-eq,0.00535833198631718,0.00535833198631718,0.00535833198631718
20-34,Male,added_sugar,CED,MJ,0.0997977474151776,0.0997977474151776,0.0997977474151776
20-34,Male,added_sugar,Food_price,USD,0.188905950037988,0.188905950037988,0.188905950037988
20-34,Male,added_sugar,FL,mrh-eq,0.0039990835909274,0.0039990835909274,0.0039990835909274
20-34,Male,oil,CED,MJ,0.0493363972464039,0.0493363972464039,0.0493363972464039
20-34,Male,oil,Food_price,USD,0.0311963755100641,0.0311963755100641,0.0311963755100641
20-34,Male,oil,FL,mrh-eq,0.00253824514069447,0.00253824514069447,0.00253824514069447
20-34,Male,sat_fat,CED,MJ,0.217668701162091,0.217668701162091,0.217668701162091
20-34,Male,sat_fat,Food_price,USD,0.0248353843722306,0.0248353843722306,0.0248353843722306
20-34,Male,sat_fat,FL,mrh-eq,0.00593280447008074,0.00593280447008074,0.00593280447008074
35-44,Female,added_sugar,CED,MJ,0.0948528743781676,0.0948528743781676,0.0948528743781676
35-44,Female,added_sugar,Food_price,USD,0.159492419849633,0.159492419849633,0.159492419849633
35-44,Female,added_sugar,FL,mrh-eq,0.00448857576179321,0.00448857576179321,0.00448857576179321
35-44,Female,oil,CED,MJ,0.0499799489606513,0.0499799489606513,0.0499799489606513
35-44,Female,oil,Food_price,USD,0.0260621280213532,0.0260621280213532,0.0260621280213532
35-44,Female,oil,FL,mrh-eq,0.00249874526136271,0.00249874526136271,0.00249874526136271
35-44,Female,sat_fat,CED,MJ,0.205493553629604,0.205493553629604,0.205493553629604
35-44,Female,sat_fat,Food_price,USD,0.0239043788773445,0.0239043788773445,0.0239043788773445
35-44,Female,sat_fat,FL,mrh-eq,0.00546959255220358,0.00546959255220358,0.00546959255220358
35-44,Male,added_sugar,CED,MJ,0.0969363037608001,0.0969363037608001,0.0969363037608001
35-44,Male,added_sugar,Food_price,USD,0.176246951476927,0.176246951476927,0.176246951476927
35-44,Male,added_sugar,FL,mrh-eq,0.00418502806936292,0.00418502806936292,0.00418502806936292
35-44,Male,oil,CED,MJ,0.0492699965659826,0.0492699965659826,0.0492699965659826
35-44,Male,oil,Food_price,USD,0.0305830593695297,0.0305830593695297,0.0305830593695297
35-44,Male,oil,FL,mrh-eq,0.00244719558883921,0.00244719558883921,0.00244719558883921
35-44,Male,sat_fat,CED,MJ,0.228338938320163,0.228338938320163,0.228338938320163
35-44,Male,sat_fat,Food_price,USD,0.0239047248031549,0.0239047248031549,0.0239047248031549
35-44,Male,sat_fat,FL,mrh-eq,0.00632853460815397,0.00632853460815397,0.00632853460815397
45-54,Female,added_sugar,CED,MJ,0.0952046196619392,0.0952046196619392,0.0952046196619392
45-54,Female,added_sugar,Food_price,USD,0.153400358251317,0.153400358251317,0.153400358251317
45-54,Female,added_sugar,FL,mrh-eq,0.00428874695337993,0.00428874695337993,0.00428874695337993
45-54,Female,oil,CED,MJ,0.0499166892555345,0.0499166892555345,0.0499166892555345
45-54,Female,oil,Food_price,USD,0.0376380877561785,0.0376380877561785,0.0376380877561785
45-54,Female,oil,FL,mrh-eq,0.00269277990764955,0.00269277990764955,0.00269277990764955
45-54,Female,sat_fat,CED,MJ,0.205185239748542,0.205185239748542,0.205185239748542
45-54,Female,sat_fat,Food_price,USD,0.0241407902445072,0.0241407902445072,0.0241407902445072
45-54,Female,sat_fat,FL,mrh-eq,0.00546542855995114,0.00546542855995114,0.00546542855995114
45-54,Male,added_sugar,CED,MJ,0.095990780362381,0.095990780362381,0.095990780362381
45-54,Male,added_sugar,Food_price,USD,0.157622792277524,0.157622792277524,0.157622792277524
45-54,Male,added_sugar,FL,mrh-eq,0.00438852148985559,0.00438852148985559,0.00438852148985559
45-54,Male,oil,CED,MJ,0.0496922078986444,0.0496922078986444,0.0496922078986444
45-54,Male,oil,Food_price,USD,0.032827475458821,0.032827475458821,0.032827475458821
45-54,Male,oil,FL,mrh-eq,0.00256195832270921,0.00256195832270921,0.00256195832270921
45-54,Male,sat_fat,CED,MJ,0.228144669186126,0.228144669186126,0.228144669186126
45-54,Male,sat_fat,Food_price,USD,0.025631680377651,0.025631680377651,0.025631680377651
45-54,Male,sat_fat,FL,mrh-eq,0.00630989580153214,0.00630989580153214,0.00630989580153214
55-64,Female,added_sugar,CED,MJ,0.0947962564193301,0.0947962564193301,0.0947962564193301
55-64,Female,added_sugar,Food_price,USD,0.163901434025002,0.163901434025002,0.163901434025002
