age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,-12.9045462701148,-12.6695467751662,-13.6133287657155
20-34,Female,added_sugar,Food_price,USD,-12.9045462701148,-12.6695467751662,-13.6133287657155
20-34,Female,added_sugar,FL,mrh-eq,-12.9045462701148,-12.6695467751662,-13.6133287657155
20-34,Female,oil,CED,MJ,-3.59742434873689,-2.40174548087838,-2.92416593957632
20-34,Female,oil,Food_price,USD,-3.59742434873689,-2.40174548087838,-2.92416593957632
20-34,Female,oil,FL,mrh-eq,-3.59742434873689,-2.40174548087838,-2.92416593957632
20-34,Female,sat_fat,CED,MJ,-15.3507090932654,-15.7563331470259,-15.6477487500304
20-34,Female,sat_fat,Food_price,USD,-15.3507090932654,-15.7563331470259,-15.6477487500304
20-34,Female,sat_fat,FL,mrh-eq,-15.3507090932654,-15.7563331470259,-15.6477487500304
20-34,Male,added_sugar,CED,MJ,-9.71678268526011,-9.64873481969274,-9.66144298804777
20-34,Male,added_sugar,Food_price,USD,-9.71678268526011,-9.64873481969274,-9.66144298804777
20-34,Male,added_sugar,FL,mrh-eq,-9.71678268526011,-9.64873481969274,-9.66144298804777
20-34,Male,oil,CED,MJ,2.4979085698392,2.75184192802116,3.01650312670278
20-34,Male,oil,Food_price,USD,2.4979085698392,2.75184192802116,3.01650312670278
20-34,Male,oil,FL,mrh-eq,2.4979085698392,2.75184192802116,3.01650312670278
20-34,Male,sat_fat,CED,MJ,-15.056394858431,-14.3877545561808,-14.6509215423638
20-34,Male,sat_fat,Food_price,USD,-15.056394858431,-14.3877545561808,-14.6509215423638
20-34,Male,sat_fat,FL,mrh-eq,-15.056394858431,-14.3877545561808,-14.6509215423638
35-44,Female,added_sugar,CED,MJ,-12.4683738662689,-13.6315089892181,-12.6894424219828
35-44,Female,added_sugar,Food_price,USD,-12.4683738662689,-13.6315089892181,-12.6894424219828
35-44,Female,added_sugar,FL,mrh-eq,-12.4683738662689,-13.6315089892181,-12.6894424219828
35-44,Female,oil,CED,MJ,-3.41493966498654,-4.30173236049196,-5.67228256646044
35-44,Female,oil,Food_price,USD,-3.41493966498654,-4.30173236049196,-5.67228256646044
35-44,Female,oil,FL,mrh-eq,-3.41493966498654,-4.30173236049196,-5.67228256646044
35-44,Female,sat_fat,CED,MJ,-15.125183002701,-16.1473640559449,-16.1149753505523
35-44,Female,sat_fat,Food_price,USD,-15.125183002701,-16.1473640559449,-16.1149753505523
35-44,Female,sat_fat,FL,mrh-eq,-15.125183002701,-16.1473640559449,-16.1149753505523
35-44,Male,added_sugar,CED,MJ,-12.2233906564861,-11.9827700428335,-12.4941365117263
35-44,Male,added_sugar,Food_price,USD,-12.2233906564861,-11.9827700428335,-12.4941365117263
35-44,Male,added_sugar,FL,mrh-eq,-12.2233906564861,-11.9827700428335,-12.4941365117263
35-44,Male,oil,CED,MJ,3.69641496210648,2.82253130365591,2.47916520337435
35-44,Male,oil,Food_price,USD,3.69641496210648,2.82253130365591,2.47916520337435
35-44,Male,oil,FL,mrh-eq,3.69641496210648,2.82253130365591,2.47916520337435
