sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,2.03747623080995,2.06670126138507,2.0579922510118
Female,Food_price,USD,1.07048679188076,1.08126170237719,1.07503874626952
Female,FL,mrh-eq,0.0693355451323831,0.0701388917251521,0.0698742289401578
Male,CED,MJ,1.92480206600727,1.93051711468474,1.92416551214135
Male,Food_price,USD,0.936601061146937,0.951547533478548,0.945258231255378
Male,FL,mrh-eq,0.0647753119627097,0.0650875208135487,0.0648326381149842
