race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,0.28450744101258,0.28450744101258,0.28450744101258
HIS,added_sugar,Food_price,USD,0.441956496086676,0.441956496086676,0.441956496086676
HIS,added_sugar,FL,mrh-eq,0.0127354139558975,0.0127354139558975,0.0127354139558975
HIS,oil,CED,MJ,0.299231256836216,0.299231256836216,0.299231256836216
HIS,oil,Food_price,USD,0.204692944382109,0.204692944382109,0.204692944382109
HIS,oil,FL,mrh-eq,0.0151645356652245,0.0151645356652245,0.0151645356652245
HIS,sat_fat,CED,MJ,0.933970022655463,0.933970022655463,0.933970022655463
HIS,sat_fat,Food_price,USD,0.107732012568263,0.107732012568263,0.107732012568263
HIS,sat_fat,FL,mrh-eq,0.0255322837269632,0.0255322837269632,0.0255322837269632
NHB,added_sugar,CED,MJ,0.289517073061768,0.289517073061768,0.289517073061768
NHB,added_sugar,Food_price,USD,0.473964150065325,0.473964150065325,0.473964150065325
NHB,added_sugar,FL,mrh-eq,0.0121866102190682,0.0121866102190682,0.0121866102190682
NHB,oil,CED,MJ,0.299335585235195,0.299335585235195,0.299335585235195
NHB,oil,Food_price,USD,0.14855195330356,0.14855195330356,0.14855195330356
NHB,oil,FL,mrh-eq,0.0147781749656614,0.0147781749656614,0.0147781749656614
NHB,sat_fat,CED,MJ,0.872414316361971,0.872414316361971,0.872414316361971
NHB,sat_fat,Food_price,USD,0.0970484071850254,0.0970484071850254,0.0970484071850254
NHB,sat_fat,FL,mrh-eq,0.0233317174966906,0.0233317174966906,0.0233317174966906
NHW,added_sugar,CED,MJ,0.284692144882131,0.284692144882131,0.284692144882131
NHW,added_sugar,Food_price,USD,0.505950979529531,0.505950979529531,0.505950979529531
NHW,added_sugar,FL,mrh-eq,0.0131892523962786,0.0131892523962786,0.0131892523962786
NHW,oil,CED,MJ,0.29918860765805,0.29918860765805,0.29918860765805
NHW,oil,Food_price,USD,0.229330994104561,0.229330994104561,0.229330994104561
NHW,oil,FL,mrh-eq,0.0152340765419536,0.0152340765419536,0.0152340765419536
NHW,sat_fat,CED,MJ,0.947228778501496,0.947228778501496,0.947228778501496
NHW,sat_fat,Food_price,USD,0.105218427331382,0.105218427331382,0.105218427331382
NHW,sat_fat,FL,mrh-eq,0.0256397388560872,0.0256397388560872,0.0256397388560872
OTH,added_sugar,CED,MJ,0.281683643711425,0.281683643711425,0.281683643711425
OTH,added_sugar,Food_price,USD,0.465003085840683,0.465003085840683,0.465003085840683
OTH,added_sugar,FL,mrh-eq,0.0138722202692562,0.0138722202692562,0.0138722202692562
OTH,oil,CED,MJ,0.301260084415144,0.301260084415144,0.301260084415144
OTH,oil,Food_price,USD,0.208577595279151,0.208577595279151,0.208577595279151
OTH,oil,FL,mrh-eq,0.0158774922748877,0.0158774922748877,0.0158774922748877
OTH,sat_fat,CED,MJ,0.905852494386092,0.905852494386092,0.905852494386092
OTH,sat_fat,Food_price,USD,0.123345567864583,0.123345567864583,0.123345567864583
OTH,sat_fat,FL,mrh-eq,0.0243217695163007,0.0243217695163007,0.0243217695163007
