Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,0.590091184396747,0.603722306271985,0.596915791735547
added_sugar,Food_price,USD,1.00861253432316,1.02974624972242,1.02052270535276
added_sugar,FL,mrh-eq,0.0270504347781209,0.0276839186789038,0.0273758234150349
oil,CED,MJ,0.309305816793005,0.305022986557913,0.306428920329447
oil,Food_price,USD,0.222258711799703,0.21904554903224,0.219139892245373
oil,FL,mrh-eq,0.0157426090535316,0.0155199886455779,0.0155893398961673
sat_fat,CED,MJ,1.73432293310972,1.75035257016641,1.74484081218949
sat_fat,Food_price,USD,0.197554661759208,0.199405554825088,0.199128387947282
sat_fat,FL,mrh-eq,0.0469058257512258,0.0473343870560357,0.0471865004065102
