age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,-0.743276973737761,-0.74340552551933,-0.762917833761993
20-34,HIS,Food_price,USD,-0.397691341614443,-0.402689075193933,-0.420221615609936
20-34,HIS,FL,mrh-eq,-0.0226718248850588,-0.0227861097778808,-0.0233954446905488
20-34,NHB,CED,MJ,-0.856116763577205,-0.813911129323435,-0.829277856570474
20-34,NHB,Food_price,USD,-0.54188622785753,-0.526271067407824,-0.558704606426342
20-34,NHB,FL,mrh-eq,-0.0264726152196109,-0.0254123068852813,-0.0258528655544114
20-34,NHW,CED,MJ,-0.824253397724919,-0.811514942888054,-0.821254563361503
20-34,NHW,Food_price,USD,-0.453381157864386,-0.427931363156879,-0.45672027193352
20-34,NHW,FL,mrh-eq,-0.0251708701824927,-0.0244959797056292,-0.0249848737827336
20-34,OTH,CED,MJ,-0.657252451220742,-0.653368985387228,-0.658634653129851
20-34,OTH,Food_price,USD,-0.360328100032432,-0.359543623783879,-0.377209661635403
20-34,OTH,FL,mrh-eq,-0.0207850760147964,-0.0203591580883418,-0.0206599089078881
35-44,HIS,CED,MJ,-0.67216690558777,-0.723488336322251,-0.703275924365206
35-44,HIS,Food_price,USD,-0.351041984509802,-0.347547513714488,-0.36804673316219
35-44,HIS,FL,mrh-eq,-0.0212874948408943,-0.022755365535649,-0.0226304909636363
35-44,NHB,CED,MJ,-0.819609865887273,-0.821329423207689,-0.831130633735827
35-44,NHB,Food_price,USD,-0.515029891452504,-0.54003081348928,-0.559614424637788
35-44,NHB,FL,mrh-eq,-0.0260202467949813,-0.0262630856234217,-0.0263772982137429
35-44,NHW,CED,MJ,-0.861299271798922,-0.934375692779572,-0.93614607132086
35-44,NHW,Food_price,USD,-0.449901933033904,-0.480787654150025,-0.475511284929914
35-44,NHW,FL,mrh-eq,-0.0271896290219977,-0.0296182497901636,-0.029674210539878
35-44,OTH,CED,MJ,-0.701895161838421,-0.681572026196068,-0.62251270162877
35-44,OTH,Food_price,USD,-0.326388067423174,-0.333619748070779,-0.31897486984683
35-44,OTH,FL,mrh-eq,-0.0228972805307493,-0.0225987385897491,-0.0205876874690402
45-54,HIS,CED,MJ,-0.662955036639953,-0.685631367110123,-0.645218324673483
45-54,HIS,Food_price,USD,-0.340359858657107,-0.337192283912329,-0.341205766849142
45-54,HIS,FL,mrh-eq,-0.0214527276919882,-0.0218720935503145,-0.0209171433555128
45-54,NHB,CED,MJ,-0.724854820547613,-0.809529229257817,-0.728817748559292
45-54,NHB,Food_price,USD,-0.437423915078574,-0.490687200457046,-0.445645527187657
45-54,NHB,FL,mrh-eq,-0.0236191058276286,-0.0266053646691011,-0.0240424382837039
45-54,NHW,CED,MJ,-0.903426684029339,-0.93016375888738,-0.930447200352408
45-54,NHW,Food_price,USD,-0.464776058466367,-0.525145289942844,-0.469986098663167
45-54,NHW,FL,mrh-eq,-0.0289928068766873,-0.0299784733436745,-0.0296388565595544
45-54,OTH,CED,MJ,-0.644195157008119,-0.666835625469984,-0.597780535875819
45-54,OTH,Food_price,USD,-0.269197883351025,-0.280022148976247,-0.202235164149875
45-54,OTH,FL,mrh-eq,-0.0205588731123591,-0.0212702625069802,-0.0179101921525844
55-64,HIS,CED,MJ,-0.679108022651144,-0.712127320037896,-0.705679951693309
55-64,HIS,Food_price,USD,-0.263641846077575,-0.293388762640622,-0.305684260007543
55-64,HIS,FL,mrh-eq,-0.0216069888979754,-0.0231324786450688,-0.0230358242927769
55-64,NHB,CED,MJ,-0.801252650472202,-0.820559445092875,-0.777328477538416
55-64,NHB,Food_price,USD,-0.50565154365024,-0.517937564552258,-0.47434842859907
55-64,NHB,FL,mrh-eq,-0.0266488302214806,-0.0274646493302357,-0.0256774407506874
55-64,NHW,CED,MJ,-0.881811691360555,-0.954651585401654,-0.919735486301815
55-64,NHW,Food_price,USD,-0.416499031294751,-0.470231129442989,-0.426581804625779
55-64,NHW,FL,mrh-eq,-0.0285296950909467,-0.0310435193545648,-0.0295081539658491
55-64,OTH,CED,MJ,-0.66373068801666,-0.629380463186147,-0.609148358091023
55-64,OTH,Food_price,USD,-0.308078052314607,-0.288905219392292,-0.312866368814088
