sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,1.15631887250751,1.15631887250751,1.15631887250751
Female,Food_price,USD,0.596796368611296,0.596796368611296,0.596796368611296
Female,FL,mrh-eq,0.0407828890232442,0.0407828890232442,0.0407828890232442
Male,CED,MJ,1.15485830283106,1.15485830283106,1.15485830283106
Male,Food_price,USD,0.570323490935501,0.570323490935501,0.570323490935501
Male,FL,mrh-eq,0.0407683028586693,0.0407683028586693,0.0407683028586693
