age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,0.370052793171619,0.370052793171619,0.370052793171619
20-34,Female,HIS,Food_price,USD,0.214140750260197,0.214140750260197,0.214140750260197
20-34,Female,HIS,FL,mrh-eq,0.0129061695195431,0.0129061695195431,0.0129061695195431
20-34,Female,NHB,CED,MJ,0.342255844426694,0.342255844426694,0.342255844426694
20-34,Female,NHB,Food_price,USD,0.23950186824132,0.23950186824132,0.23950186824132
20-34,Female,NHB,FL,mrh-eq,0.0115045458269743,0.0115045458269743,0.0115045458269743
20-34,Female,NHW,CED,MJ,0.343283254787734,0.343283254787734,0.343283254787734
20-34,Female,NHW,Food_price,USD,0.26117102665956,0.26117102665956,0.26117102665956
20-34,Female,NHW,FL,mrh-eq,0.0121967996399712,0.0121967996399712,0.0121967996399712
20-34,Female,OTH,CED,MJ,0.346276075447362,0.346276075447362,0.346276075447362
20-34,Female,OTH,Food_price,USD,0.254346779193981,0.254346779193981,0.254346779193981
20-34,Female,OTH,FL,mrh-eq,0.0122590979713681,0.0122590979713681,0.0122590979713681
20-34,Male,HIS,CED,MJ,0.370531407091819,0.370531407091819,0.370531407091819
20-34,Male,HIS,Food_price,USD,0.229465499197575,0.229465499197575,0.229465499197575
20-34,Male,HIS,FL,mrh-eq,0.0123177906468089,0.0123177906468089,0.0123177906468089
20-34,Male,NHB,CED,MJ,0.357374255335045,0.357374255335045,0.357374255335045
20-34,Male,NHB,Food_price,USD,0.215838219868744,0.215838219868744,0.215838219868744
20-34,Male,NHB,FL,mrh-eq,0.01195589124535,0.01195589124535,0.01195589124535
20-34,Male,NHW,CED,MJ,0.368656301140533,0.368656301140533,0.368656301140533
20-34,Male,NHW,Food_price,USD,0.256285644641493,0.256285644641493,0.256285644641493
20-34,Male,NHW,FL,mrh-eq,0.0126071622496134,0.0126071622496134,0.0126071622496134
20-34,Male,OTH,CED,MJ,0.361000340858597,0.361000340858597,0.361000340858597
20-34,Male,OTH,Food_price,USD,0.247424198919888,0.247424198919888,0.247424198919888
20-34,Male,OTH,FL,mrh-eq,0.0126175441679977,0.0126175441679977,0.0126175441679977
35-44,Female,HIS,CED,MJ,0.350998177746102,0.350998177746102,0.350998177746102
35-44,Female,HIS,Food_price,USD,0.214493367958768,0.214493367958768,0.214493367958768
35-44,Female,HIS,FL,mrh-eq,0.0127336759087585,0.0127336759087585,0.0127336759087585
35-44,Female,NHB,CED,MJ,0.345626539232109,0.345626539232109,0.345626539232109
35-44,Female,NHB,Food_price,USD,0.181729832650593,0.181729832650593,0.181729832650593
35-44,Female,NHB,FL,mrh-eq,0.0118096796489339,0.0118096796489339,0.0118096796489339
35-44,Female,NHW,CED,MJ,0.350386677333323,0.350386677333323,0.350386677333323
35-44,Female,NHW,Food_price,USD,0.216153467276133,0.216153467276133,0.216153467276133
35-44,Female,NHW,FL,mrh-eq,0.0122987652062271,0.0122987652062271,0.0122987652062271
35-44,Female,OTH,CED,MJ,0.353853972762297,0.353853972762297,0.353853972762297
35-44,Female,OTH,Food_price,USD,0.20312674715743,0.20312674715743,0.20312674715743
35-44,Female,OTH,FL,mrh-eq,0.0132860850810727,0.0132860850810727,0.0132860850810727
35-44,Male,HIS,CED,MJ,0.37646838335565,0.37646838335565,0.37646838335565
35-44,Male,HIS,Food_price,USD,0.221879415264879,0.221879415264879,0.221879415264879
35-44,Male,HIS,FL,mrh-eq,0.0130203584949401,0.0130203584949401,0.0130203584949401
35-44,Male,NHB,CED,MJ,0.361238991872045,0.361238991872045,0.361238991872045
35-44,Male,NHB,Food_price,USD,0.214168031109351,0.214168031109351,0.214168031109351
35-44,Male,NHB,FL,mrh-eq,0.0121358380426447,0.0121358380426447,0.0121358380426447
35-44,Male,NHW,CED,MJ,0.380921511010675,0.380921511010675,0.380921511010675
