sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,HIS,added_sugar,CED,MJ,0.186373499913527,0.186373499913527,0.186373499913527
Female,HIS,added_sugar,Food_price,USD,0.285765571760344,0.285765571760344,0.285765571760344
Female,HIS,added_sugar,FL,mrh-eq,0.00887912073935106,0.00887912073935106,0.00887912073935106
Female,HIS,oil,CED,MJ,0.251275077897851,0.251275077897851,0.251275077897851
Female,HIS,oil,Food_price,USD,0.179605230130078,0.179605230130078,0.179605230130078
Female,HIS,oil,FL,mrh-eq,0.0127754200447095,0.0127754200447095,0.0127754200447095
Female,HIS,sat_fat,CED,MJ,0.720005090128354,0.720005090128354,0.720005090128354
Female,HIS,sat_fat,Food_price,USD,0.0886997141467272,0.0886997141467272,0.0886997141467272
Female,HIS,sat_fat,FL,mrh-eq,0.0194083624378807,0.0194083624378807,0.0194083624378807
Female,NHB,added_sugar,CED,MJ,0.189884276801333,0.189884276801333,0.189884276801333
Female,NHB,added_sugar,Food_price,USD,0.318572374393656,0.318572374393656,0.318572374393656
Female,NHB,added_sugar,FL,mrh-eq,0.00820606033366925,0.00820606033366925,0.00820606033366925
Female,NHB,oil,CED,MJ,0.249895954872485,0.249895954872485,0.249895954872485
Female,NHB,oil,Food_price,USD,0.150390039112969,0.150390039112969,0.150390039112969
Female,NHB,oil,FL,mrh-eq,0.0124174787309189,0.0124174787309189,0.0124174787309189
Female,NHB,sat_fat,CED,MJ,0.665619043045317,0.665619043045317,0.665619043045317
Female,NHB,sat_fat,Food_price,USD,0.0786870354062577,0.0786870354062577,0.0786870354062577
Female,NHB,sat_fat,FL,mrh-eq,0.0175148776456461,0.0175148776456461,0.0175148776456461
Female,NHW,added_sugar,CED,MJ,0.185047390105323,0.185047390105323,0.185047390105323
Female,NHW,added_sugar,Food_price,USD,0.334393098988717,0.334393098988717,0.334393098988717
Female,NHW,added_sugar,FL,mrh-eq,0.00882748809529962,0.00882748809529962,0.00882748809529962
Female,NHW,oil,CED,MJ,0.250146560909922,0.250146560909922,0.250146560909922
Female,NHW,oil,Food_price,USD,0.197304592695562,0.197304592695562,0.197304592695562
Female,NHW,oil,FL,mrh-eq,0.0128386711415947,0.0128386711415947,0.0128386711415947
Female,NHW,sat_fat,CED,MJ,0.732481484175048,0.732481484175048,0.732481484175048
Female,NHW,sat_fat,Food_price,USD,0.0814741921189111,0.0814741921189111,0.0814741921189111
Female,NHW,sat_fat,FL,mrh-eq,0.0194962416118976,0.0194962416118976,0.0194962416118976
Female,OTH,added_sugar,CED,MJ,0.187924803483074,0.187924803483074,0.187924803483074
Female,OTH,added_sugar,Food_price,USD,0.329468995570638,0.329468995570638,0.329468995570638
Female,OTH,added_sugar,FL,mrh-eq,0.00911851236081572,0.00911851236081572,0.00911851236081572
Female,OTH,oil,CED,MJ,0.252746444558246,0.252746444558246,0.252746444558246
Female,OTH,oil,Food_price,USD,0.193179813167709,0.193179813167709,0.193179813167709
Female,OTH,oil,FL,mrh-eq,0.0135564835179668,0.0135564835179668,0.0135564835179668
Female,OTH,sat_fat,CED,MJ,0.704580918095068,0.704580918095068,0.704580918095068
Female,OTH,sat_fat,Food_price,USD,0.0967505053582765,0.0967505053582765,0.0967505053582765
Female,OTH,sat_fat,FL,mrh-eq,0.0185060408336272,0.0185060408336272,0.0185060408336272
Male,HIS,added_sugar,CED,MJ,0.19073482608429,0.19073482608429,0.19073482608429
Male,HIS,added_sugar,Food_price,USD,0.300049987349582,0.300049987349582,0.300049987349582
Male,HIS,added_sugar,FL,mrh-eq,0.00799393938500106,0.00799393938500106,0.00799393938500106
Male,HIS,oil,CED,MJ,0.248913840883171,0.248913840883171,0.248913840883171
Male,HIS,oil,Food_price,USD,0.16241356025445,0.16241356025445,0.16241356025445
Male,HIS,oil,FL,mrh-eq,0.0125721241363117,0.0125721241363117,0.0125721241363117
Male,HIS,sat_fat,CED,MJ,0.707285116243158,0.707285116243158,0.707285116243158
Male,HIS,sat_fat,Food_price,USD,0.0758516182689493,0.0758516182689493,0.0758516182689493
Male,HIS,sat_fat,FL,mrh-eq,0.0196085008166277,0.0196085008166277,0.0196085008166277
Male,NHB,added_sugar,CED,MJ,0.193894958299708,0.193894958299708,0.193894958299708
Male,NHB,added_sugar,Food_price,USD,0.308063900081232,0.308063900081232,0.308063900081232
Male,NHB,added_sugar,FL,mrh-eq,0.00790536071782038,0.00790536071782038,0.00790536071782038
Male,NHB,oil,CED,MJ,0.250189642331721,0.250189642331721,0.250189642331721
Male,NHB,oil,Food_price,USD,0.0922156449124216,0.0922156449124216,0.0922156449124216
Male,NHB,oil,FL,mrh-eq,0.0122544460555059,0.0122544460555059,0.0122544460555059
Male,NHB,sat_fat,CED,MJ,0.670723869006796,0.670723869006796,0.670723869006796
Male,NHB,sat_fat,Food_price,USD,0.069063983588777,0.069063983588777,0.069063983588777
Male,NHB,sat_fat,FL,mrh-eq,0.0182748855689256,0.0182748855689256,0.0182748855689256
Male,NHW,added_sugar,CED,MJ,0.192698390165742,0.192698390165742,0.192698390165742
Male,NHW,added_sugar,Food_price,USD,0.336423993896588,0.336423993896588,0.336423993896588
Male,NHW,added_sugar,FL,mrh-eq,0.00865340919853198,0.00865340919853198,0.00865340919853198
Male,NHW,oil,CED,MJ,0.249356278282485,0.249356278282485,0.249356278282485
Male,NHW,oil,Food_price,USD,0.185129760403195,0.185129760403195,0.185129760403195
Male,NHW,oil,FL,mrh-eq,0.0125861724779824,0.0125861724779824,0.0125861724779824
Male,NHW,sat_fat,CED,MJ,0.726386894738395,0.726386894738395,0.726386894738395
Male,NHW,sat_fat,Food_price,USD,0.0805955310445981,0.0805955310445981,0.0805955310445981
Male,NHW,sat_fat,FL,mrh-eq,0.0200069670815295,0.0200069670815295,0.0200069670815295
Male,OTH,added_sugar,CED,MJ,0.186035236278759,0.186035236278759,0.186035236278759
Male,OTH,added_sugar,Food_price,USD,0.287466997593922,0.287466997593922,0.287466997593922
Male,OTH,added_sugar,FL,mrh-eq,0.00930325287588451,0.00930325287588451,0.00930325287588451
Male,OTH,oil,CED,MJ,0.25020005243073,0.25020005243073,0.25020005243073
Male,OTH,oil,Food_price,USD,0.154626109736733,0.154626109736733,0.154626109736733
Male,OTH,oil,FL,mrh-eq,0.0129459313027299,0.0129459313027299,0.0129459313027299
Male,OTH,sat_fat,CED,MJ,0.692124435328774,0.692124435328774,0.692124435328774
Male,OTH,sat_fat,Food_price,USD,0.093558641904602,0.093558641904602,0.093558641904602
Male,OTH,sat_fat,FL,mrh-eq,0.0189855720197894,0.0189855720197894,0.0189855720197894
