age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-0.192023958827466,-0.189537577606509,-0.197411354459659
20-34,added_sugar,Food_price,USD,-0.370055965320937,-0.358942994120912,-0.38124655900339
20-34,added_sugar,FL,mrh-eq,-0.00811714652618726,-0.00801518260170539,-0.00835817352532823
20-34,oil,CED,MJ,-0.00397064300324552,0.00165155816392174,0.000672337037745967
20-34,oil,Food_price,USD,-0.00252936736307922,0.000865444882505753,-0.000877609154393567
20-34,oil,FL,mrh-eq,-0.00021618935144352,7.89440887576053e-05,2.53925655402676e-05
20-34,sat_fat,CED,MJ,-0.597265706397515,-0.59236771665593,-0.595428006611088
20-34,sat_fat,Food_price,USD,-0.0706420943753986,-0.0698603565156528,-0.0715675702429125
20-34,sat_fat,FL,mrh-eq,-0.0160099282651577,-0.0158676007809126,-0.0159562685993695
35-44,added_sugar,CED,MJ,-0.207370822120205,-0.215421930103374,-0.21154987498871
35-44,added_sugar,Food_price,USD,-0.358948191551345,-0.36792368577037,-0.371380186210549
35-44,added_sugar,FL,mrh-eq,-0.00930647436802857,-0.00968286344609168,-0.00948457742209454
35-44,oil,CED,MJ,0.000310262935246119,-0.00651955053646233,-0.0132180376052939
35-44,oil,Food_price,USD,0.00298510066603732,-0.00218652139687609,-0.00488494594756913
35-44,oil,FL,mrh-eq,3.75621477145244e-05,-0.000296564875381938,-0.000615094425482255
35-44,sat_fat,CED,MJ,-0.58700894007459,-0.619839044281544,-0.607463693058211
35-44,sat_fat,Food_price,USD,-0.0650000656404072,-0.0703816802288195,-0.0667762336036506
35-44,sat_fat,FL,mrh-eq,-0.0159225341408235,-0.0168137859862235,-0.0164647129807267
45-54,added_sugar,CED,MJ,-0.215046557131307,-0.237631651928902,-0.208967341911939
45-54,added_sugar,Food_price,USD,-0.344544091807024,-0.390151359325598,-0.340813016566109
45-54,added_sugar,FL,mrh-eq,-0.00970498678776857,-0.0107033260134752,-0.00940200125506403
45-54,oil,CED,MJ,-0.00716734492334747,-0.00159501324013497,-0.00562492070613965
45-54,oil,Food_price,USD,-0.00618107138123928,-0.0035344393846134,-0.00483046789191199
45-54,oil,FL,mrh-eq,-0.000410420635195316,-0.000101265229554849,-0.000323735303808895
45-54,sat_fat,CED,MJ,-0.590810915818412,-0.60624087916143,-0.606792269587773
45-54,sat_fat,Food_price,USD,-0.067548682237131,-0.0680892457717379,-0.0688026308078577
45-54,sat_fat,FL,mrh-eq,-0.0160325902513395,-0.0164426482870005,-0.0164577288129308
55-64,added_sugar,CED,MJ,-0.196201496895992,-0.222266389740214,-0.210664631723775
55-64,added_sugar,Food_price,USD,-0.316360665413292,-0.357207885866141,-0.33266585047472
55-64,added_sugar,FL,mrh-eq,-0.00917420284604432,-0.0104229276576561,-0.009893237546711
55-64,oil,CED,MJ,-0.0145179489240597,-0.01145512692778,-0.00592081925496324
55-64,oil,Food_price,USD,-0.0136770859916473,-0.00947738521640141,-0.00436113887620534
55-64,oil,FL,mrh-eq,-0.00075366221053661,-0.000597285686607326,-0.000305706909783859
55-64,sat_fat,CED,MJ,-0.616218594368631,-0.644796854786862,-0.631039265070778
55-64,sat_fat,Food_price,USD,-0.066585304683109,-0.0690500572400824,-0.0686080098440263
55-64,sat_fat,FL,mrh-eq,-0.0168263971378121,-0.0176046457649232,-0.0172344256481106
65-74,added_sugar,CED,MJ,-0.195364395986935,-0.199471174412492,-0.196818961365918
65-74,added_sugar,Food_price,USD,-0.307321377566916,-0.321681500389424,-0.309591883539976
65-74,added_sugar,FL,mrh-eq,-0.00958241267475176,-0.00979393226993909,-0.00966032518359526
65-74,oil,CED,MJ,-0.0258856266708731,-0.0110211978524299,-0.0168349797729701
65-74,oil,Food_price,USD,-0.0244693868151851,-0.0122285660798649,-0.0153029580029675
65-74,oil,FL,mrh-eq,-0.00124537626485142,-0.00053521320690597,-0.000815060410624854
65-74,sat_fat,CED,MJ,-0.670944347507752,-0.667336559732183,-0.673900283985582
65-74,sat_fat,Food_price,USD,-0.0769156340077152,-0.0768817203945869,-0.0774215670292395
65-74,sat_fat,FL,mrh-eq,-0.0182254511362718,-0.0181211637769344,-0.0183013716720888
75+,added_sugar,CED,MJ,-0.225544638373964,-0.215976757931077,-0.229430773195461
75+,added_sugar,Food_price,USD,-0.357429083325523,-0.340867251884593,-0.35614068510467
75+,added_sugar,FL,mrh-eq,-0.0118694852030843,-0.0113571980052153,-0.0120938500423068
75+,oil,CED,MJ,-0.00140620728294897,-0.00254130092628178,0.00312196447519905
75+,oil,Food_price,USD,-0.00112178819949521,-0.00225662753583135,0.00286361580051399
75+,oil,FL,mrh-eq,-6.8288013478991e-05,-0.000120111953809216,0.000144773573396119
75+,sat_fat,CED,MJ,-0.717889193949848,-0.726169227591645,-0.711928313497147
75+,sat_fat,Food_price,USD,-0.0808606646193407,-0.083127511605078,-0.0811071269572883
75+,sat_fat,FL,mrh-eq,-0.0190795047743896,-0.0192916873102938,-0.0189193809043434
