age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,added_sugar,CED,MJ,-0.108494693051262,-0.12250383982898,-0.123725970685898
20-34,Female,HIS,added_sugar,Food_price,USD,-0.163611120926569,-0.185734440620195,-0.190388896558525
20-34,Female,HIS,added_sugar,FL,mrh-eq,-0.00470287040471665,-0.00531011855597076,-0.00536309370964927
20-34,Female,HIS,oil,CED,MJ,-0.0010734939622257,-0.00065353196961253,-0.00164337627565722
20-34,Female,HIS,oil,Food_price,USD,-0.000571624970020365,-0.000777887231022847,-0.00135381595771705
20-34,Female,HIS,oil,FL,mrh-eq,-5.54109906956062e-05,-3.37336353642831e-05,-8.48268464696561e-05
20-34,Female,HIS,sat_fat,CED,MJ,-0.177623912413516,-0.175283403418391,-0.182384323925872
20-34,Female,HIS,sat_fat,Food_price,USD,-0.0261753212738339,-0.0259318000307682,-0.0273410576408179
20-34,Female,HIS,sat_fat,FL,mrh-eq,-0.00486249618866933,-0.00479842420695413,-0.00499281356835547
20-34,Female,NHB,added_sugar,CED,MJ,-0.142473340236054,-0.130848997912581,-0.142821511024391
20-34,Female,NHB,added_sugar,Food_price,USD,-0.256426677291496,-0.223656430906899,-0.262897360836096
20-34,Female,NHB,added_sugar,FL,mrh-eq,-0.00560032803841186,-0.00514339953421319,-0.00561401390149928
20-34,Female,NHB,oil,CED,MJ,-0.00789713397740856,-0.00937906603331287,-0.00925184350415239
20-34,Female,NHB,oil,Food_price,USD,-0.00577910136102297,-0.00658971681399215,-0.00663861331571202
20-34,Female,NHB,oil,FL,mrh-eq,-0.000406823536875143,-0.000483165769654316,-0.000476611857889449
20-34,Female,NHB,sat_fat,CED,MJ,-0.17980215986554,-0.169306636485622,-0.169315006901722
20-34,Female,NHB,sat_fat,Food_price,USD,-0.0195569863189535,-0.0191336743763503,-0.0191594695061266
20-34,Female,NHB,sat_fat,FL,mrh-eq,-0.00471100512782879,-0.00443601140973875,-0.00443623072341775
20-34,Female,NHW,added_sugar,CED,MJ,-0.108047303790275,-0.103225531716458,-0.112025303640533
20-34,Female,NHW,added_sugar,Food_price,USD,-0.237905490092747,-0.218577779952298,-0.239181370340312
20-34,Female,NHW,added_sugar,FL,mrh-eq,-0.00497152598382421,-0.00474966422224251,-0.00515456368051301
20-34,Female,NHW,oil,CED,MJ,-0.00575550331809083,-0.00320276776712113,-0.00397413906539154
20-34,Female,NHW,oil,Food_price,USD,-0.00376032313841699,-0.00200669903340152,-0.00239494209339593
20-34,Female,NHW,oil,FL,mrh-eq,-0.000306831201065066,-0.000170742509630632,-0.000211865026434938
20-34,Female,NHW,sat_fat,CED,MJ,-0.180034117306086,-0.189692513144896,-0.185002634787665
20-34,Female,NHW,sat_fat,Food_price,USD,-0.0215238365078787,-0.022095118316256,-0.0224085606988532
20-34,Female,NHW,sat_fat,FL,mrh-eq,-0.00469246151867139,-0.00494420075278919,-0.00482196240125975
20-34,Female,OTH,added_sugar,CED,MJ,-0.0835283452787498,-0.0792991208635006,-0.0906289062986177
20-34,Female,OTH,added_sugar,Food_price,USD,-0.156762032960365,-0.160489990566507,-0.176118675482231
20-34,Female,OTH,added_sugar,FL,mrh-eq,-0.00379742376871038,-0.00360515182480819,-0.00412023441577924
20-34,Female,OTH,oil,CED,MJ,-0.00948786482020286,-0.00448581058064476,-0.00630819238248374
20-34,Female,OTH,oil,Food_price,USD,-0.00776335668251935,-0.00265994940125217,-0.00600115715626023
20-34,Female,OTH,oil,FL,mrh-eq,-0.000485615347271747,-0.000229596279478664,-0.000322870855827743
20-34,Female,OTH,sat_fat,CED,MJ,-0.133203949883977,-0.143196509017086,-0.143823512830651
20-34,Female,OTH,sat_fat,Food_price,USD,-0.0171225417941153,-0.0186056564070014,-0.0186999015452658
20-34,Female,OTH,sat_fat,FL,mrh-eq,-0.00352797322220453,-0.00379263114769106,-0.0038092376572308
20-34,Male,HIS,added_sugar,CED,MJ,-0.0989677732494319,-0.0905634759666497,-0.0952639796568574
20-34,Male,HIS,added_sugar,Food_price,USD,-0.176993921247923,-0.159344104463222,-0.173083908073777
20-34,Male,HIS,added_sugar,FL,mrh-eq,-0.00361986896553434,-0.00331247137627673,-0.00348439812446857
20-34,Male,HIS,oil,CED,MJ,0.00546113642479255,0.0054800692891571,0.00617770383286928
20-34,Male,HIS,oil,Food_price,USD,0.00277482637864118,0.0022832092761866,0.00396731321588233
20-34,Male,HIS,oil,FL,mrh-eq,0.000286110850949975,0.000287102750348362,0.000323652068553898
20-34,Male,HIS,sat_fat,CED,MJ,-0.163357239233478,-0.163308484081526,-0.164358636891862
20-34,Male,HIS,sat_fat,Food_price,USD,-0.017399341243421,-0.017417468413073,-0.0174950485703068
20-34,Male,HIS,sat_fat,FL,mrh-eq,-0.00450366151868891,-0.00450231736826915,-0.00453126945403435
20-34,Male,NHB,added_sugar,CED,MJ,-0.123853592513833,-0.129746357338129,-0.13556170351266
20-34,Male,NHB,added_sugar,Food_price,USD,-0.21895915809732,-0.242687917926858,-0.23355111058232
20-34,Male,NHB,added_sugar,FL,mrh-eq,-0.00482953362255,-0.005059315458273,-0.00528607843952063
20-34,Male,NHB,oil,CED,MJ,0.000984031362346905,0.000129542626852951,0.00350300837885111
20-34,Male,NHB,oil,Food_price,USD,-0.000463150694116426,0.000579399701068893,0.000681307321534899
20-34,Male,NHB,oil,FL,mrh-eq,4.85988477323838e-05,6.39778632894845e-06,0.000173004822125814
20-34,Male,NHB,sat_fat,CED,MJ,-0.164844497800017,-0.149921222648307,-0.153897529220499
20-34,Male,NHB,sat_fat,Food_price,USD,-0.0157021909328496,-0.0136425128622093,-0.0142557876659141
20-34,Male,NHB,sat_fat,FL,mrh-eq,-0.00443597117306913,-0.0040343853193449,-0.00414138786759449
20-34,Male,NHW,added_sugar,CED,MJ,-0.0757737948440797,-0.0763774000959212,-0.0748611353523216
20-34,Male,NHW,added_sugar,Food_price,USD,-0.150313290503012,-0.148522548228393,-0.153507084292577
20-34,Male,NHW,added_sugar,FL,mrh-eq,-0.00310841333422397,-0.0031331745939351,-0.00307097396696482
20-34,Male,NHW,oil,CED,MJ,0.00407643185132127,0.00516009386208573,0.00470448412560122
20-34,Male,NHW,oil,Food_price,USD,0.00338482004893174,0.00345188500322034,0.00291529194249141
20-34,Male,NHW,oil,FL,mrh-eq,0.000209031975854199,0.000264600183426419,0.000241237348744196
20-34,Male,NHW,sat_fat,CED,MJ,-0.194426438798817,-0.184589216125369,-0.189340692141855
20-34,Male,NHW,sat_fat,Food_price,USD,-0.0220531478029181,-0.021004215813767,-0.0217287640942426
20-34,Male,NHW,sat_fat,FL,mrh-eq,-0.00529144406277866,-0.00502371754455799,-0.0051530321054387
20-34,Male,OTH,added_sugar,CED,MJ,-0.0750422583374803,-0.075408087654802,-0.0691424331377424
20-34,Male,OTH,added_sugar,Food_price,USD,-0.131504718445425,-0.135935711981258,-0.127572484305255
20-34,Male,OTH,added_sugar,FL,mrh-eq,-0.0032088834455666,-0.00322452668000895,-0.00295660090723952
20-34,Male,OTH,oil,CED,MJ,0.00256431744514404,0.00148867038255423,0.00246538645329377
20-34,Male,OTH,oil,Food_price,USD,0.0029862531847061,0.00211286310798961,0.00184551340068909
20-34,Male,OTH,oil,FL,mrh-eq,0.0001358552121006,7.88684064653411e-05,0.000130613937894634
20-34,Male,OTH,sat_fat,CED,MJ,-0.15715131239631,-0.152201781937654,-0.15017096179206
20-34,Male,OTH,sat_fat,Food_price,USD,-0.0215646563032663,-0.0211677044542352,-0.0217406615038943
20-34,Male,OTH,sat_fat,FL,mrh-eq,-0.00428157335535244,-0.00414672384369298,-0.00409139433169397
35-44,Female,HIS,added_sugar,CED,MJ,-0.0854567017525524,-0.0906942998548798,-0.0924728822564382
35-44,Female,HIS,added_sugar,Food_price,USD,-0.144320579312162,-0.147069881440837,-0.162841741831309
35-44,Female,HIS,added_sugar,FL,mrh-eq,-0.00426972035682308,-0.00453140936166111,-0.00462027365586486
35-44,Female,HIS,oil,CED,MJ,0.00161133352385777,-0.00181474784100776,-0.00211573395540688
35-44,Female,HIS,oil,Food_price,USD,0.000922766509904723,-0.00147982010697439,-0.00113355559938329
35-44,Female,HIS,oil,FL,mrh-eq,8.1996618715893e-05,-9.23478501386517e-05,-0.000107664259370972
35-44,Female,HIS,sat_fat,CED,MJ,-0.141947550400706,-0.156386986943618,-0.150073376344654
35-44,Female,HIS,sat_fat,Food_price,USD,-0.0153789713164133,-0.0173949339068945,-0.0163125940003719
35-44,Female,HIS,sat_fat,FL,mrh-eq,-0.00379883345096875,-0.00418526501951296,-0.00401629870010816
35-44,Female,NHB,added_sugar,CED,MJ,-0.156904550464927,-0.167762784722258,-0.166711455190861
35-44,Female,NHB,added_sugar,Food_price,USD,-0.258227983616026,-0.274872607825585,-0.276328934577343
