Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,-0.305189186687511,-0.31882030856275,-0.312013794026312
added_sugar,Food_price,USD,-0.52070134836999,-0.541835063769247,-0.532611519399588
added_sugar,FL,mrh-eq,-0.0139763861389483,-0.0146098700397312,-0.0143017747758623
oil,CED,MJ,-0.00987719414188345,-0.00559436390679198,-0.00700029767832604
oil,Food_price,USD,-0.00824569816717289,-0.00503253539971058,-0.00512687861284287
oil,FL,mrh-eq,-0.000504557373057893,-0.000281936965104111,-0.000351288215693554
sat_fat,CED,MJ,-0.802088106210628,-0.818117743267317,-0.812605985290401
sat_fat,Food_price,USD,-0.090982755757314,-0.0928336488231941,-0.0925564819453875
sat_fat,FL,mrh-eq,-0.0216854220538572,-0.0221139833586671,-0.0219660967091416
