sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,HIS,added_sugar,CED,MJ,0.192340494111901,0.199008740961544,0.202301346443944
Female,HIS,added_sugar,Food_price,USD,0.293988165071411,0.302520239924486,0.312285695668677
Female,HIS,added_sugar,FL,mrh-eq,0.00913093324181023,0.00943464345381288,0.00958756843621495
Female,HIS,oil,CED,MJ,0.0497323028545218,0.0506794450053252,0.0507211934735825
Female,HIS,oil,Food_price,USD,0.0355204144819247,0.0363434295472892,0.0361753687066699
Female,HIS,oil,FL,mrh-eq,0.00252798493887114,0.00257607662034451,0.00257752035465728
Female,HIS,sat_fat,CED,MJ,0.373308661680771,0.378097806674893,0.375899074892259
Female,HIS,sat_fat,Food_price,USD,0.0461793647417689,0.0469537108455407,0.0467915962948972
Female,HIS,sat_fat,FL,mrh-eq,0.0100679941770042,0.0101955011920056,0.0101379633678425
Female,NHB,added_sugar,CED,MJ,0.245868987717744,0.245793501533898,0.24059166342853
Female,NHB,added_sugar,Food_price,USD,0.411604424413959,0.406966616895651,0.404965863473871
Female,NHB,added_sugar,FL,mrh-eq,0.0106444015583022,0.0106520225429157,0.0103767705867473
Female,NHB,oil,CED,MJ,0.0569409705639864,0.0580352574106236,0.05687841316476
Female,NHB,oil,Food_price,USD,0.0337749255350571,0.0347274499460544,0.03429826480372
Female,NHB,oil,FL,mrh-eq,0.0028292644366846,0.00288408702305167,0.00282755631676598
Female,NHB,sat_fat,CED,MJ,0.355880180963285,0.355939297792202,0.353574529055101
Female,NHB,sat_fat,Food_price,USD,0.04191025031577,0.0419941658114617,0.0419717925899089
Female,NHB,sat_fat,FL,mrh-eq,0.00936818667005955,0.00936963291038519,0.00930803477500593
Female,NHW,added_sugar,CED,MJ,0.206079508840141,0.211552268294802,0.20691235433852
Female,NHW,added_sugar,Food_price,USD,0.37158987484731,0.380696257360553,0.372979262917086
Female,NHW,added_sugar,FL,mrh-eq,0.00984158456628333,0.0100759080967504,0.00987389621936312
Female,NHW,oil,CED,MJ,0.0556701089662737,0.0538133797527543,0.0548083723155513
Female,NHW,oil,Food_price,USD,0.0441632115512194,0.0423003718607204,0.0425867711183659
Female,NHW,oil,FL,mrh-eq,0.00285482775625263,0.00275791801820757,0.00280739941995512
Female,NHW,sat_fat,CED,MJ,0.406353693722052,0.41550883539541,0.414667749850605
Female,NHW,sat_fat,Food_price,USD,0.0451515984995889,0.0460652722493793,0.0460908527565242
Female,NHW,sat_fat,FL,mrh-eq,0.010820190573236,0.0110625687389284,0.0110415535489358
Female,OTH,added_sugar,CED,MJ,0.176669010701159,0.17963363915894,0.181303140467382
Female,OTH,added_sugar,Food_price,USD,0.309869050297031,0.313846955656737,0.312295570130531
Female,OTH,added_sugar,FL,mrh-eq,0.00857073875460514,0.00873287498549912,0.00878976663770679
Female,OTH,oil,CED,MJ,0.0565251210552132,0.054809657707387,0.0559673823059291
Female,OTH,oil,Food_price,USD,0.0437052904983329,0.0419057590313607,0.0434633710318873
Female,OTH,oil,FL,mrh-eq,0.00302549230727533,0.00293935710990712,0.00299847906822833
Female,OTH,sat_fat,CED,MJ,0.339513347949103,0.3456006934462,0.340369639927941
Female,OTH,sat_fat,Food_price,USD,0.0462596705227298,0.0472365024881654,0.0469464937656748
Female,OTH,sat_fat,FL,mrh-eq,0.00892542786814364,0.00908365178804553,0.00894271795378925
Male,HIS,added_sugar,CED,MJ,0.193358713514602,0.187220719017065,0.193081969338734
Male,HIS,added_sugar,Food_price,USD,0.302528343446794,0.294453663253989,0.302009590230689
Male,HIS,added_sugar,FL,mrh-eq,0.00805551538610165,0.00782800660384428,0.00808609369035893
Male,HIS,oil,CED,MJ,0.0418398934048009,0.0420399814511428,0.0431385581476147
Male,HIS,oil,Food_price,USD,0.0270370722695931,0.027534248566656,0.027764457920058
Male,HIS,oil,FL,mrh-eq,0.00211310031871836,0.00212244604257842,0.00217825339161948
Male,HIS,sat_fat,CED,MJ,0.388376095450561,0.394111220302806,0.38759599592049
Male,HIS,sat_fat,Food_price,USD,0.0416984762989237,0.0423852259214908,0.0416055640119787
Male,HIS,sat_fat,FL,mrh-eq,0.0107686315031736,0.0109294907812257,0.0107469013017684
Male,NHB,added_sugar,CED,MJ,0.217867348204362,0.225332511456207,0.224348017280801
Male,NHB,added_sugar,Food_price,USD,0.34635740527583,0.361052391466928,0.357425076328558
Male,NHB,added_sugar,FL,mrh-eq,0.00887433736890387,0.00916976037772042,0.00912551203793713
Male,NHB,oil,CED,MJ,0.0472969303996132,0.0479472830253811,0.0468405208722337
Male,NHB,oil,Food_price,USD,0.0178929262772572,0.0171695572175032,0.017279921328556
Male,NHB,oil,FL,mrh-eq,0.00231573304834618,0.00234619228890686,0.00229304147218881
Male,NHB,sat_fat,CED,MJ,0.381123637611584,0.378574921380607,0.37438533068336
Male,NHB,sat_fat,Food_price,USD,0.0391533359743765,0.0388145655600188,0.0384737705163098
