Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,-0.202283441169269,-0.211327602427712,-0.206815279017338
added_sugar,Food_price,USD,-0.34510202010428,-0.359127452050798,-0.353006083471132
added_sugar,FL,mrh-eq,-0.00926468666491968,-0.00968502449972102,-0.00948082046959827
oil,CED,MJ,-0.00822587044109538,-0.00465259618716051,-0.0058217743589866
oil,Food_price,USD,-0.00686855773054575,-0.00418959544738236,-0.00426520875601257
oil,FL,mrh-eq,-0.000420203192483629,-0.000234474538645809,-0.000292145755108172
sat_fat,CED,MJ,-0.617117652227121,-0.629555745782297,-0.625324570798588
sat_fat,Food_price,USD,-0.0700188606020157,-0.0714551975948994,-0.0712460624095017
sat_fat,FL,mrh-eq,-0.0166798118293902,-0.017012150111824,-0.0168987275855097
