age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
35-44,Male,HIS,FL,mrh-eq,0.0535188967449401,0.0535188967449401,0.0535188967449401
35-44,Male,NHB,CED,MJ,1.47922162134204,1.47922162134204,1.47922162134204
35-44,Male,NHB,Food_price,USD,0.744523311955952,0.744523311955952,0.744523311955952
35-44,Male,NHB,FL,mrh-eq,0.0507659675926447,0.0507659675926447,0.0507659675926447
35-44,Male,NHW,CED,MJ,1.55753776420068,1.55753776420068,1.55753776420068
35-44,Male,NHW,Food_price,USD,0.83718376799251,0.83718376799251,0.83718376799251
35-44,Male,NHW,FL,mrh-eq,0.0535986613769423,0.0535986613769423,0.0535986613769423
35-44,Male,OTH,CED,MJ,1.48294457138543,1.48294457138543,1.48294457138543
35-44,Male,OTH,Food_price,USD,0.748358637618911,0.748358637618911,0.748358637618911
35-44,Male,OTH,FL,mrh-eq,0.0556615447620759,0.0556615447620759,0.0556615447620759
45-54,Female,HIS,CED,MJ,1.49418822550558,1.49418822550558,1.49418822550558
45-54,Female,HIS,Food_price,USD,0.775454198571353,0.775454198571353,0.775454198571353
45-54,Female,HIS,FL,mrh-eq,0.0524431422082622,0.0524431422082622,0.0524431422082622
45-54,Female,NHB,CED,MJ,1.43532194826247,1.43532194826247,1.43532194826247
45-54,Female,NHB,Food_price,USD,0.762730215431055,0.762730215431055,0.762730215431055
45-54,Female,NHB,FL,mrh-eq,0.0487669596692566,0.0487669596692566,0.0487669596692566
45-54,Female,NHW,CED,MJ,1.53121282703354,1.53121282703354,1.53121282703354
45-54,Female,NHW,Food_price,USD,0.804889545737671,0.804889545737671,0.804889545737671
45-54,Female,NHW,FL,mrh-eq,0.0547954699665341,0.0547954699665341,0.0547954699665341
45-54,Female,OTH,CED,MJ,1.47884831976103,1.47884831976103,1.47884831976103
45-54,Female,OTH,Food_price,USD,0.759507674635725,0.759507674635725,0.759507674635725
45-54,Female,OTH,FL,mrh-eq,0.053306656928348,0.053306656928348,0.053306656928348
45-54,Male,HIS,CED,MJ,1.52563474637355,1.52563474637355,1.52563474637355
45-54,Male,HIS,Food_price,USD,0.652626464652384,0.652626464652384,0.652626464652384
45-54,Male,HIS,FL,mrh-eq,0.0537412807942888,0.0537412807942888,0.0537412807942888
45-54,Male,NHB,CED,MJ,1.4824915261936,1.4824915261936,1.4824915261936
45-54,Male,NHB,Food_price,USD,0.670372369939293,0.670372369939293,0.670372369939293
45-54,Male,NHB,FL,mrh-eq,0.0518113943483012,0.0518113943483012,0.0518113943483012
45-54,Male,NHW,CED,MJ,1.55151108409308,1.55151108409308,1.55151108409308
45-54,Male,NHW,Food_price,USD,0.86867264356299,0.86867264356299,0.86867264356299
45-54,Male,NHW,FL,mrh-eq,0.0556251179498509,0.0556251179498509,0.0556251179498509
45-54,Male,OTH,CED,MJ,1.52216184654148,1.52216184654148,1.52216184654148
45-54,Male,OTH,Food_price,USD,0.625102705129791,0.625102705129791,0.625102705129791
45-54,Male,OTH,FL,mrh-eq,0.0548693784404328,0.0548693784404328,0.0548693784404328
55-64,Female,HIS,CED,MJ,1.52624024199632,1.52624024199632,1.52624024199632
55-64,Female,HIS,Food_price,USD,0.726470104995243,0.726470104995243,0.726470104995243
55-64,Female,HIS,FL,mrh-eq,0.0549012805456708,0.0549012805456708,0.0549012805456708
55-64,Female,NHB,CED,MJ,1.46392416696188,1.46392416696188,1.46392416696188
55-64,Female,NHB,Food_price,USD,0.837532008543961,0.837532008543961,0.837532008543961
55-64,Female,NHB,FL,mrh-eq,0.0514430346297653,0.0514430346297653,0.0514430346297653
55-64,Female,NHW,CED,MJ,1.53322921062065,1.53322921062065,1.53322921062065
55-64,Female,NHW,Food_price,USD,0.839197272006894,0.839197272006894,0.839197272006894
55-64,Female,NHW,FL,mrh-eq,0.0546429976475295,0.0546429976475295,0.0546429976475295
55-64,Female,OTH,CED,MJ,1.43870340351537,1.43870340351537,1.43870340351537
55-64,Female,OTH,Food_price,USD,0.94012947748984,0.94012947748984,0.94012947748984
55-64,Female,OTH,FL,mrh-eq,0.0516658591230999,0.0516658591230999,0.0516658591230999
55-64,Male,HIS,CED,MJ,1.5007900379557,1.5007900379557,1.5007900379557
55-64,Male,HIS,Food_price,USD,0.689021736141998,0.689021736141998,0.689021736141998
55-64,Male,HIS,FL,mrh-eq,0.0534425705845651,0.0534425705845651,0.0534425705845651
55-64,Male,NHB,CED,MJ,1.46893366586366,1.46893366586366,1.46893366586366
55-64,Male,NHB,Food_price,USD,0.54820511331839,0.54820511331839,0.54820511331839
55-64,Male,NHB,FL,mrh-eq,0.0503907194572685,0.0503907194572685,0.0503907194572685
55-64,Male,NHW,CED,MJ,1.54574136819095,1.54574136819095,1.54574136819095
55-64,Male,NHW,Food_price,USD,0.779997788301429,0.779997788301429,0.779997788301429
55-64,Male,NHW,FL,mrh-eq,0.0556973606969612,0.0556973606969612,0.0556973606969612
55-64,Male,OTH,CED,MJ,1.50606061754682,1.50606061754682,1.50606061754682
55-64,Male,OTH,Food_price,USD,0.795405675292824,0.795405675292824,0.795405675292824
55-64,Male,OTH,FL,mrh-eq,0.0566028953091837,0.0566028953091837,0.0566028953091837
65-74,Female,HIS,CED,MJ,1.48948513560862,1.48948513560862,1.48948513560862
65-74,Female,HIS,Food_price,USD,0.687328611619971,0.687328611619971,0.687328611619971
65-74,Female,HIS,FL,mrh-eq,0.053669820932991,0.053669820932991,0.053669820932991
65-74,Female,NHB,CED,MJ,1.43869207375565,1.43869207375565,1.43869207375565
65-74,Female,NHB,Food_price,USD,0.709038407862472,0.709038407862472,0.709038407862472
65-74,Female,NHB,FL,mrh-eq,0.0508143943981994,0.0508143943981994,0.0508143943981994
65-74,Female,NHW,CED,MJ,1.54413170775201,1.54413170775201,1.54413170775201
65-74,Female,NHW,Food_price,USD,0.890848836288845,0.890848836288845,0.890848836288845
65-74,Female,NHW,FL,mrh-eq,0.0539553236998063,0.0539553236998063,0.0539553236998063
65-74,Female,OTH,CED,MJ,1.50158956438343,1.50158956438343,1.50158956438343
65-74,Female,OTH,Food_price,USD,0.92122957492187,0.92122957492187,0.92122957492187
65-74,Female,OTH,FL,mrh-eq,0.055330378148581,0.055330378148581,0.055330378148581
65-74,Male,HIS,CED,MJ,1.48828344177852,1.48828344177852,1.48828344177852
65-74,Male,HIS,Food_price,USD,0.806954514603396,0.806954514603396,0.806954514603396
65-74,Male,HIS,FL,mrh-eq,0.0532068735412407,0.0532068735412407,0.0532068735412407
65-74,Male,NHB,CED,MJ,1.4813590560565,1.4813590560565,1.4813590560565
65-74,Male,NHB,Food_price,USD,0.569860322309625,0.569860322309625,0.569860322309625
65-74,Male,NHB,FL,mrh-eq,0.0515584900280044,0.0515584900280044,0.0515584900280044
65-74,Male,NHW,CED,MJ,1.54078247674485,1.54078247674485,1.54078247674485
65-74,Male,NHW,Food_price,USD,0.764622119404559,0.764622119404559,0.764622119404559
65-74,Male,NHW,FL,mrh-eq,0.0547664304497572,0.0547664304497572,0.0547664304497572
65-74,Male,OTH,CED,MJ,1.44825332568392,1.44825332568392,1.44825332568392
65-74,Male,OTH,Food_price,USD,0.560112892175975,0.560112892175975,0.560112892175975
65-74,Male,OTH,FL,mrh-eq,0.0529213670942545,0.0529213670942545,0.0529213670942545
75+,Female,HIS,CED,MJ,1.50768977417971,1.50768977417971,1.50768977417971
75+,Female,HIS,Food_price,USD,0.758874581924688,0.758874581924688,0.758874581924688
75+,Female,HIS,FL,mrh-eq,0.0538029886671446,0.0538029886671446,0.0538029886671446
75+,Female,NHB,CED,MJ,1.39847928489456,1.39847928489456,1.39847928489456
75+,Female,NHB,Food_price,USD,0.749205383202102,0.749205383202102,0.749205383202102
75+,Female,NHB,FL,mrh-eq,0.0489421595498285,0.0489421595498285,0.0489421595498285
75+,Female,NHW,CED,MJ,1.50345984435313,1.50345984435313,1.50345984435313
75+,Female,NHW,Food_price,USD,0.813062471596307,0.813062471596307,0.813062471596307
75+,Female,NHW,FL,mrh-eq,0.0540489080952323,0.0540489080952323,0.0540489080952323
75+,Female,OTH,CED,MJ,1.50320843783495,1.50320843783495,1.50320843783495
75+,Female,OTH,Food_price,USD,0.625203419482042,0.625203419482042,0.625203419482042
75+,Female,OTH,FL,mrh-eq,0.0535872652248184,0.0535872652248184,0.0535872652248184
75+,Male,HIS,CED,MJ,1.53723914774839,1.53723914774839,1.53723914774839
75+,Male,HIS,Food_price,USD,0.600605998038066,0.600605998038066,0.600605998038066
75+,Male,HIS,FL,mrh-eq,0.0530705120403331,0.0530705120403331,0.0530705120403331
75+,Male,NHB,CED,MJ,1.46815169316108,1.46815169316108,1.46815169316108
75+,Male,NHB,Food_price,USD,0.600421903269,0.600421903269,0.600421903269
75+,Male,NHB,FL,mrh-eq,0.0500007862273193,0.0500007862273193,0.0500007862273193
75+,Male,NHW,CED,MJ,1.53801690671927,1.53801690671927,1.53801690671927
75+,Male,NHW,Food_price,USD,0.819930583269404,0.819930583269404,0.819930583269404
75+,Male,NHW,FL,mrh-eq,0.0539909044103712,0.0539909044103712,0.0539909044103712
75+,Male,OTH,CED,MJ,1.44522588614474,1.44522588614474,1.44522588614474
75+,Male,OTH,Food_price,USD,0.427240811865353,0.427240811865353,0.427240811865353
75+,Male,OTH,FL,mrh-eq,0.055258450148215,0.055258450148215,0.055258450148215
