sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,16327556.8680966,16761160.3433975,16393542.7213901
Female,NHW,added_sugar,Food_price,USD,29440844.6881769,30162337.9564034,29550925.0782593
Female,NHW,added_sugar,FL,mrh-eq,779742.889443811,798308.203340214,782302.92249189
Female,NHW,oil,CED,MJ,4410709.60968303,4263602.05884977,4342434.7275796
Female,NHW,oil,Food_price,USD,3499024.97409224,3351433.29380362,3374124.53657931
Female,NHW,oil,FL,mrh-eq,226186.304505381,218508.203621365,222428.58564039
Female,NHW,sat_fat,CED,MJ,32195161.3731504,32920517.8006213,32853879.0933523
Female,NHW,sat_fat,Food_price,USD,3577334.28392132,3649724.11148133,3651750.83984202
Female,NHW,sat_fat,FL,mrh-eq,857277.261104095,876480.7389569,874815.717957825
Female,NHB,added_sugar,CED,MJ,3780918.4643392,3779757.65463744,3699764.94826299
Female,NHB,added_sugar,Food_price,USD,6329561.05085122,6258241.88106576,6227474.74111363
Female,NHB,added_sugar,FL,mrh-eq,163687.233462024,163804.42726393,159571.664063159
Female,NHB,oil,CED,MJ,875625.547496547,892453.246598167,874663.553761543
Female,NHB,oil,Food_price,USD,519383.273069714,534030.981049087,527431.067638555
Female,NHB,oil,FL,mrh-eq,43507.7975813665,44350.8470890824,43481.5304941686
Female,NHB,sat_fat,CED,MJ,5472646.06157305,5473555.14698508,5437190.26068936
Female,NHB,sat_fat,Food_price,USD,644486.48337009,645776.917149683,645432.866737872
Female,NHB,sat_fat,FL,mrh-eq,144061.885506548,144084.125467764,143136.883078286
Female,HIS,added_sugar,CED,MJ,3751117.02428845,3881164.38844518,3945378.36759877
Female,HIS,added_sugar,Food_price,USD,5733498.89751822,5899895.53376297,6090346.15863586
Female,HIS,added_sugar,FL,mrh-eq,178075.861191606,183998.964134404,186981.38085105
Female,HIS,oil,CED,MJ,969903.341238861,988374.963986344,989189.16273706
Female,HIS,oil,Food_price,USD,692736.244066275,708787.080564275,705509.477045193
Female,HIS,oil,FL,mrh-eq,49301.9807666054,50239.8879188897,50268.0443213373
Female,HIS,sat_fat,CED,MJ,7280445.45487332,7373845.66891658,7330964.94190293
Female,HIS,sat_fat,Food_price,USD,900612.229647783,915713.900598363,912552.2644925
Female,HIS,sat_fat,FL,mrh-eq,196350.875213128,198837.578478068,197715.448098007
Female,OTH,added_sugar,CED,MJ,2279266.44451226,2317514.11532588,2339052.91432803
Female,OTH,added_sugar,Food_price,USD,3997725.04375195,4049045.34135162,4029030.39386112
Female,OTH,added_sugar,FL,mrh-eq,110573.989012121,112665.763166794,113399.741544412
Female,OTH,oil,CED,MJ,729249.635699101,707117.864937647,722054.060136629
Female,OTH,oil,Food_price,USD,563856.681401891,540640.319504377,560735.596838415
Female,OTH,oil,FL,mrh-eq,39032.8958470665,37921.6366382577,38684.3889466597
Female,OTH,sat_fat,CED,MJ,4380176.11788963,4458711.01358312,4391223.42927902
Female,OTH,sat_fat,Food_price,USD,596811.598922703,609414.03730116,605672.53703937
Female,OTH,sat_fat,FL,mrh-eq,115149.952796113,117191.252908228,115373.018017786
Male,NHW,added_sugar,CED,MJ,14158111.2919011,14679015.9793948,14445343.6355211
Male,NHW,added_sugar,Food_price,USD,24604931.8784063,25389727.0201072,25100527.7689728
Male,NHW,added_sugar,FL,mrh-eq,637168.196230187,661541.24102054,651107.196708268
Male,NHW,oil,CED,MJ,3494172.30929876,3456951.26311726,3440088.78182678
Male,NHW,oil,Food_price,USD,2579071.92936217,2602065.22414254,2563830.22971415
Male,NHW,oil,FL,mrh-eq,176464.065530055,174584.911902111,173727.576106642
Male,NHW,sat_fat,CED,MJ,31756993.8355006,31774536.450797,31968174.1698141
Male,NHW,sat_fat,Food_price,USD,3511843.42025254,3519358.21660958,3539280.81865512
Male,NHW,sat_fat,FL,mrh-eq,874789.05986592,875491.50768274,880836.271178319
Male,NHB,added_sugar,CED,MJ,2767939.5165993,2862782.18363019,2850274.47949541
Male,NHB,added_sugar,Food_price,USD,4400367.27316524,4587062.67892227,4540978.72465651
Male,NHB,added_sugar,FL,mrh-eq,112745.80284505,116499.063840585,115936.901913892
Male,NHB,oil,CED,MJ,600893.358944896,609155.894599843,595094.812365988
Male,NHB,oil,Food_price,USD,227324.278367596,218134.09075077,219536.233782826
Male,NHB,oil,FL,mrh-eq,29420.6959750568,29807.6715190673,29132.4062847586
Male,NHB,sat_fat,CED,MJ,4842061.85988753,4809681.18223912,4756453.68511822
Male,NHB,sat_fat,Food_price,USD,497431.426706997,493127.449884936,488797.750752332
Male,NHB,sat_fat,FL,mrh-eq,131949.073571484,131104.157419389,129618.473382798
Male,HIS,added_sugar,CED,MJ,3696968.13577496,3579611.28299862,3691676.85936259
Male,HIS,added_sugar,Food_price,USD,5784262.96680507,5629877.18901017,5774344.54070773
Male,HIS,added_sugar,FL,mrh-eq,154019.351692748,149669.443155779,154604.00088921
Male,HIS,oil,CED,MJ,799967.841687614,803793.472910692,824797.972618717
Male,HIS,oil,Food_price,USD,516941.765118759,526447.646155586,530849.188907993
Male,HIS,oil,FL,mrh-eq,40401.9265747119,40580.6143756823,41647.6363236293
Male,HIS,sat_fat,CED,MJ,7425649.57885381,7535303.66916115,7410734.27944483
Male,HIS,sat_fat,Food_price,USD,797263.983533108,810394.457074938,795487.524856825
Male,HIS,sat_fat,FL,mrh-eq,205893.423727856,208969.011139942,205477.947948572
Male,OTH,added_sugar,CED,MJ,1957374.15448141,1981491.95095314,1915666.90978101
Male,OTH,added_sugar,Food_price,USD,2994983.03096916,3050649.86242437,2953555.28001719
Male,OTH,added_sugar,FL,mrh-eq,96850.6720636425,98571.6843005551,95714.2984057246
Male,OTH,oil,CED,MJ,620567.064658881,605885.254419171,596987.199396169
Male,OTH,oil,Food_price,USD,386954.011848952,372940.545247964,377049.393315312
Male,OTH,oil,FL,mrh-eq,32027.4110004344,31315.3236858754,30799.1126837984
Male,OTH,sat_fat,CED,MJ,4714096.10220153,4600569.64231692,4484514.04109625
Male,OTH,sat_fat,Food_price,USD,634900.267552496,618690.289065437,606565.3082059
Male,OTH,sat_fat,FL,mrh-eq,129353.953450248,126230.019844285,122975.124742011
