age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,20245263.3304763,20050789.3550588,20841741.2831578
20-34,Female,added_sugar,Food_price,USD,39693213.6387685,38678484.9549307,40591998.6650227
20-34,Female,added_sugar,FL,mrh-eq,897856.208921838,889267.248728342,924437.038481441
20-34,Female,oil,CED,MJ,11173257.7459015,10801006.6932484,10963787.2552922
20-34,Female,oil,Food_price,USD,7936149.50236176,7655068.16611153,7800059.18375022
20-34,Female,oil,FL,mrh-eq,586348.1935069,566706.544470051,575233.806489857
20-34,Female,sat_fat,CED,MJ,56316978.0586802,57020799.9305691,56838343.6780533
20-34,Female,sat_fat,Food_price,USD,7005435.1449672,7063764.48601769,7131598.56479353
20-34,Female,sat_fat,FL,mrh-eq,1486031.56727017,1504334.80661103,1499844.37217748
20-34,Male,added_sugar,CED,MJ,18794282.4188729,18735281.2166939,18745604.0791137
20-34,Male,added_sugar,Food_price,USD,35448820.5074146,35332002.5082913,35688287.2974841
20-34,Male,added_sugar,FL,mrh-eq,750874.753535123,749071.775588684,748802.640416521
20-34,Male,oil,CED,MJ,9476970.97172513,9395276.59754383,9311633.77732112
20-34,Male,oil,Food_price,USD,5926050.48023275,5932832.22893026,5928633.98297164
20-34,Male,oil,FL,mrh-eq,487439.114189642,483250.786352893,479051.489249788
20-34,Male,sat_fat,CED,MJ,57700605.6572343,56546336.7354731,57006500.6283892
20-34,Male,sat_fat,Food_price,USD,6538291.9535797,6409660.54627171,6491511.20429445
20-34,Male,sat_fat,FL,mrh-eq,1572478.7571858,1541142.56938373,1553654.54598209
35-44,Female,added_sugar,CED,MJ,12513176.8178947,13127655.6812723,12629976.7797178
35-44,Female,added_sugar,Food_price,USD,20948295.6995592,21619356.246727,21432369.4352526
35-44,Female,added_sugar,FL,mrh-eq,589388.086225286,618331.907669866,594991.51621579
35-44,Female,oil,CED,MJ,6993221.98842797,7166370.15321019,7432583.59960878
35-44,Female,oil,Food_price,USD,3582072.97619265,3696436.17432671,3845989.68482122
35-44,Female,oil,FL,mrh-eq,348623.702581375,357413.381795541,369989.449916994
35-44,Female,sat_fat,CED,MJ,35793739.0135057,36907364.748496,36872305.6129912
35-44,Female,sat_fat,Food_price,USD,4162735.4476974,4358168.39293517,4282763.32114233
35-44,Female,sat_fat,FL,mrh-eq,952479.310417768,982092.291928487,980991.523184491
35-44,Male,added_sugar,CED,MJ,11887963.3628178,11769976.0005918,12028901.8189253
35-44,Male,added_sugar,Food_price,USD,21491776.2930801,21374417.4889636,21774228.4465287
35-44,Male,added_sugar,FL,mrh-eq,510511.440098955,504777.55011816,515890.218369502
35-44,Male,oil,CED,MJ,5260959.45092927,5422046.59135932,5484210.60155655
35-44,Male,oil,Food_price,USD,3258767.70245919,3397393.72573665,3380240.85597705
35-44,Male,oil,FL,mrh-eq,261050.444066742,268612.343545311,271650.292233669
35-44,Male,sat_fat,CED,MJ,33531272.4074802,34163229.9904773,33526964.9423729
35-44,Male,sat_fat,Food_price,USD,3509668.04650808,3599997.61049241,3482468.87772287
35-44,Male,sat_fat,FL,mrh-eq,929331.092061585,947123.959529308,929296.650532688
45-54,Female,added_sugar,CED,MJ,12677958.9000874,13934721.1382776,12778032.9417919
45-54,Female,added_sugar,Food_price,USD,20247475.1978468,22590128.765168,20438941.9066272
45-54,Female,added_sugar,FL,mrh-eq,569099.262014942,625088.088802312,572762.73464867
45-54,Female,oil,CED,MJ,6586625.5588656,6397885.28048367,6502306.53851093
45-54,Female,oil,Food_price,USD,5040259.69852156,4848707.1082591,4914947.95516597
45-54,Female,oil,FL,mrh-eq,355393.783554678,344905.29821066,350794.756120664
45-54,Female,sat_fat,CED,MJ,34048996.2894577,34748013.8776271,34813867.1595963
45-54,Female,sat_fat,Food_price,USD,4013322.59998428,4035295.36813428,4081269.98090637
45-54,Female,sat_fat,FL,mrh-eq,907202.446835597,925638.672807711,927557.91421479
45-54,Male,added_sugar,CED,MJ,11097102.9912205,11172834.5271068,10638326.2704338
45-54,Male,added_sugar,Food_price,USD,18111998.9397873,18459783.2721015,17700197.4655243
45-54,Male,added_sugar,FL,mrh-eq,506576.094809162,509487.387174802,485035.235593773
45-54,Male,oil,CED,MJ,5485923.48025405,5413272.95400227,5497934.86006311
45-54,Male,oil,Food_price,USD,3564424.92592954,3631859.01300508,3626593.89741263
45-54,Male,oil,FL,mrh-eq,283346.861307646,279333.303343075,283882.197044725
45-54,Male,sat_fat,CED,MJ,32659727.923485,32738541.1972174,32692971.7981747
45-54,Male,sat_fat,Food_price,USD,3646028.33262846,3651287.17382975,3640164.24889154
45-54,Male,sat_fat,FL,mrh-eq,903038.588088878,905289.869385178,903916.706555797
55-64,Female,added_sugar,CED,MJ,15112293.3092642,15798053.1590179,15745684.6375465
55-64,Female,added_sugar,Food_price,USD,26171258.9083236,27523396.5332673,26946862.8565213
55-64,Female,added_sugar,FL,mrh-eq,720526.114593058,753582.364673571,751297.821612169
55-64,Female,oil,CED,MJ,8332425.18416345,8138459.06605666,7991684.36023533
55-64,Female,oil,Food_price,USD,7003817.38459261,6734855.33556957,6539420.52609
55-64,Female,oil,FL,mrh-eq,432762.475885338,422530.448918665,415048.699935168
55-64,Female,sat_fat,CED,MJ,44937719.1215552,46184761.9714433,45405280.5936015
55-64,Female,sat_fat,Food_price,USD,4840247.90909291,4952716.90249415,4923846.81499147
55-64,Female,sat_fat,FL,mrh-eq,1203304.73091369,1236826.95172522,1215832.6419435
55-64,Male,added_sugar,CED,MJ,12556042.9075547,13751092.9432869,12965851.5213476
55-64,Male,added_sugar,Food_price,USD,18167499.8057779,19762799.7673197,18568295.2166959
55-64,Male,added_sugar,FL,mrh-eq,579205.849867633,636250.153944973,600293.679307523
55-64,Male,oil,CED,MJ,6775688.17811043,6793557.72323781,6623683.22499395
55-64,Male,oil,Food_price,USD,5379576.76445717,5407148.49340699,5309685.10366746
55-64,Male,oil,FL,mrh-eq,347675.251342728,348915.805481343,339714.86944233
55-64,Male,sat_fat,CED,MJ,38542731.5606707,39072497.3098252,39002616.0745269
55-64,Male,sat_fat,Food_price,USD,4227327.37925611,4267743.4441405,4269640.52042736
55-64,Male,sat_fat,FL,mrh-eq,1078584.81806322,1093464.56161984,1091602.86719597
65-74,Female,added_sugar,CED,MJ,9445899.73694619,9215738.48024723,8979492.6741117
65-74,Female,added_sugar,Food_price,USD,15451896.0234812,15237782.8262642,14828683.5277312
65-74,Female,added_sugar,FL,mrh-eq,467709.645007663,456857.106471385,445386.001894354
65-74,Female,oil,CED,MJ,5373772.60828894,5109541.91244214,5239519.99196274
65-74,Female,oil,Food_price,USD,5267248.25940112,4992820.07309085,5093645.18059287
65-74,Female,oil,FL,mrh-eq,258506.005519358,246026.038191434,252191.473218147
65-74,Female,sat_fat,CED,MJ,29032426.7663436,28894645.5552714,29200989.4617503
65-74,Female,sat_fat,Food_price,USD,3310763.65608742,3302769.25628671,3322021.24503209
65-74,Female,sat_fat,FL,mrh-eq,782131.001233568,778153.611776183,786574.470162311
65-74,Male,added_sugar,CED,MJ,7499455.39292421,7907665.1413181,8027496.57989272
65-74,Male,added_sugar,Food_price,USD,11310353.013937,12152446.4512993,12029895.6942795
65-74,Male,added_sugar,FL,mrh-eq,365188.975956115,385220.501742717,390826.129578752
65-74,Male,oil,CED,MJ,4189879.96973039,3934658.52657279,4007878.73617317
65-74,Male,oil,Food_price,USD,2566484.01373886,2412957.97855649,2419606.65720156
65-74,Male,oil,FL,mrh-eq,202474.901197345,190138.794611456,193753.611922959
65-74,Male,sat_fat,CED,MJ,24096105.0095971,24095511.5038042,24036391.1333678
65-74,Male,sat_fat,Food_price,USD,2800032.00822308,2806605.27017331,2807843.50602444
65-74,Male,sat_fat,FL,mrh-eq,660666.965683567,660650.30015632,659015.953780575
75+,Female,added_sugar,CED,MJ,7534460.27516451,7185053.19750968,7261859.17136988
75+,Female,added_sugar,Food_price,USD,12437215.5986322,11876887.6067816,11883199.2788955
75+,Female,added_sugar,FL,mrh-eq,410192.450504949,390883.500108785,396040.92738662
75+,Female,oil,CED,MJ,3677156.21641883,3717737.15666265,3660567.29596584
75+,Female,oil,Food_price,USD,2989764.79922823,3048874.02084179,2979844.9508286
75+,Female,oil,FL,mrh-eq,177861.519557253,179766.894398861,177083.927382034
75+,Female,sat_fat,CED,MJ,21439300.6102768,21912972.8858701,21548970.9970062
75+,Female,sat_fat,Food_price,USD,2358301.99810508,2441660.29872016,2385269.75739453
75+,Female,sat_fat,FL,mrh-eq,563909.414031084,576397.318737984,566896.012313107
75+,Male,added_sugar,CED,MJ,5136482.65458941,5189483.88333925,5528610.91849307
75+,Male,added_sugar,Food_price,USD,7507273.03568021,7554773.38420161,8020656.40008137
75+,Male,added_sugar,FL,mrh-eq,256929.00088632,260366.603528455,277974.475767923
75+,Male,oil,CED,MJ,2416325.77294751,2403623.32879622,2321928.07077023
75+,Male,oil,Food_price,USD,1911664.76745999,1880495.90463267,1823882.82661711
75+,Male,oil,FL,mrh-eq,113537.248687823,112905.00935189,109092.675140356
75+,Male,sat_fat,CED,MJ,16598025.9178392,16338258.9908792,16328024.0385933
75+,Male,sat_fat,Food_price,USD,1964647.0492027,1940375.87167322,1943774.49332315
75+,Male,sat_fat,FL,mrh-eq,447048.733249978,440037.770572597,439754.830946622
