age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,39039545.7493491,38786070.5717527,39587345.3622714
20-34,added_sugar,Food_price,USD,75142034.1461831,74010487.4632221,76280285.9625068
20-34,added_sugar,FL,mrh-eq,1648730.96245696,1638339.02431703,1673239.67889796
20-34,oil,CED,MJ,20650228.7176267,20196283.2907922,20275421.0326133
20-34,oil,Food_price,USD,13862199.9825945,13587900.3950418,13728693.1667219
20-34,oil,FL,mrh-eq,1073787.30769654,1049957.33082294,1054285.29573964
20-34,sat_fat,CED,MJ,114017583.715914,113567136.666042,113844844.306443
20-34,sat_fat,Food_price,USD,13543727.0985469,13473425.0322894,13623109.769088
20-34,sat_fat,FL,mrh-eq,3058510.32445597,3045477.37599476,3053498.91815957
35-44,added_sugar,CED,MJ,24401140.1807125,24897631.6818641,24658878.5986431
35-44,added_sugar,Food_price,USD,42440071.9926393,42993773.7356907,43206597.8817813
35-44,added_sugar,FL,mrh-eq,1099899.52632424,1123109.45778803,1110881.73458529
35-44,oil,CED,MJ,12254181.4393572,12588416.7445695,12916794.2011653
35-44,oil,Food_price,USD,6840840.67865185,7093829.90006335,7226230.54079827
35-44,oil,FL,mrh-eq,609674.146648117,626025.725340852,641639.742150664
35-44,sat_fat,CED,MJ,69325011.4209859,71070594.7389733,70399270.5553641
35-44,sat_fat,Food_price,USD,7672403.49420548,7958166.00342758,7765232.19886519
35-44,sat_fat,FL,mrh-eq,1881810.40247935,1929216.25145779,1910288.17371718
45-54,added_sugar,CED,MJ,23775061.8913079,25107555.6653844,23416359.2122257
45-54,added_sugar,Food_price,USD,38359474.1376341,41049912.0372695,38139139.3721515
45-54,added_sugar,FL,mrh-eq,1075675.3568241,1134575.47597711,1057797.97024244
45-54,oil,CED,MJ,12072549.0391197,11811158.2344859,12000241.398574
45-54,oil,Food_price,USD,8604684.62445109,8480566.12126418,8541541.85257859
45-54,oil,FL,mrh-eq,638740.644862324,624238.601553735,634676.953165389
45-54,sat_fat,CED,MJ,66708724.2129426,67486555.0748445,67506838.957771
45-54,sat_fat,Food_price,USD,7659350.93261274,7686582.54196402,7721434.22979791
45-54,sat_fat,FL,mrh-eq,1810241.03492447,1830928.54219289,1831474.62077059
55-64,added_sugar,CED,MJ,27668336.2168189,29549146.1023048,28711536.1588941
55-64,added_sugar,Food_price,USD,44338758.7141016,47286196.300587,45515158.0732172
55-64,added_sugar,FL,mrh-eq,1299731.96446069,1389832.51861854,1351591.50091969
55-64,oil,CED,MJ,15108113.3622739,14932016.7892945,14615367.5852293
55-64,oil,Food_price,USD,12383394.1490498,12142003.8289766,11849105.6297575
55-64,oil,FL,mrh-eq,780437.727228066,771446.254400008,754763.569377498
55-64,sat_fat,CED,MJ,83480450.6822259,85257259.2812685,84407896.6681284
55-64,sat_fat,Food_price,USD,9067575.28834902,9220460.34663465,9193487.33541883
55-64,sat_fat,FL,mrh-eq,2281889.54897692,2330291.51334506,2307435.50913946
65-74,added_sugar,CED,MJ,16945355.1298704,17123403.6215653,17006989.2540044
65-74,added_sugar,Food_price,USD,26762249.0374182,27390229.2775636,26858579.2220107
65-74,added_sugar,FL,mrh-eq,832898.620963777,842077.608214102,836212.131473106
65-74,oil,CED,MJ,9563652.57801933,9044200.43901493,9247398.7281359
65-74,oil,Food_price,USD,7833732.27313998,7405778.05164734,7513251.83779442
65-74,oil,FL,mrh-eq,460980.906716703,436164.83280289,445945.085141105
65-74,sat_fat,CED,MJ,53128531.7759407,52990157.0590755,53237380.5951181
65-74,sat_fat,Food_price,USD,6110795.6643105,6109374.52646002,6129864.75105654
65-74,sat_fat,FL,mrh-eq,1442797.96691713,1438803.9119325,1445590.42394289
75+,added_sugar,CED,MJ,12670942.9297539,12374537.0808489,12790470.089863
75+,added_sugar,Food_price,USD,19944488.6343124,19431660.9909832,19903855.6789769
75+,added_sugar,FL,mrh-eq,667121.451391269,651250.10363724,674015.403154542
75+,oil,CED,MJ,6093481.98936635,6121360.48545888,5982495.36673607
75+,oil,Food_price,USD,4901429.56668822,4929369.92547446,4803727.77744571
75+,oil,FL,mrh-eq,291398.768245075,292671.903750751,286176.60252239
75+,sat_fat,CED,MJ,38037326.528116,38251231.8767493,37876995.0355995
75+,sat_fat,Food_price,USD,4322949.04730778,4382036.17039338,4329044.25071768
75+,sat_fat,FL,mrh-eq,1010958.14728106,1016435.08931058,1006650.84325973
