age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
65-74,Female,NHB,FL,mrh-eq,-60665.1493217669,-62942.2201789826,-64639.8391637093
65-74,Female,HIS,CED,MJ,-1481731.85350374,-1607133.83245962,-1402518.00366017
65-74,Female,HIS,Food_price,USD,-567776.050913231,-645214.611839612,-591066.180262271
65-74,Female,HIS,FL,mrh-eq,-50291.9992757218,-55072.4424931052,-48595.3033275634
65-74,Female,OTH,CED,MJ,-862178.733869281,-1050783.79148675,-1008934.04478516
65-74,Female,OTH,Food_price,USD,-423113.827581933,-492073.835358307,-492011.853387029
65-74,Female,OTH,FL,mrh-eq,-27994.306189819,-34482.9778276124,-34136.1261073366
65-74,Male,NHW,CED,MJ,-12321649.9658107,-12615514.016876,-12515453.3713269
65-74,Male,NHW,Food_price,USD,-5294137.03712947,-6087011.35542641,-5827186.26375748
65-74,Male,NHW,FL,mrh-eq,-400939.033875946,-414459.769702376,-411818.926904064
65-74,Male,NHB,CED,MJ,-1179605.62592852,-1155800.41186915,-1199574.38179248
65-74,Male,NHB,Food_price,USD,-718890.178592836,-635958.388318187,-687673.836901229
65-74,Male,NHB,FL,mrh-eq,-39397.1497128611,-37777.0993725908,-40079.7546858879
65-74,Male,HIS,CED,MJ,-830778.200277682,-738020.511585385,-941813.757499612
65-74,Male,HIS,Food_price,USD,-300575.641317087,-334140.932072448,-429422.999466036
65-74,Male,HIS,FL,mrh-eq,-25617.6201137241,-23366.5280853378,-31964.477340846
65-74,Male,OTH,CED,MJ,-713998.257799585,-689091.908929323,-675516.616379415
65-74,Male,OTH,Food_price,USD,-329947.486121902,-281580.331474413,-279744.064643052
65-74,Male,OTH,FL,mrh-eq,-24621.7149724946,-22650.8751881885,-21977.2121894879
75+,Female,NHW,CED,MJ,-12304104.5479889,-12522519.3661473,-12266432.6091405
75+,Female,NHW,Food_price,USD,-6803928.53669315,-6358881.95935987,-6531343.47579537
75+,Female,NHW,FL,mrh-eq,-422958.260766749,-419816.96998434,-420479.984152184
75+,Female,NHB,CED,MJ,-1429658.37687291,-1448934.25376556,-1121512.776511
75+,Female,NHB,Food_price,USD,-990215.037142624,-987301.045228785,-670126.244172856
75+,Female,NHB,FL,mrh-eq,-53277.1108853164,-53660.5668779509,-39560.9826038419
75+,Female,HIS,CED,MJ,-702706.895824282,-739358.98270216,-880072.102739133
75+,Female,HIS,Food_price,USD,-320098.135306924,-358261.224423724,-388412.003572644
75+,Female,HIS,FL,mrh-eq,-24522.4737494415,-25465.435834189,-29429.8358375707
75+,Female,OTH,CED,MJ,-568879.627810156,-459382.984063486,-557812.32258734
75+,Female,OTH,Food_price,USD,-308391.177609827,-300328.18811821,-295782.754364832
75+,Female,OTH,FL,mrh-eq,-19123.5605324092,-16022.7623897834,-18468.0863287964
75+,Male,NHW,CED,MJ,-9166111.63052168,-9018292.77331723,-9226528.53954586
75+,Male,NHW,Food_price,USD,-3940298.8687673,-4027786.7064986,-4322212.11843801
75+,Male,NHW,FL,mrh-eq,-293980.113054777,-292710.861772684,-302493.256447968
75+,Male,NHB,CED,MJ,-702884.744529299,-698634.823066569,-651441.178922098
75+,Male,NHB,Food_price,USD,-426751.268110039,-371921.554219895,-369123.425451888
75+,Male,NHB,FL,mrh-eq,-22768.0576761794,-22207.4991315854,-20486.0135438233
75+,Male,HIS,CED,MJ,-557657.503880691,-463234.47740861,-533858.306433473
75+,Male,HIS,Food_price,USD,-274217.334691446,-209096.4364778,-270806.228867543
75+,Male,HIS,FL,mrh-eq,-18597.0903850328,-15144.2175962186,-18180.7762812612
75+,Male,OTH,CED,MJ,-465106.077737655,-492129.740515508,-507660.614248437
75+,Male,OTH,Food_price,USD,-135434.43790843,-159957.520445523,-219289.004398523
75+,Male,OTH,FL,mrh-eq,-15350.7153193172,-16427.798563639,-18842.9291930341
