age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,CED,MJ,11590893.5971196,11632443.5372103,11721246.5974772
20-34,Female,NHW,Food_price,USD,9539501.34535153,9166369.48855284,9553968.55270284
20-34,Female,NHW,FL,mrh-eq,403287.345007944,401355.083282044,407245.559916615
20-34,Female,NHB,CED,MJ,3090708.56803792,2995849.6493725,3050333.08186017
20-34,Female,NHB,Food_price,USD,2395908.44169203,2247065.49080737,2427773.3761804
20-34,Female,NHB,FL,mrh-eq,102143.052101749,99129.7848839268,101263.771629733
20-34,Female,HIS,CED,MJ,4304931.04294973,4378609.47567045,4439608.61636052
20-34,Female,HIS,Food_price,USD,2649453.09671195,2794116.02136056,2837605.44587482
20-34,Female,HIS,FL,mrh-eq,147550.715085593,150966.514066194,152921.401726687
20-34,Female,OTH,CED,MJ,2220486.18872487,2223438.89423313,2276882.84218637
20-34,Female,OTH,Food_price,USD,1691050.82863216,1691468.41829042,1765410.65945295
20-34,Female,OTH,FL,mrh-eq,77844.0101270801,77131.7701043786,79555.756721302
20-34,Male,NHW,CED,MJ,12248281.4070274,12049206.260754,12120421.8110476
20-34,Male,NHW,Food_price,USD,8205665.37154695,8149578.92561839,8270091.23229806
20-34,Male,NHW,FL,mrh-eq,401303.702675478,395543.405707922,397289.183367622
20-34,Male,NHB,CED,MJ,2700764.7968026,2666534.5824206,2693405.34276575
20-34,Male,NHB,Food_price,USD,1888027.12864864,1974383.3818213,1938271.60514104
20-34,Male,NHB,FL,mrh-eq,88643.2819242395,88100.6785395726,88800.5141516497
20-34,Male,HIS,CED,MJ,4320357.47831672,4262017.85411778,4296813.8779095
20-34,Male,HIS,Food_price,USD,2899660.19473887,2781630.55306401,2865182.51408391
20-34,Male,HIS,FL,mrh-eq,138792.426081706,136659.544181242,137791.146970349
20-34,Male,OTH,CED,MJ,2235713.74650313,2222434.68835053,2187332.82382827
20-34,Male,OTH,Food_price,USD,1504686.84527153,1523262.97617056,1494786.41847819
20-34,Male,OTH,FL,mrh-eq,75600.6831661508,75365.163427055,73945.6705874968
35-44,Female,NHW,CED,MJ,7060244.93302811,7357422.98602921,7350720.57850535
35-44,Female,NHW,Food_price,USD,4509865.09594681,4656451.7019031,4565592.41860671
35-44,Female,NHW,FL,mrh-eq,243857.366883311,254356.95319128,252009.084226877
35-44,Female,NHB,CED,MJ,1886981.67746059,1921273.82567611,1911748.86565167
35-44,Female,NHB,Food_price,USD,1300634.28577951,1347592.47706878,1352787.57935489
35-44,Female,NHB,FL,mrh-eq,64922.4500675042,66260.5407855075,65762.7318568121
35-44,Female,HIS,CED,MJ,2714403.70156026,2823127.9589378,2803202.37483136
35-44,Female,HIS,Food_price,USD,1756625.38629296,1790357.60289795,1857857.5822827
35-44,Female,HIS,FL,mrh-eq,97510.307928432,101380.863783195,101075.979888665
35-44,Female,OTH,CED,MJ,1701204.98577593,1744860.43013171,1648143.83512635
35-44,Female,OTH,Food_price,USD,1019458.79450743,1080820.74814342,1043721.63965055
35-44,Female,OTH,FL,mrh-eq,62727.5779504644,64827.1456283249,61917.2111048746
35-44,Male,NHW,CED,MJ,7244485.012102,7454386.83045308,7398606.95749552
35-44,Male,NHW,Food_price,USD,4986556.41665985,5086902.17471568,5123138.10909782
35-44,Male,NHW,FL,mrh-eq,243995.959573071,250818.171418527,250186.283520421
35-44,Male,NHB,CED,MJ,1543226.02911781,1536053.67953501,1566314.63859231
35-44,Male,NHB,Food_price,USD,1044855.54912132,1075131.72509922,1115215.26357543
35-44,Male,NHB,FL,mrh-eq,50455.0735311241,50518.9727296029,51427.6706945128
35-44,Male,HIS,CED,MJ,2926131.94103201,2936298.4303514,2887407.26472125
35-44,Male,HIS,Food_price,USD,1854065.5889382,1769286.70376237,1785232.70939076
35-44,Male,HIS,FL,mrh-eq,99196.9663697674,98351.5666034176,97745.289258398
35-44,Male,OTH,CED,MJ,1267836.25023141,1197932.58526111,1213680.32585902
35-44,Male,OTH,Food_price,USD,755801.929724834,715831.318461009,726948.691083099
35-44,Male,OTH,FL,mrh-eq,46209.3196798569,43880.0824519313,44078.2124680826
45-54,Female,NHW,CED,MJ,8728760.89681513,9152041.66382098,8937031.81151196
45-54,Female,NHW,Food_price,USD,5632301.76937263,6349753.24597294,5754368.208176
45-54,Female,NHW,FL,mrh-eq,304233.475420249,321259.453946343,310838.599200381
45-54,Female,NHB,CED,MJ,1410527.65000462,1440764.48028864,1407871.56035686
45-54,Female,NHB,Food_price,USD,1082100.7774224,1094987.38087364,1051607.53835351
45-54,Female,NHB,FL,mrh-eq,48690.0658029839,49795.6252537668,48493.0152180335
45-54,Female,HIS,CED,MJ,1762509.00797776,1785989.40694977,1786213.53476459
45-54,Female,HIS,Food_price,USD,1164616.13229541,1162095.75846903,1211123.80902243
45-54,Female,HIS,FL,mrh-eq,62208.2700191754,62760.5458188614,63513.4345648693
45-54,Female,OTH,CED,MJ,1009366.0081854,1076369.33310132,967126.616155274
45-54,Female,OTH,Food_price,USD,668030.572038593,702303.808880456,588246.778814187
45-54,Female,OTH,FL,mrh-eq,36787.7846130051,39239.9253103195,34003.6179821486
45-54,Male,NHW,CED,MJ,7334353.72244506,7276416.92798583,7308225.02350676
45-54,Male,NHW,Food_price,USD,4929383.03528015,4981713.38745374,4852670.97527897
45-54,Male,NHW,FL,mrh-eq,255545.449942631,253630.592449926,253163.45815776
45-54,Male,NHB,CED,MJ,1469949.7681842,1597406.87643967,1479092.72959936
45-54,Male,NHB,Food_price,USD,806703.508042072,912171.028820257,860671.717905212
45-54,Male,NHB,FL,mrh-eq,50196.2346221985,54891.4010918851,51042.6763847568
45-54,Male,HIS,CED,MJ,2042231.11338112,2044170.17255532,1984756.15309836
45-54,Male,HIS,Food_price,USD,1073881.06682444,1058143.51734033,1039656.17098354
45-54,Male,HIS,FL,mrh-eq,71125.5163684474,70550.7407350637,68857.4950837482
45-54,Male,OTH,CED,MJ,1640029.16971554,1604778.06707387,1567594.45378544
45-54,Male,OTH,Food_price,USD,763931.534448803,752147.935206771,690898.41186086
45-54,Male,OTH,FL,mrh-eq,57611.6241184155,56368.1243472235,54391.6113558777
55-64,Female,NHW,CED,MJ,11181174.2859079,11678160.4813594,11415075.3277433
55-64,Female,NHW,Food_price,USD,7281368.58914204,7781958.12966335,7529496.48302244
55-64,Female,NHW,FL,mrh-eq,394181.164762751,411853.550994043,402651.308665443
55-64,Female,NHB,CED,MJ,2026274.61369601,2049153.17373778,1990678.17418601
55-64,Female,NHB,Food_price,USD,1564896.81959049,1582593.25185619,1498492.27479243
55-64,Female,NHB,FL,mrh-eq,71862.8519877411,72770.4433241427,70278.4475309049
55-64,Female,HIS,CED,MJ,1839988.52160024,1838660.79592053,1838059.92799419
55-64,Female,HIS,Food_price,USD,1047239.03438283,1036466.84588364,1067701.27914252
55-64,Female,HIS,FL,mrh-eq,65694.090177115,65854.1459263236,66088.4641772993
55-64,Female,OTH,CED,MJ,1500954.16284876,1459355.58552793,1565367.44701686
55-64,Female,OTH,Food_price,USD,1170548.96323138,1099154.32970461,1171426.79553343
55-64,Female,OTH,FL,mrh-eq,52591.4259185461,50764.1457816921,55521.6432998602
55-64,Male,NHW,CED,MJ,10720157.3364819,11144606.0675948,11001047.5528089
55-64,Male,NHW,Food_price,USD,6037256.82967222,6429236.97928177,6071471.15921647
55-64,Male,NHW,FL,mrh-eq,373889.75795667,390756.309311627,381747.732461045
55-64,Male,NHB,CED,MJ,1335870.32829295,1341619.83253737,1313813.96200833
55-64,Male,NHB,Food_price,USD,690777.205861985,688631.982164995,670526.263107731
55-64,Male,NHB,FL,mrh-eq,44721.8733272325,44976.9083873679,43897.4454391213
55-64,Male,HIS,CED,MJ,1631924.65940134,1724719.36093189,1721578.19093333
55-64,Male,HIS,Food_price,USD,736862.844354131,833022.068882826,834321.613887222
55-64,Male,HIS,FL,mrh-eq,56534.1434103378,60593.3494840753,60555.5527516896
55-64,Male,OTH,CED,MJ,1260405.84350674,1275625.10779253,1139872.7653019
55-64,Male,OTH,Food_price,USD,603609.097298493,670231.057265076,626230.257703461
55-64,Male,OTH,FL,mrh-eq,45975.9090363654,47948.7243866253,43969.6563738195
65-74,Female,NHW,CED,MJ,8207877.97579421,7959775.93342098,8018407.75021947
65-74,Female,NHW,Food_price,USD,5392143.4931649,5219106.18555909,5107646.59883561
65-74,Female,NHW,FL,mrh-eq,288180.333141063,278193.959967063,278359.367885128
65-74,Female,NHB,CED,MJ,919199.337826269,939926.848705781,945776.864193378
65-74,Female,NHB,Food_price,USD,590792.380805642,608615.192770562,612427.641488964
65-74,Female,NHB,FL,mrh-eq,33745.7807652096,34356.9047118098,34658.2427409105
65-74,Female,HIS,CED,MJ,950646.726608215,979662.988191732,930385.074791668
65-74,Female,HIS,Food_price,USD,464277.500582186,483664.103622694,469131.755317605
65-74,Female,HIS,FL,mrh-eq,34813.5484703186,35940.3836010799,34325.906051306
65-74,Female,OTH,CED,MJ,580525.838145887,624488.037868374,620795.864455032
65-74,Female,OTH,Food_price,USD,388757.749351611,404804.434445533,409866.816287239
65-74,Female,OTH,FL,mrh-eq,21195.9732236117,22765.402092159,22976.0755416923
65-74,Male,NHW,CED,MJ,7109607.71970992,7250911.59953985,7215495.3547512
65-74,Male,NHW,Food_price,USD,3827911.82688854,4116791.459463,4031437.61617142
65-74,Male,NHW,FL,mrh-eq,247547.962016252,254228.848400376,253046.390215372
65-74,Male,NHB,CED,MJ,731942.376440789,716824.412485903,736622.302819113
65-74,Male,NHB,Food_price,USD,432187.4067495,403893.864283226,421328.330211512
65-74,Male,NHB,FL,mrh-eq,25463.1468984866,24641.5924017392,25619.8099572558
65-74,Male,HIS,CED,MJ,641216.248012689,618989.502044322,681619.511977314
65-74,Male,HIS,Food_price,USD,353193.063858546,365874.085780411,397217.295545433
65-74,Male,HIS,FL,mrh-eq,22252.2405622286,21719.7065266619,24464.6833970026
65-74,Male,OTH,CED,MJ,536967.647768082,527274.204804112,518659.721196103
65-74,Male,OTH,Food_price,USD,266044.527714041,250244.433112551,247837.267229447
65-74,Male,OTH,FL,mrh-eq,19674.5755077136,19008.6395986163,18569.9397634494
75+,Female,NHW,CED,MJ,6164476.16226515,6165435.60102764,6147374.47686477
75+,Female,NHW,Food_price,USD,4162023.65321251,3989856.61003707,4065728.19333701
75+,Female,NHW,FL,mrh-eq,229466.769837969,226278.144537705,228443.306195661
75+,Female,NHB,CED,MJ,795498.226383388,798798.070439882,705210.216465806
75+,Female,NHB,Food_price,USD,559098.102000955,557195.985887997,457250.265319876
75+,Female,NHB,FL,mrh-eq,29892.7158247506,29926.1008616235,25733.8686592195
75+,Female,HIS,CED,MJ,428986.81970443,437334.395677827,468062.943496445
75+,Female,HIS,Food_price,USD,244636.22096694,257696.18269174,264988.028533462
75+,Female,HIS,FL,mrh-eq,15951.7854907058,16173.9773357076,17039.6868615683
75+,Female,OTH,CED,MJ,376155.014420148,354830.712984185,374013.798803788
75+,Female,OTH,Food_price,USD,220546.416315363,220547.958692726,216765.838000549
75+,Female,OTH,FL,mrh-eq,13610.065822593,13050.2637964059,13482.8438589798
75+,Male,NHW,CED,MJ,4752392.2389342,4734976.00698151,4809809.88755197
75+,Male,NHW,Food_price,USD,2709073.74797331,2746927.53432673,2854829.72527937
75+,Male,NHW,FL,mrh-eq,166138.489462059,166640.333317013,170237.99627101
75+,Male,NHB,CED,MJ,429141.43659337,423179.877050604,412574.001194755
75+,Male,NHB,Food_price,USD,262572.179816317,244112.237368985,243299.529250735
75+,Male,NHB,FL,mrh-eq,14635.9620883103,14281.3396288734,13899.6649541519
75+,Male,HIS,CED,MJ,360724.116172509,332513.10506975,355034.112786385
75+,Male,HIS,Food_price,USD,180805.956742748,158762.363410745,179070.950581692
75+,Male,HIS,FL,mrh-eq,12413.4092028285,11344.1611409425,12315.417700223
75+,Male,OTH,CED,MJ,351084.663616928,359902.194407084,370028.060302696
75+,Male,OTH,Food_price,USD,122763.375912911,130562.976521805,150468.935183351
75+,Male,OTH,FL,mrh-eq,13159.925005823,13546.2936192638,14533.4452828076
