sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,-1057571770.61758,-1107955049.15742,-1065042241.41496
Female,NHW,added_sugar,Food_price,USD,-1057571770.61758,-1107955049.15742,-1065042241.41496
Female,NHW,added_sugar,FL,mrh-eq,-1057571770.61758,-1107955049.15742,-1065042241.41496
Female,NHW,oil,CED,MJ,-299823558.859329,-204395738.007885,-255287222.842046
Female,NHW,oil,Food_price,USD,-299823558.859329,-204395738.007885,-255287222.842046
Female,NHW,oil,FL,mrh-eq,-299823558.859329,-204395738.007885,-255287222.842046
Female,NHW,sat_fat,CED,MJ,-1348626023.47043,-1411757447.88694,-1405267974.2892
Female,NHW,sat_fat,Food_price,USD,-1348626023.47043,-1411757447.88694,-1405267974.2892
Female,NHW,sat_fat,FL,mrh-eq,-1348626023.47043,-1411757447.88694,-1405267974.2892
Female,NHB,added_sugar,CED,MJ,-266125234.799704,-266051064.447613,-256451557.598678
Female,NHB,added_sugar,Food_price,USD,-266125234.799704,-266051064.447613,-256451557.598678
Female,NHB,added_sugar,FL,mrh-eq,-266125234.799704,-266051064.447613,-256451557.598678
Female,NHB,oil,CED,MJ,-76471257.4037927,-87511455.6130818,-75805368.379542
Female,NHB,oil,Food_price,USD,-76471257.4037927,-87511455.6130818,-75805368.379542
Female,NHB,oil,FL,mrh-eq,-76471257.4037927,-87511455.6130818,-75805368.379542
Female,NHB,sat_fat,CED,MJ,-222684829.762842,-222767762.817762,-219372566.277391
Female,NHB,sat_fat,Food_price,USD,-222684829.762842,-222767762.817762,-219372566.277391
Female,NHB,sat_fat,FL,mrh-eq,-222684829.762842,-222767762.817762,-219372566.277391
Female,HIS,added_sugar,CED,MJ,-226058669.675772,-241324304.661877,-248871275.108157
Female,HIS,added_sugar,Food_price,USD,-226058669.675772,-241324304.661877,-248871275.108157
Female,HIS,added_sugar,FL,mrh-eq,-226058669.675772,-241324304.661877,-248871275.108157
