age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,added_sugar,CED,MJ,-233988392.84039,-223546311.838672,-242603191.720406
20-34,Female,NHW,added_sugar,Food_price,USD,-233988392.84039,-223546311.838672,-242603191.720406
20-34,Female,NHW,added_sugar,FL,mrh-eq,-233988392.84039,-223546311.838672,-242603191.720406
20-34,Female,NHW,oil,CED,MJ,-67521665.9384501,-37573814.7123028,-46623288.2748688
20-34,Female,NHW,oil,Food_price,USD,-67521665.9384501,-37573814.7123028,-46623288.2748688
20-34,Female,NHW,oil,FL,mrh-eq,-67521665.9384501,-37573814.7123028,-46623288.2748688
20-34,Female,NHW,sat_fat,CED,MJ,-292498219.493012,-308190042.955603,-300570481.232219
20-34,Female,NHW,sat_fat,Food_price,USD,-292498219.493012,-308190042.955603,-300570481.232219
20-34,Female,NHW,sat_fat,FL,mrh-eq,-292498219.493012,-308190042.955603,-300570481.232219
20-34,Female,NHB,added_sugar,CED,MJ,-74875297.6237167,-68766252.3124467,-75058274.9537732
20-34,Female,NHB,added_sugar,Food_price,USD,-74875297.6237167,-68766252.3124467,-75058274.9537732
20-34,Female,NHB,added_sugar,FL,mrh-eq,-74875297.6237167,-68766252.3124467,-75058274.9537732
20-34,Female,NHB,oil,CED,MJ,-23811205.6610633,-28279483.5274139,-27895885.9064002
20-34,Female,NHB,oil,Food_price,USD,-23811205.6610633,-28279483.5274139,-27895885.9064002
20-34,Female,NHB,oil,FL,mrh-eq,-23811205.6610633,-28279483.5274139,-27895885.9064002
20-34,Female,NHB,sat_fat,CED,MJ,-76205240.481166,-71756940.8403803,-71760488.4594541
20-34,Female,NHB,sat_fat,Food_price,USD,-76205240.481166,-71756940.8403803,-71760488.4594541
20-34,Female,NHB,sat_fat,FL,mrh-eq,-76205240.481166,-71756940.8403803,-71760488.4594541
20-34,Female,HIS,added_sugar,CED,MJ,-82392302.0861949,-93031033.0767902,-93959135.3822598
20-34,Female,HIS,added_sugar,Food_price,USD,-82392302.0861949,-93031033.0767902,-93959135.3822598
20-34,Female,HIS,added_sugar,FL,mrh-eq,-82392302.0861949,-93031033.0767902,-93959135.3822598
20-34,Female,HIS,oil,CED,MJ,-4490271.92114253,-2733630.88753287,-6874008.24421587
20-34,Female,HIS,oil,Food_price,USD,-4490271.92114253,-2733630.88753287,-6874008.24421587
20-34,Female,HIS,oil,FL,mrh-eq,-4490271.92114253,-2733630.88753287,-6874008.24421587
20-34,Female,HIS,sat_fat,CED,MJ,-94822920.4942766,-93573460.9178872,-97364223.161371
20-34,Female,HIS,sat_fat,Food_price,USD,-94822920.4942766,-93573460.9178872,-97364223.161371
20-34,Female,HIS,sat_fat,FL,mrh-eq,-94822920.4942766,-93573460.9178872,-97364223.161371
20-34,Female,OTH,added_sugar,CED,MJ,-37401289.3590866,-35507579.5580439,-40580690.7518673
20-34,Female,OTH,added_sugar,Food_price,USD,-37401289.3590866,-35507579.5580439,-40580690.7518673
20-34,Female,OTH,added_sugar,FL,mrh-eq,-37401289.3590866,-35507579.5580439,-40580690.7518673
20-34,Female,OTH,oil,CED,MJ,-23674443.6804857,-11193147.4536471,-15740416.6390291
20-34,Female,OTH,oil,Food_price,USD,-23674443.6804857,-11193147.4536471,-15740416.6390291
20-34,Female,OTH,oil,FL,mrh-eq,-23674443.6804857,-11193147.4536471,-15740416.6390291
20-34,Female,OTH,sat_fat,CED,MJ,-46386412.8654509,-49866181.8507893,-50084527.1610417
20-34,Female,OTH,sat_fat,Food_price,USD,-46386412.8654509,-49866181.8507893,-50084527.1610417
20-34,Female,OTH,sat_fat,FL,mrh-eq,-46386412.8654509,-49866181.8507893,-50084527.1610417
20-34,Male,NHW,added_sugar,CED,MJ,-164333965.416888,-165643030.705035,-162354640.590085
20-34,Male,NHW,added_sugar,Food_price,USD,-164333965.416888,-165643030.705035,-162354640.590085
20-34,Male,NHW,added_sugar,FL,mrh-eq,-164333965.416888,-165643030.705035,-162354640.590085
20-34,Male,NHW,oil,CED,MJ,51214499.759208,64829153.4106289,59105072.7463302
20-34,Male,NHW,oil,Food_price,USD,51214499.759208,64829153.4106289,59105072.7463302
20-34,Male,NHW,oil,FL,mrh-eq,51214499.759208,64829153.4106289,59105072.7463302
20-34,Male,NHW,sat_fat,CED,MJ,-310622189.522567,-294905913.153336,-302497030.353359
20-34,Male,NHW,sat_fat,Food_price,USD,-310622189.522567,-294905913.153336,-302497030.353359
20-34,Male,NHW,sat_fat,FL,mrh-eq,-310622189.522567,-294905913.153336,-302497030.353359
20-34,Male,NHB,added_sugar,CED,MJ,-58206090.2572649,-60975447.1589589,-63708420.4820721
20-34,Male,NHB,added_sugar,Food_price,USD,-58206090.2572649,-60975447.1589589,-63708420.4820721
20-34,Male,NHB,added_sugar,FL,mrh-eq,-58206090.2572649,-60975447.1589589,-63708420.4820721
20-34,Male,NHB,oil,CED,MJ,2655485.6148022,349580.91304252,9453142.1604135
20-34,Male,NHB,oil,Food_price,USD,2655485.6148022,349580.91304252,9453142.1604135
20-34,Male,NHB,oil,FL,mrh-eq,2655485.6148022,349580.91304252,9453142.1604135
20-34,Male,NHB,sat_fat,CED,MJ,-60640159.4109373,-55150441.5482836,-56613176.8389511
20-34,Male,NHB,sat_fat,Food_price,USD,-60640159.4109373,-55150441.5482836,-56613176.8389511
20-34,Male,NHB,sat_fat,FL,mrh-eq,-60640159.4109373,-55150441.5482836,-56613176.8389511
20-34,Male,HIS,added_sugar,CED,MJ,-77236713.5279122,-70677807.7313994,-74346188.3065838
20-34,Male,HIS,added_sugar,Food_price,USD,-77236713.5279122,-70677807.7313994,-74346188.3065838
20-34,Male,HIS,added_sugar,FL,mrh-eq,-77236713.5279122,-70677807.7313994,-74346188.3065838
20-34,Male,HIS,oil,CED,MJ,24951740.1094103,25038243.7003125,28225711.3759098
20-34,Male,HIS,oil,Food_price,USD,24951740.1094103,25038243.7003125,28225711.3759098
20-34,Male,HIS,oil,FL,mrh-eq,24951740.1094103,25038243.7003125,28225711.3759098
20-34,Male,HIS,sat_fat,CED,MJ,-92072160.8578819,-92044681.254197,-92636573.2262472
20-34,Male,HIS,sat_fat,Food_price,USD,-92072160.8578819,-92044681.254197,-92636573.2262472
20-34,Male,HIS,sat_fat,FL,mrh-eq,-92072160.8578819,-92044681.254197,-92636573.2262472
20-34,Male,OTH,added_sugar,CED,MJ,-32084979.5676587,-32241393.11959,-29562457.2558294
20-34,Male,OTH,added_sugar,Food_price,USD,-32084979.5676587,-32241393.11959,-29562457.2558294
20-34,Male,OTH,added_sugar,FL,mrh-eq,-32084979.5676587,-32241393.11959,-29562457.2558294
20-34,Male,OTH,oil,CED,MJ,6490494.94023989,3767945.19100984,6240092.59506491
20-34,Male,OTH,oil,Food_price,USD,6490494.94023989,3767945.19100984,6240092.59506491
20-34,Male,OTH,oil,FL,mrh-eq,6490494.94023989,3767945.19100984,6240092.59506491
20-34,Male,OTH,sat_fat,CED,MJ,-50893469.7502434,-49290563.7685214,-48632882.4417035
20-34,Male,OTH,sat_fat,Food_price,USD,-50893469.7502434,-49290563.7685214,-48632882.4417035
20-34,Male,OTH,sat_fat,FL,mrh-eq,-50893469.7502434,-49290563.7685214,-48632882.4417035
35-44,Female,NHW,added_sugar,CED,MJ,-129048584.427578,-142975322.589829,-123873448.83568
35-44,Female,NHW,added_sugar,Food_price,USD,-129048584.427578,-142975322.589829,-123873448.83568
35-44,Female,NHW,added_sugar,FL,mrh-eq,-129048584.427578,-142975322.589829,-123873448.83568
35-44,Female,NHW,oil,CED,MJ,-58088354.5543527,-64623571.9912051,-98818369.9795635
35-44,Female,NHW,oil,Food_price,USD,-58088354.5543527,-64623571.9912051,-98818369.9795635
35-44,Female,NHW,oil,FL,mrh-eq,-58088354.5543527,-64623571.9912051,-98818369.9795635
35-44,Female,NHW,sat_fat,CED,MJ,-182212423.750314,-196906526.969118,-205792865.323635
35-44,Female,NHW,sat_fat,Food_price,USD,-182212423.750314,-196906526.969118,-205792865.323635
35-44,Female,NHW,sat_fat,FL,mrh-eq,-182212423.750314,-196906526.969118,-205792865.323635
35-44,Female,NHB,added_sugar,CED,MJ,-51311312.8143001,-54862199.3433262,-54518390.9687663
35-44,Female,NHB,added_sugar,Food_price,USD,-51311312.8143001,-54862199.3433262,-54518390.9687663
35-44,Female,NHB,added_sugar,FL,mrh-eq,-51311312.8143001,-54862199.3433262,-54518390.9687663
35-44,Female,NHB,oil,CED,MJ,-16322816.8914873,-15163203.1690056,-9607565.44478705
35-44,Female,NHB,oil,Food_price,USD,-16322816.8914873,-15163203.1690056,-9607565.44478705
35-44,Female,NHB,oil,FL,mrh-eq,-16322816.8914873,-15163203.1690056,-9607565.44478705
35-44,Female,NHB,sat_fat,CED,MJ,-39257657.8409557,-39729203.0133568,-39907223.2466643
35-44,Female,NHB,sat_fat,Food_price,USD,-39257657.8409557,-39729203.0133568,-39907223.2466643
35-44,Female,NHB,sat_fat,FL,mrh-eq,-39257657.8409557,-39729203.0133568,-39907223.2466643
35-44,Female,HIS,added_sugar,CED,MJ,-48366226.0970042,-51330567.6738173,-52337198.1287933
35-44,Female,HIS,added_sugar,Food_price,USD,-48366226.0970042,-51330567.6738173,-52337198.1287933
35-44,Female,HIS,added_sugar,FL,mrh-eq,-48366226.0970042,-51330567.6738173,-52337198.1287933
35-44,Female,HIS,oil,CED,MJ,5005713.68363077,-5637633.65285358,-6572666.834453
35-44,Female,HIS,oil,Food_price,USD,5005713.68363077,-5637633.65285358,-6572666.834453
35-44,Female,HIS,oil,FL,mrh-eq,5005713.68363077,-5637633.65285358,-6572666.834453
35-44,Female,HIS,sat_fat,CED,MJ,-57509620.8247461,-63359714.8782305,-60801774.6351158
35-44,Female,HIS,sat_fat,Food_price,USD,-57509620.8247461,-63359714.8782305,-60801774.6351158
35-44,Female,HIS,sat_fat,FL,mrh-eq,-57509620.8247461,-63359714.8782305,-60801774.6351158
35-44,Female,OTH,added_sugar,CED,MJ,-33636728.6109698,-37669762.1570557,-36285597.5912485
35-44,Female,OTH,added_sugar,Food_price,USD,-33636728.6109698,-37669762.1570557,-36285597.5912485
35-44,Female,OTH,added_sugar,FL,mrh-eq,-33636728.6109698,-37669762.1570557,-36285597.5912485
35-44,Female,OTH,oil,CED,MJ,-2452614.45732814,-5093792.07894788,-4359082.00410229
35-44,Female,OTH,oil,Food_price,USD,-2452614.45732814,-5093792.07894788,-4359082.00410229
35-44,Female,OTH,oil,FL,mrh-eq,-2452614.45732814,-5093792.07894788,-4359082.00410229
35-44,Female,OTH,sat_fat,CED,MJ,-39288436.7506811,-39781700.9506905,-32593750.8193254
35-44,Female,OTH,sat_fat,Food_price,USD,-39288436.7506811,-39781700.9506905,-32593750.8193254
35-44,Female,OTH,sat_fat,FL,mrh-eq,-39288436.7506811,-39781700.9506905,-32593750.8193254
35-44,Male,NHW,added_sugar,CED,MJ,-132631025.73057,-135430179.723087,-143434676.20138
35-44,Male,NHW,added_sugar,Food_price,USD,-132631025.73057,-135430179.723087,-143434676.20138
35-44,Male,NHW,added_sugar,FL,mrh-eq,-132631025.73057,-135430179.723087,-143434676.20138
35-44,Male,NHW,oil,CED,MJ,29189053.6315103,8682590.04095282,12888777.5479834
35-44,Male,NHW,oil,Food_price,USD,29189053.6315103,8682590.04095282,12888777.5479834
35-44,Male,NHW,oil,FL,mrh-eq,29189053.6315103,8682590.04095282,12888777.5479834
35-44,Male,NHW,sat_fat,CED,MJ,-161603193.522423,-173664171.411585,-164408282.611394
35-44,Male,NHW,sat_fat,Food_price,USD,-161603193.522423,-173664171.411585,-164408282.611394
35-44,Male,NHW,sat_fat,FL,mrh-eq,-161603193.522423,-173664171.411585,-164408282.611394
35-44,Male,NHB,added_sugar,CED,MJ,-33171470.7610988,-36325223.5915496,-36816206.7093622
35-44,Male,NHB,added_sugar,Food_price,USD,-33171470.7610988,-36325223.5915496,-36816206.7093622
35-44,Male,NHB,added_sugar,FL,mrh-eq,-33171470.7610988,-36325223.5915496,-36816206.7093622
35-44,Male,NHB,oil,CED,MJ,8938429.73170854,10157573.2071946,9240347.45774824
35-44,Male,NHB,oil,Food_price,USD,8938429.73170854,10157573.2071946,9240347.45774824
35-44,Male,NHB,oil,FL,mrh-eq,8938429.73170854,10157573.2071946,9240347.45774824
35-44,Male,NHB,sat_fat,CED,MJ,-34899672.8428531,-32031155.2983074,-34142352.6643081
35-44,Male,NHB,sat_fat,Food_price,USD,-34899672.8428531,-32031155.2983074,-34142352.6643081
35-44,Male,NHB,sat_fat,FL,mrh-eq,-34899672.8428531,-32031155.2983074,-34142352.6643081
35-44,Male,HIS,added_sugar,CED,MJ,-59100638.1903153,-50342510.5338551,-51616159.2323051
35-44,Male,HIS,added_sugar,Food_price,USD,-59100638.1903153,-50342510.5338551,-51616159.2323051
35-44,Male,HIS,added_sugar,FL,mrh-eq,-59100638.1903153,-50342510.5338551,-51616159.2323051
35-44,Male,HIS,oil,CED,MJ,28770441.1674893,30279330.8824293,13018790.8211463
35-44,Male,HIS,oil,Food_price,USD,28770441.1674893,30279330.8824293,13018790.8211463
35-44,Male,HIS,oil,FL,mrh-eq,28770441.1674893,30279330.8824293,13018790.8211463
35-44,Male,HIS,sat_fat,CED,MJ,-61823092.635836,-68818744.9657077,-61974208.2160038
35-44,Male,HIS,sat_fat,Food_price,USD,-61823092.635836,-68818744.9657077,-61974208.2160038
35-44,Male,HIS,sat_fat,FL,mrh-eq,-61823092.635836,-68818744.9657077,-61974208.2160038
35-44,Male,OTH,added_sugar,CED,MJ,-17335584.2574502,-15372273.1148562,-15737219.8747904
35-44,Male,OTH,added_sugar,Food_price,USD,-17335584.2574502,-15372273.1148562,-15737219.8747904
35-44,Male,OTH,added_sugar,FL,mrh-eq,-17335584.2574502,-15372273.1148562,-15737219.8747904
35-44,Male,OTH,oil,CED,MJ,6356285.38968674,6816406.66641291,13983280.2366261
35-44,Male,OTH,oil,Food_price,USD,6356285.38968674,6816406.66641291,13983280.2366261
35-44,Male,OTH,oil,FL,mrh-eq,6356285.38968674,6816406.66641291,13983280.2366261
35-44,Male,OTH,sat_fat,CED,MJ,-28144113.894216,-23617250.1847674,-25650839.3587591
35-44,Male,OTH,sat_fat,Food_price,USD,-28144113.894216,-23617250.1847674,-25650839.3587591
35-44,Male,OTH,sat_fat,FL,mrh-eq,-28144113.894216,-23617250.1847674,-25650839.3587591
45-54,Female,NHW,added_sugar,CED,MJ,-187222154.323938,-231977159.295102,-195923677.692238
45-54,Female,NHW,added_sugar,Food_price,USD,-187222154.323938,-231977159.295102,-195923677.692238
45-54,Female,NHW,added_sugar,FL,mrh-eq,-187222154.323938,-231977159.295102,-195923677.692238
45-54,Female,NHW,oil,CED,MJ,-39346872.8351696,-18254556.7813381,-33153786.0850118
45-54,Female,NHW,oil,Food_price,USD,-39346872.8351696,-18254556.7813381,-33153786.0850118
45-54,Female,NHW,oil,FL,mrh-eq,-39346872.8351696,-18254556.7813381,-33153786.0850118
45-54,Female,NHW,sat_fat,CED,MJ,-207354291.93775,-213795893.830774,-219521541.162657
45-54,Female,NHW,sat_fat,Food_price,USD,-207354291.93775,-213795893.830774,-219521541.162657
45-54,Female,NHW,sat_fat,FL,mrh-eq,-207354291.93775,-213795893.830774,-219521541.162657
45-54,Female,NHB,added_sugar,CED,MJ,-38048212.15588,-39905459.3490646,-36915861.749066
45-54,Female,NHB,added_sugar,Food_price,USD,-38048212.15588,-39905459.3490646,-36915861.749066
45-54,Female,NHB,added_sugar,FL,mrh-eq,-38048212.15588,-39905459.3490646,-36915861.749066
45-54,Female,NHB,oil,CED,MJ,-10371775.4608563,-11969541.5176698,-11322378.3809676
45-54,Female,NHB,oil,Food_price,USD,-10371775.4608563,-11969541.5176698,-11322378.3809676
45-54,Female,NHB,oil,FL,mrh-eq,-10371775.4608563,-11969541.5176698,-11322378.3809676
45-54,Female,NHB,sat_fat,CED,MJ,-27673499.3785312,-28776967.7810589,-28212786.893195
45-54,Female,NHB,sat_fat,Food_price,USD,-27673499.3785312,-28776967.7810589,-28212786.893195
45-54,Female,NHB,sat_fat,FL,mrh-eq,-27673499.3785312,-28776967.7810589,-28212786.893195
45-54,Female,HIS,added_sugar,CED,MJ,-33596014.8212599,-33750413.1968617,-37943563.9550816
45-54,Female,HIS,added_sugar,Food_price,USD,-33596014.8212599,-33750413.1968617,-37943563.9550816
45-54,Female,HIS,added_sugar,FL,mrh-eq,-33596014.8212599,-33750413.1968617,-37943563.9550816
45-54,Female,HIS,oil,CED,MJ,-2647444.56710313,271367.960229509,137705.543260574
45-54,Female,HIS,oil,Food_price,USD,-2647444.56710313,271367.960229509,137705.543260574
45-54,Female,HIS,oil,FL,mrh-eq,-2647444.56710313,271367.960229509,137705.543260574
45-54,Female,HIS,sat_fat,CED,MJ,-37186848.8598851,-39500969.3481113,-36408308.4257182
45-54,Female,HIS,sat_fat,Food_price,USD,-37186848.8598851,-39500969.3481113,-36408308.4257182
45-54,Female,HIS,sat_fat,FL,mrh-eq,-37186848.8598851,-39500969.3481113,-36408308.4257182
45-54,Female,OTH,added_sugar,CED,MJ,-18458526.0614319,-21672314.6877767,-10319623.1541831
45-54,Female,OTH,added_sugar,Food_price,USD,-18458526.0614319,-21672314.6877767,-10319623.1541831
45-54,Female,OTH,added_sugar,FL,mrh-eq,-18458526.0614319,-21672314.6877767,-10319623.1541831
45-54,Female,OTH,oil,CED,MJ,-4340359.58001888,-6417191.60782287,-3279380.15488948
45-54,Female,OTH,oil,Food_price,USD,-4340359.58001888,-6417191.60782287,-3279380.15488948
45-54,Female,OTH,oil,FL,mrh-eq,-4340359.58001888,-6417191.60782287,-3279380.15488948
45-54,Female,OTH,sat_fat,CED,MJ,-22912140.2588401,-26518681.9969838,-25487363.6381881
45-54,Female,OTH,sat_fat,Food_price,USD,-22912140.2588401,-26518681.9969838,-25487363.6381881
45-54,Female,OTH,sat_fat,FL,mrh-eq,-22912140.2588401,-26518681.9969838,-25487363.6381881
45-54,Male,NHW,added_sugar,CED,MJ,-135202765.548306,-135634558.254505,-124147718.54955
45-54,Male,NHW,added_sugar,Food_price,USD,-135202765.548306,-135634558.254505,-124147718.54955
45-54,Male,NHW,added_sugar,FL,mrh-eq,-135202765.548306,-135634558.254505,-124147718.54955
45-54,Male,NHW,oil,CED,MJ,1734179.95666177,11532043.1366103,-14391.3858699598
45-54,Male,NHW,oil,Food_price,USD,1734179.95666177,11532043.1366103,-14391.3858699598
45-54,Male,NHW,oil,FL,mrh-eq,1734179.95666177,11532043.1366103,-14391.3858699598
45-54,Male,NHW,sat_fat,CED,MJ,-174347277.587955,-170651664.931978,-179554992.781931
45-54,Male,NHW,sat_fat,Food_price,USD,-174347277.587955,-170651664.931978,-179554992.781931
45-54,Male,NHW,sat_fat,FL,mrh-eq,-174347277.587955,-170651664.931978,-179554992.781931
45-54,Male,NHB,added_sugar,CED,MJ,-26915428.8134308,-35540861.8424606,-30269481.7285677
45-54,Male,NHB,added_sugar,Food_price,USD,-26915428.8134308,-35540861.8424606,-30269481.7285677
45-54,Male,NHB,added_sugar,FL,mrh-eq,-26915428.8134308,-35540861.8424606,-30269481.7285677
45-54,Male,NHB,oil,CED,MJ,629593.02571748,349785.81284669,-3847372.4056997
45-54,Male,NHB,oil,Food_price,USD,629593.02571748,349785.81284669,-3847372.4056997
45-54,Male,NHB,oil,FL,mrh-eq,629593.02571748,349785.81284669,-3847372.4056997
45-54,Male,NHB,sat_fat,CED,MJ,-31618472.863714,-35928867.7970357,-29372229.6934746
45-54,Male,NHB,sat_fat,Food_price,USD,-31618472.863714,-35928867.7970357,-29372229.6934746
45-54,Male,NHB,sat_fat,FL,mrh-eq,-31618472.863714,-35928867.7970357,-29372229.6934746
45-54,Male,HIS,added_sugar,CED,MJ,-41422695.22095,-36184414.4244539,-36852504.1289987
45-54,Male,HIS,added_sugar,Food_price,USD,-41422695.22095,-36184414.4244539,-36852504.1289987
45-54,Male,HIS,added_sugar,FL,mrh-eq,-41422695.22095,-36184414.4244539,-36852504.1289987
45-54,Male,HIS,oil,CED,MJ,21928018.2627481,17179598.7700208,21399250.3085078
