age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,6835041.36287529,6769247.16112032,7036316.56463607
20-34,Female,added_sugar,Food_price,USD,13399930.0103206,13057051.1852382,13703353.3243576
20-34,Female,added_sugar,FL,mrh-eq,303102.717996462,300197.977950464,312072.054696515
20-34,Female,oil,CED,MJ,1851718.40337457,1789937.15903698,1816937.41913409
20-34,Female,oil,Food_price,USD,1315091.39236805,1268471.12991105,1292490.573031
20-34,Female,oil,FL,mrh-eq,97177.4041741345,93917.504761814,95331.9415137812
20-34,Female,sat_fat,CED,MJ,12520259.6305823,12671157.2363291,12634817.1541141
20-34,Female,sat_fat,Food_price,USD,1560892.309699,1573497.10386191,1588914.13682241
20-34,Female,sat_fat,FL,mrh-eq,330545.000151769,334467.669624265,333582.49378404
20-34,Male,added_sugar,CED,MJ,6354618.20720381,6334447.22059944,6338188.38722886
20-34,Male,added_sugar,Food_price,USD,11985439.0542666,11945463.1791047,12066346.0695726
20-34,Male,added_sugar,FL,mrh-eq,253853.641844441,253235.855306772,253154.791626262
20-34,Male,oil,CED,MJ,1554919.73347105,1541528.86580737,1527695.24103978
20-34,Male,oil,Food_price,USD,971680.212687717,972712.783389298,972054.818429477
20-34,Male,oil,FL,mrh-eq,79968.5848143062,79281.9423528181,78587.650846877
20-34,Male,sat_fat,CED,MJ,13595579.487975,13324217.2992361,13432090.2272825
20-34,Male,sat_fat,Food_price,USD,1540920.2732517,1510679.87418023,1529930.88199911
20-34,Male,sat_fat,FL,mrh-eq,370517.867188827,363150.994196202,366084.072603978
35-44,Female,added_sugar,CED,MJ,4218468.94258951,4425676.32740023,4257632.92967527
35-44,Female,added_sugar,Food_price,USD,7062556.55489426,7288867.98538857,7225405.00878445
35-44,Female,added_sugar,FL,mrh-eq,198658.582254796,208417.07844726,200536.221618282
35-44,Female,oil,CED,MJ,1162898.84817095,1191558.18886318,1236224.43839958
35-44,Female,oil,Food_price,USD,596185.630760888,615079.845822051,640151.335106861
35-44,Female,oil,FL,mrh-eq,57962.6384083378,59417.3161628913,61527.6698791832
35-44,Female,sat_fat,CED,MJ,7981467.50706443,8229450.68451141,8219958.28603988
35-44,Female,sat_fat,Food_price,USD,927841.376871559,971274.698802628,954402.876003548
35-44,Female,sat_fat,FL,mrh-eq,212396.482166578,218991.108778156,218701.115579763
35-44,Male,added_sugar,CED,MJ,4014796.74640699,3975113.36346198,4062615.4782338
35-44,Male,added_sugar,Food_price,USD,7258919.30793657,7219571.7883517,7354626.63488477
35-44,Male,added_sugar,FL,mrh-eq,172367.166034812,170439.379709824,174194.461241132
35-44,Male,oil,CED,MJ,864979.078923035,891489.52065115,901501.189132887
35-44,Male,oil,Food_price,USD,535582.219867309,558365.245202734,555437.028560274
35-44,Male,oil,FL,mrh-eq,42921.8550817866,44166.3579324402,44654.9341876979
35-44,Male,sat_fat,CED,MJ,8101903.40715321,8258068.64148747,8101892.51930142
35-44,Male,sat_fat,Food_price,USD,846777.956640319,869214.888483838,840471.109702064
35-44,Male,sat_fat,FL,mrh-eq,224568.298037222,228963.055561215,224588.060512584
45-54,Female,added_sugar,CED,MJ,4273565.81551696,4697121.36420181,4307226.00573036
45-54,Female,added_sugar,Food_price,USD,6825196.49786147,7614657.64254669,6889544.47078799
45-54,Female,added_sugar,FL,mrh-eq,191825.733839651,210694.898688195,193057.611724797
45-54,Female,oil,CED,MJ,1093251.46665528,1061935.09271105,1079300.42255778
45-54,Female,oil,Food_price,USD,836678.025499351,804888.136665236,815898.160526521
45-54,Female,oil,FL,mrh-eq,58989.103966528,57248.4508184551,58227.9084550717
45-54,Female,sat_fat,CED,MJ,7544346.28081067,7696108.42724784,7711717.09450054
45-54,Female,sat_fat,Food_price,USD,885174.727768212,889594.414984131,899903.703051614
45-54,Female,sat_fat,FL,mrh-eq,201104.758049235,205112.200822641,205563.146785563
45-54,Male,added_sugar,CED,MJ,3741415.00241331,3767127.29836981,3586789.47982719
