race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
NHW,added_sugar,CED,MJ,43440573.1177544,43440573.1177544,43440573.1177544
NHW,added_sugar,Food_price,USD,77201991.3979423,77201991.3979423,77201991.3979423
NHW,added_sugar,FL,mrh-eq,2012520.16744709,2012520.16744709,2012520.16744709
NHW,oil,CED,MJ,45652557.7562025,45652557.7562025,45652557.7562025
NHW,oil,Food_price,USD,34993132.0433554,34993132.0433554,34993132.0433554
NHW,oil,FL,mrh-eq,2324535.56516704,2324535.56516704,2324535.56516704
NHW,sat_fat,CED,MJ,144535638.764363,144535638.764363,144535638.764363
NHW,sat_fat,Food_price,USD,16055057.6051771,16055057.6051771,16055057.6051771
NHW,sat_fat,FL,mrh-eq,3912313.60092188,3912313.60092188,3912313.60092188
NHB,added_sugar,CED,MJ,8130356.8348815,8130356.8348815,8130356.8348815
NHB,added_sugar,Food_price,USD,13310087.8169982,13310087.8169982,13310087.8169982
NHB,added_sugar,FL,mrh-eq,342230.213371559,342230.213371559,342230.213371559
NHB,oil,CED,MJ,8406084.98698448,8406084.98698448,8406084.98698448
NHB,oil,Food_price,USD,4171706.96050425,4171706.96050425,4171706.96050425
NHB,oil,FL,mrh-eq,415007.773353337,415007.773353337,415007.773353337
NHB,sat_fat,CED,MJ,24499555.8461201,24499555.8461201,24499555.8461201
NHB,sat_fat,Food_price,USD,2725359.75970852,2725359.75970852,2725359.75970852
NHB,sat_fat,FL,mrh-eq,655212.443303028,655212.443303028,655212.443303028
HIS,added_sugar,CED,MJ,10988309.2629323,10988309.2629323,10988309.2629323
HIS,added_sugar,Food_price,USD,17069341.4642452,17069341.4642452,17069341.4642452
HIS,added_sugar,FL,mrh-eq,491869.972331157,491869.972331157,491869.972331157
HIS,oil,CED,MJ,11556975.7316361,11556975.7316361,11556975.7316361
HIS,oil,Food_price,USD,7905696.13506651,7905696.13506651,7905696.13506651
HIS,oil,FL,mrh-eq,585688.047824683,585688.047824683,585688.047824683
HIS,sat_fat,CED,MJ,36071996.6223743,36071996.6223743,36071996.6223743
HIS,sat_fat,Food_price,USD,4160849.59818624,4160849.59818624,4160849.59818624
HIS,sat_fat,FL,mrh-eq,986113.504737477,986113.504737477,986113.504737477
OTH,added_sugar,CED,MJ,7207008.13398572,7207008.13398572,7207008.13398572
OTH,added_sugar,Food_price,USD,11897322.0376811,11897322.0376811,11897322.0376811
OTH,added_sugar,FL,mrh-eq,354927.261660227,354927.261660227,354927.261660227
OTH,oil,CED,MJ,7707880.55074105,7707880.55074105,7707880.55074105
OTH,oil,Food_price,USD,5336555.59810925,5336555.59810925,5336555.59810925
OTH,oil,FL,mrh-eq,406233.086396878,406233.086396878,406233.086396878
OTH,sat_fat,CED,MJ,23176660.913688,23176660.913688,23176660.913688
OTH,sat_fat,Food_price,USD,3155854.20288669,3155854.20288669,3155854.20288669
OTH,sat_fat,FL,mrh-eq,622283.879984457,622283.879984457,622283.879984457
