age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,OTH,CED,MJ,7095239.46242477,7095239.46242477,7095239.46242477
45-54,OTH,Food_price,USD,3204218.30402352,3204218.30402352,3204218.30402352
45-54,OTH,FL,mrh-eq,255759.476358507,255759.476358507,255759.476358507
55-64,NHW,CED,MJ,49551331.672793,49551331.672793,49551331.672793
55-64,NHW,Food_price,USD,26093386.7377141,26093386.7377141,26093386.7377141
55-64,NHW,FL,mrh-eq,1775438.01234759,1775438.01234759,1775438.01234759
55-64,NHB,CED,MJ,7411833.53564525,7411833.53564525,7411833.53564525
55-64,NHB,Food_price,USD,3641245.77981138,3641245.77981138,3641245.77981138
55-64,NHB,FL,mrh-eq,257936.717685752,257936.717685752,257936.717685752
55-64,HIS,CED,MJ,8695120.18940154,8695120.18940154,8695120.18940154
55-64,HIS,Food_price,USD,4066996.17485288,4066996.17485288,4066996.17485288
55-64,HIS,FL,mrh-eq,311238.440003715,311238.440003715,311238.440003715
55-64,OTH,CED,MJ,7088970.85122502,7088970.85122502,7088970.85122502
55-64,OTH,Food_price,USD,4218035.08760488,4218035.08760488,4218035.08760488
55-64,OTH,FL,mrh-eq,260102.413597583,260102.413597583,260102.413597583
65-74,NHW,CED,MJ,33718417.3505816,33718417.3505816,33718417.3505816
65-74,NHW,Food_price,USD,18167177.7450392,18167177.7450392,18167177.7450392
65-74,NHW,FL,mrh-eq,1187796.54278737,1187796.54278737,1187796.54278737
65-74,NHB,CED,MJ,3628407.71049281,3628407.71049281,3628407.71049281
65-74,NHB,Food_price,USD,1612101.18632404,1612101.18632404,1612101.18632404
65-74,NHB,FL,mrh-eq,127316.216683231,127316.216683231,127316.216683231
65-74,HIS,CED,MJ,4146060.25857625,4146060.25857625,4146060.25857625
65-74,HIS,Food_price,USD,2053593.67352928,2053593.67352928,2053593.67352928
65-74,HIS,FL,mrh-eq,148902.596319559,148902.596319559,148902.596319559
65-74,OTH,CED,MJ,3069769.2228549,3069769.2228549,3069769.2228549
65-74,OTH,Food_price,USD,1558350.00372432,1558350.00372432,1558350.00372432
65-74,OTH,FL,mrh-eq,112675.412637297,112675.412637297,112675.412637297
75+,NHW,CED,MJ,24257585.6857526,24257585.6857526,24257585.6857526
75+,NHW,Food_price,USD,13037610.2614405,13037610.2614405,13037610.2614405
75+,NHW,FL,mrh-eq,863169.0233882,863169.0233882,863169.0233882
75+,NHB,CED,MJ,2732282.34083288,2732282.34083288,2732282.34083288
75+,NHB,Food_price,USD,1338889.61745122,1338889.61745122,1338889.61745122
75+,NHB,FL,mrh-eq,94695.1518689337,94695.1518689337,94695.1518689337
75+,HIS,CED,MJ,1954502.08227107,1954502.08227107,1954502.08227107
75+,HIS,Food_price,USD,888798.681918879,888798.681918879,888798.681918879
75+,HIS,FL,mrh-eq,68767.6095037027,68767.6095037027,68767.6095037027
75+,OTH,CED,MJ,1960271.93321413,1960271.93321413,1960271.93321413
75+,OTH,Food_price,USD,704233.891268047,704233.891268047,704233.891268047
75+,OTH,FL,mrh-eq,72269.199787346,72269.199787346,72269.199787346
