age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,NHW,added_sugar,CED,MJ,7150721.57654388,7150721.57654388,7150721.57654388
20-34,NHW,added_sugar,Food_price,USD,14644792.5189966,14644792.5189966,14644792.5189966
20-34,NHW,added_sugar,FL,mrh-eq,310159.321186894,310159.321186894,310159.321186894
20-34,NHW,oil,CED,MJ,9465198.75479711,9465198.75479711,9465198.75479711
20-34,NHW,oil,Food_price,USD,6665126.32846577,6665126.32846577,6665126.32846577
20-34,NHW,oil,FL,mrh-eq,494685.412758,494685.412758,494685.412758
20-34,NHW,sat_fat,CED,MJ,26828541.7934817,26828541.7934817,26828541.7934817
20-34,NHW,sat_fat,Food_price,USD,3131908.64064524,3131908.64064524,3131908.64064524
20-34,NHW,sat_fat,FL,mrh-eq,715175.886986936,715175.886986936,715175.886986936
20-34,NHB,added_sugar,CED,MJ,1703333.4098798,1703333.4098798,1703333.4098798
20-34,NHB,added_sugar,Food_price,USD,3093324.82753978,3093324.82753978,3093324.82753978
20-34,NHB,added_sugar,FL,mrh-eq,66696.8114598694,66696.8114598694,66696.8114598694
20-34,NHB,oil,CED,MJ,2206540.60521867,2206540.60521867,2206540.60521867
20-34,NHB,oil,Food_price,USD,1216820.23507687,1216820.23507687,1216820.23507687
20-34,NHB,oil,FL,mrh-eq,111420.621468,111420.621468,111420.621468
20-34,NHB,sat_fat,CED,MJ,5866128.86467932,5866128.86467932,5866128.86467932
20-34,NHB,sat_fat,Food_price,USD,604903.267162465,604903.267162465,604903.267162465
20-34,NHB,sat_fat,FL,mrh-eq,155684.092564259,155684.092564259,155684.092564259
20-34,HIS,added_sugar,CED,MJ,2577486.9076325,2577486.9076325,2577486.9076325
20-34,HIS,added_sugar,Food_price,USD,4312140.4099705,4312140.4099705,4312140.4099705
20-34,HIS,added_sugar,FL,mrh-eq,102706.51459829,102706.51459829,102706.51459829
20-34,HIS,oil,CED,MJ,3382642.66987413,3382642.66987413,3382642.66987413
20-34,HIS,oil,Food_price,USD,2009251.16194115,2009251.16194115,2009251.16194115
20-34,HIS,oil,FL,mrh-eq,175928.176206,175928.176206,175928.176206
20-34,HIS,sat_fat,CED,MJ,9693157.23280882,9693157.23280882,9693157.23280882
20-34,HIS,sat_fat,Food_price,USD,1230619.96337259,1230619.96337259,1230619.96337259
20-34,HIS,sat_fat,FL,mrh-eq,266308.504589518,266308.504589518,266308.504589518
20-34,OTH,added_sugar,CED,MJ,1481498.15504863,1481498.15504863,1481498.15504863
20-34,OTH,added_sugar,Food_price,USD,2775366.88545226,2775366.88545226,2775366.88545226
20-34,OTH,added_sugar,FL,mrh-eq,65351.6767552431,65351.6767552431,65351.6767552431
20-34,OTH,oil,CED,MJ,1921702.36111949,1921702.36111949,1921702.36111949
20-34,OTH,oil,Food_price,USD,1513824.64343696,1513824.64343696,1513824.64343696
20-34,OTH,oil,FL,mrh-eq,100042.21548,100042.21548,100042.21548
20-34,OTH,sat_fat,CED,MJ,5275528.80068043,5275528.80068043,5275528.80068043
20-34,OTH,sat_fat,Food_price,USD,715254.104250913,715254.104250913,715254.104250913
20-34,OTH,sat_fat,FL,mrh-eq,141674.095822719,141674.095822719,141674.095822719
35-44,NHW,added_sugar,CED,MJ,4047570.65874107,4047570.65874107,4047570.65874107
35-44,NHW,added_sugar,Food_price,USD,7436876.00804302,7436876.00804302,7436876.00804302
35-44,NHW,added_sugar,FL,mrh-eq,181719.752503224,181719.752503224,181719.752503224
35-44,NHW,oil,CED,MJ,5378301.31539955,5378301.31539955,5378301.31539955
35-44,NHW,oil,Food_price,USD,3053771.12680837,3053771.12680837,3053771.12680837
35-44,NHW,oil,FL,mrh-eq,256728.87576,256728.87576,256728.87576
35-44,NHW,sat_fat,CED,MJ,15688800.9008051,15688800.9008051,15688800.9008051
35-44,NHW,sat_fat,Food_price,USD,1739210.09699241,1739210.09699241,1739210.09699241
35-44,NHW,sat_fat,FL,mrh-eq,426055.793643842,426055.793643842,426055.793643842
35-44,NHB,added_sugar,CED,MJ,1005975.37892173,1005975.37892173,1005975.37892173
35-44,NHB,added_sugar,Food_price,USD,1652853.55501415,1652853.55501415,1652853.55501415
35-44,NHB,added_sugar,FL,mrh-eq,40384.3703969679,40384.3703969679,40384.3703969679
35-44,NHB,oil,CED,MJ,1307550.65492016,1307550.65492016,1307550.65492016
35-44,NHB,oil,Food_price,USD,331634.483042949,331634.483042949,331634.483042949
35-44,NHB,oil,FL,mrh-eq,65915.210484,65915.210484,65915.210484
35-44,NHB,sat_fat,CED,MJ,3526527.190996,3526527.190996,3526527.190996
35-44,NHB,sat_fat,Food_price,USD,378121.684438206,378121.684438206,378121.684438206
35-44,NHB,sat_fat,FL,mrh-eq,94803.2514811762,94803.2514811762,94803.2514811762
35-44,HIS,added_sugar,CED,MJ,1715130.77432062,1715130.77432062,1715130.77432062
35-44,HIS,added_sugar,Food_price,USD,2925697.40792399,2925697.40792399,2925697.40792399
35-44,HIS,added_sugar,FL,mrh-eq,79128.6614384782,79128.6614384782,79128.6614384782
35-44,HIS,oil,CED,MJ,2288599.18705757,2288599.18705757,2288599.18705757
35-44,HIS,oil,Food_price,USD,1597150.58150015,1597150.58150015,1597150.58150015
35-44,HIS,oil,FL,mrh-eq,116654.750181,116654.750181,116654.750181
35-44,HIS,sat_fat,CED,MJ,6504230.97649475,6504230.97649475,6504230.97649475
35-44,HIS,sat_fat,Food_price,USD,661103.383436869,661103.383436869,661103.383436869
35-44,HIS,sat_fat,FL,mrh-eq,177751.143729399,177751.143729399,177751.143729399
35-44,OTH,added_sugar,CED,MJ,926045.795499943,926045.795499943,926045.795499943
35-44,OTH,added_sugar,Food_price,USD,1436580.51106577,1436580.51106577,1436580.51106577
35-44,OTH,added_sugar,FL,mrh-eq,47379.3444398568,47379.3444398568,47379.3444398568
35-44,OTH,oil,CED,MJ,1264529.66863489,1264529.66863489,1264529.66863489
35-44,OTH,oil,Food_price,USD,848487.563316796,848487.563316796,848487.563316796
