age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,NHW,CED,MJ,-1017749933.4521,-965029959.95432,-995543559.424607
20-34,NHW,Food_price,USD,-1017749933.4521,-965029959.95432,-995543559.424607
20-34,NHW,FL,mrh-eq,-1017749933.4521,-965029959.95432,-995543559.424607
20-34,NHB,CED,MJ,-291082507.819346,-284578984.474441,-285583104.480237
20-34,NHB,Food_price,USD,-291082507.819346,-284578984.474441,-285583104.480237
20-34,NHB,FL,mrh-eq,-291082507.819346,-284578984.474441,-285583104.480237
20-34,HIS,CED,MJ,-326062628.777998,-327022370.167494,-336954416.944768
20-34,HIS,Food_price,USD,-326062628.777998,-327022370.167494,-336954416.944768
20-34,HIS,FL,mrh-eq,-326062628.777998,-327022370.167494,-336954416.944768
20-34,OTH,CED,MJ,-183950100.282685,-174330920.559582,-178360881.654406
20-34,OTH,Food_price,USD,-183950100.282685,-174330920.559582,-178360881.654406
20-34,OTH,FL,mrh-eq,-183950100.282685,-174330920.559582,-178360881.654406
35-44,NHW,CED,MJ,-634394528.353727,-704917182.643871,-723438865.403669
35-44,NHW,Food_price,USD,-634394528.353727,-704917182.643871,-723438865.403669
35-44,NHW,FL,mrh-eq,-634394528.353727,-704917182.643871,-723438865.403669
35-44,NHB,CED,MJ,-166024501.418987,-167953411.208351,-165751391.57614
35-44,NHB,Food_price,USD,-166024501.418987,-167953411.208351,-165751391.57614
35-44,NHB,FL,mrh-eq,-166024501.418987,-167953411.208351,-165751391.57614
35-44,HIS,CED,MJ,-193023422.896782,-209209840.822035,-220283216.225525
35-44,HIS,Food_price,USD,-193023422.896782,-209209840.822035,-220283216.225525
35-44,HIS,FL,mrh-eq,-193023422.896782,-209209840.822035,-220283216.225525
35-44,OTH,CED,MJ,-114501192.580959,-114718371.819905,-100643209.4116
35-44,OTH,Food_price,USD,-114501192.580959,-114718371.819905,-100643209.4116
35-44,OTH,FL,mrh-eq,-114501192.580959,-114718371.819905,-100643209.4116
45-54,NHW,CED,MJ,-741739182.276457,-758781789.957087,-752316107.657257
45-54,NHW,Food_price,USD,-741739182.276457,-758781789.957087,-752316107.657257
45-54,NHW,FL,mrh-eq,-741739182.276457,-758781789.957087,-752316107.657257
45-54,NHB,CED,MJ,-133997795.646695,-151771912.474443,-139940110.850971
45-54,NHB,Food_price,USD,-133997795.646695,-151771912.474443,-139940110.850971
45-54,NHB,FL,mrh-eq,-133997795.646695,-151771912.474443,-139940110.850971
45-54,HIS,CED,MJ,-132620104.717122,-134892344.951356,-127894915.227368
45-54,HIS,Food_price,USD,-132620104.717122,-134892344.951356,-127894915.227368
45-54,HIS,FL,mrh-eq,-132620104.717122,-134892344.951356,-127894915.227368
45-54,OTH,CED,MJ,-105063695.512319,-108113665.120682,-85906201.4266693
45-54,OTH,Food_price,USD,-105063695.512319,-108113665.120682,-85906201.4266693
45-54,OTH,FL,mrh-eq,-105063695.512319,-108113665.120682,-85906201.4266693
55-64,NHW,CED,MJ,-987548800.612613,-1069695760.40878,-987729125.332726
55-64,NHW,Food_price,USD,-987548800.612613,-1069695760.40878,-987729125.332726
55-64,NHW,FL,mrh-eq,-987548800.612613,-1069695760.40878,-987729125.332726
55-64,NHB,CED,MJ,-163998118.26171,-172637810.797989,-157693520.062422
55-64,NHB,Food_price,USD,-163998118.26171,-172637810.797989,-157693520.062422
55-64,NHB,FL,mrh-eq,-163998118.26171,-172637810.797989,-157693520.062422
55-64,HIS,CED,MJ,-123569174.670772,-134980257.285336,-134925617.256277
55-64,HIS,Food_price,USD,-123569174.670772,-134980257.285336,-134925617.256277
55-64,HIS,FL,mrh-eq,-123569174.670772,-134980257.285336,-134925617.256277
55-64,OTH,CED,MJ,-119690791.56882,-106809431.782945,-120144163.403341
55-64,OTH,Food_price,USD,-119690791.56882,-106809431.782945,-120144163.403341
55-64,OTH,FL,mrh-eq,-119690791.56882,-106809431.782945,-120144163.403341
65-74,NHW,CED,MJ,-746687295.344039,-682728587.809394,-698905629.529793
65-74,NHW,Food_price,USD,-746687295.344039,-682728587.809394,-698905629.529793
65-74,NHW,FL,mrh-eq,-746687295.344039,-682728587.809394,-698905629.529793
65-74,NHB,CED,MJ,-82612190.9299772,-83820279.4859596,-88347856.1060028
65-74,NHB,Food_price,USD,-82612190.9299772,-83820279.4859596,-88347856.1060028
65-74,NHB,FL,mrh-eq,-82612190.9299772,-83820279.4859596,-88347856.1060028
65-74,HIS,CED,MJ,-54735122.8030689,-59710815.5232307,-60703660.7151183
65-74,HIS,Food_price,USD,-54735122.8030689,-59710815.5232307,-60703660.7151183
65-74,HIS,FL,mrh-eq,-54735122.8030689,-59710815.5232307,-60703660.7151183
65-74,OTH,CED,MJ,-42858965.8407778,-47145559.8411431,-47177542.2635717
65-74,OTH,Food_price,USD,-42858965.8407778,-47145559.8411431,-47177542.2635717
65-74,OTH,FL,mrh-eq,-42858965.8407778,-47145559.8411431,-47177542.2635717
75+,NHW,CED,MJ,-518032602.842879,-517502374.132457,-519365733.81863
75+,NHW,Food_price,USD,-518032602.842879,-517502374.132457,-519365733.81863
75+,NHW,FL,mrh-eq,-518032602.842879,-517502374.132457,-519365733.81863
75+,NHB,CED,MJ,-65890388.4163974,-67131691.681614,-50931085.865527
75+,NHB,Food_price,USD,-65890388.4163974,-67131691.681614,-50931085.865527
75+,NHB,FL,mrh-eq,-65890388.4163974,-67131691.681614,-50931085.865527
75+,HIS,CED,MJ,-34174001.9756711,-31821231.2686461,-38255855.7948045
75+,HIS,Food_price,USD,-34174001.9756711,-31821231.2686461,-38255855.7948045
75+,HIS,FL,mrh-eq,-34174001.9756711,-31821231.2686461,-38255855.7948045
75+,OTH,CED,MJ,-26236842.4741093,-22807286.8940159,-25126367.2474631
75+,OTH,Food_price,USD,-26236842.4741093,-22807286.8940159,-25126367.2474631
75+,OTH,FL,mrh-eq,-26236842.4741093,-22807286.8940159,-25126367.2474631
