Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,46246354.3632985,46246354.3632985,46246354.3632985
added_sugar,Food_price,USD,79192990.0278356,79192990.0278356,79192990.0278356
added_sugar,FL,mrh-eq,2122475.4265252,2122475.4265252,2122475.4265252
oil,CED,MJ,61226783.2545322,61226783.2545322,61226783.2545322
oil,Food_price,USD,43759029.052668,43759029.052668,43759029.052668
oil,FL,mrh-eq,3115777.88271576,3115777.88271576,3115777.88271576
sat_fat,CED,MJ,175511826.951534,175511826.951534,175511826.951534
sat_fat,Food_price,USD,20070035.3638688,20070035.3638688,20070035.3638688
sat_fat,FL,mrh-eq,4746862.04457263,4746862.04457263,4746862.04457263
