age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,NHW,added_sugar,CED,MJ,3644918.70904133,3644918.70904133,3644918.70904133
20-34,NHW,added_sugar,Food_price,USD,7464428.43088935,7464428.43088935,7464428.43088935
20-34,NHW,added_sugar,FL,mrh-eq,158085.567231006,158085.567231006,158085.567231006
20-34,NHW,oil,CED,MJ,1870499.84549998,1870499.84549998,1870499.84549998
20-34,NHW,oil,Food_price,USD,1317068.64467677,1317068.64467677,1317068.64467677
20-34,NHW,oil,FL,mrh-eq,97772.4046407978,97772.4046407978,97772.4046407978
20-34,NHW,sat_fat,CED,MJ,7843146.80344257,7843146.80344257,7843146.80344257
20-34,NHW,sat_fat,Food_price,USD,915003.549734504,915003.549734504,915003.549734504
20-34,NHW,sat_fat,FL,mrh-eq,209293.082007962,209293.082007962,209293.082007962
20-34,NHB,added_sugar,CED,MJ,871612.546889621,871612.546889621,871612.546889621
20-34,NHB,added_sugar,Food_price,USD,1582911.88206726,1582911.88206726,1582911.88206726
20-34,NHB,added_sugar,FL,mrh-eq,34129.5991725859,34129.5991725859,34129.5991725859
20-34,NHB,oil,CED,MJ,436705.170252659,436705.170252659,436705.170252659
20-34,NHB,oil,Food_price,USD,240432.482799882,240432.482799882,240432.482799882
20-34,NHB,oil,FL,mrh-eq,22049.6548943151,22049.6548943151,22049.6548943151
20-34,NHB,sat_fat,CED,MJ,1761009.96878499,1761009.96878499,1761009.96878499
20-34,NHB,sat_fat,Food_price,USD,181128.198958888,181128.198958888,181128.198958888
20-34,NHB,sat_fat,FL,mrh-eq,46754.7667757281,46754.7667757281,46754.7667757281
20-34,HIS,added_sugar,CED,MJ,1318714.33791553,1318714.33791553,1318714.33791553
20-34,HIS,added_sugar,Food_price,USD,2207040.31738197,2207040.31738197,2207040.31738197
20-34,HIS,added_sugar,FL,mrh-eq,52528.8810184173,52528.8810184173,52528.8810184173
20-34,HIS,oil,CED,MJ,667023.866657532,667023.866657532,667023.866657532
20-34,HIS,oil,Food_price,USD,396705.059032687,396705.059032687,396705.059032687
20-34,HIS,oil,FL,mrh-eq,34688.9724749663,34688.9724749663,34688.9724749663
20-34,HIS,sat_fat,CED,MJ,2989640.97427223,2989640.97427223,2989640.97427223
20-34,HIS,sat_fat,Food_price,USD,379010.003593225,379010.003593225,379010.003593225
20-34,HIS,sat_fat,FL,mrh-eq,82139.6410577232,82139.6410577232,82139.6410577232
20-34,OTH,added_sugar,CED,MJ,753103.754970251,753103.754970251,753103.754970251
20-34,OTH,added_sugar,Food_price,USD,1410925.27360734,1410925.27360734,1410925.27360734
20-34,OTH,added_sugar,FL,mrh-eq,33222.724215308,33222.724215308,33222.724215308
20-34,OTH,oil,CED,MJ,377661.515952416,377661.515952416,377661.515952416
20-34,OTH,oil,Food_price,USD,297521.377147513,297521.377147513,297521.377147513
20-34,OTH,oil,FL,mrh-eq,19657.8104531374,19657.8104531374,19657.8104531374
20-34,OTH,sat_fat,CED,MJ,1578799.25666587,1578799.25666587,1578799.25666587
20-34,OTH,sat_fat,Food_price,USD,214640.089130676,214640.089130676,214640.089130676
20-34,OTH,sat_fat,FL,mrh-eq,42428.9174040813,42428.9174040813,42428.9174040813
35-44,NHW,added_sugar,CED,MJ,2065432.56321858,2065432.56321858,2065432.56321858
35-44,NHW,added_sugar,Food_price,USD,3795161.20069059,3795161.20069059,3795161.20069059
35-44,NHW,added_sugar,FL,mrh-eq,92725.8478278164,92725.8478278164,92725.8478278164
35-44,NHW,oil,CED,MJ,1070176.41979628,1070176.41979628,1070176.41979628
35-44,NHW,oil,Food_price,USD,607314.573690785,607314.573690785,607314.573690785
35-44,NHW,oil,FL,mrh-eq,51084.804117886,51084.804117886,51084.804117886
35-44,NHW,sat_fat,CED,MJ,4720247.15939477,4720247.15939477,4720247.15939477
35-44,NHW,sat_fat,Food_price,USD,521208.630346959,521208.630346959,521208.630346959
35-44,NHW,sat_fat,FL,mrh-eq,128364.782154666,128364.782154666,128364.782154666
35-44,NHB,added_sugar,CED,MJ,514508.869963402,514508.869963402,514508.869963402
35-44,NHB,added_sugar,Food_price,USD,845349.127962678,845349.127962678,845349.127962678
35-44,NHB,added_sugar,FL,mrh-eq,20655.4724552601,20655.4724552601,20655.4724552601
35-44,NHB,oil,CED,MJ,257950.48349362,257950.48349362,257950.48349362
35-44,NHB,oil,Food_price,USD,65338.9060619983,65338.9060619983,65338.9060619983
35-44,NHB,oil,FL,mrh-eq,13003.4520595372,13003.4520595372,13003.4520595372
35-44,NHB,sat_fat,CED,MJ,1067178.20823409,1067178.20823409,1067178.20823409
35-44,NHB,sat_fat,Food_price,USD,114106.335969946,114106.335969946,114106.335969946
35-44,NHB,sat_fat,FL,mrh-eq,28707.3717371101,28707.3717371101,28707.3717371101
35-44,HIS,added_sugar,CED,MJ,870987.094372332,870987.094372332,870987.094372332
35-44,HIS,added_sugar,Food_price,USD,1485619.4696852,1485619.4696852,1485619.4696852
35-44,HIS,added_sugar,FL,mrh-eq,40163.0797013257,40163.0797013257,40163.0797013257
35-44,HIS,oil,CED,MJ,448194.230749279,448194.230749279,448194.230749279
35-44,HIS,oil,Food_price,USD,312725.273788568,312725.273788568,312725.273788568
35-44,HIS,oil,FL,mrh-eq,22845.3365889787,22845.3365889787,22845.3365889787
35-44,HIS,sat_fat,CED,MJ,2018111.39143225,2018111.39143225,2018111.39143225
35-44,HIS,sat_fat,Food_price,USD,204442.82748734,204442.82748734,204442.82748734
35-44,HIS,sat_fat,FL,mrh-eq,55210.0357559787,55210.0357559787,55210.0357559787
35-44,OTH,added_sugar,CED,MJ,466039.460881818,466039.460881818,466039.460881818
35-44,OTH,added_sugar,Food_price,USD,722750.391339964,722750.391339964,722750.391339964
35-44,OTH,added_sugar,FL,mrh-eq,23842.7767584241,23842.7767584241,23842.7767584241
35-44,OTH,oil,CED,MJ,251785.203573105,251785.203573105,251785.203573105
