age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,NHW,CED,MJ,98183204.8174513,97548141.0914825,98073278.0781517
20-34,NHW,Food_price,USD,59183323.0218247,57800044.1639416,59387392.621178
20-34,NHW,FL,mrh-eq,3268215.91596042,3235223.0988395,3261186.98838488
20-34,NHB,CED,MJ,23086747.2107666,22586966.1186852,22803286.2308286
20-34,NHB,Food_price,USD,13958369.0137338,13758734.4086375,14188194.1932293
20-34,NHB,FL,mrh-eq,757096.759574114,744228.204052133,750931.451879311
20-34,HIS,CED,MJ,34265353.2691606,34282419.3181881,34640384.7050153
20-34,HIS,Food_price,USD,18444563.7556026,18538347.3166195,18900958.4749339
20-34,HIS,FL,mrh-eq,1135908.28580319,1138726.75138888,1150000.35468798
20-34,OTH,CED,MJ,18172052.8855117,18131964.0002312,18190661.6873316
20-34,OTH,Food_price,USD,10961705.4361634,10974687.0013546,11155543.6089754
20-34,OTH,FL,mrh-eq,619807.633271751,615595.676854219,618905.097845013
35-44,NHW,CED,MJ,57927161.7741556,60004521.3717543,59980081.3146585
35-44,NHW,Food_price,USD,31393855.1632425,32304465.647342,32136462.6952213
35-44,NHW,FL,mrh-eq,1936613.55405913,2006122.00700237,2004344.74513842
35-44,NHB,CED,MJ,13544843.5710365,13580931.5265639,13652784.6315695
35-44,NHB,Food_price,USD,7394179.75788894,7601803.60893471,7749218.36069403
35-44,NHB,FL,mrh-eq,452186.012832109,454854.501217535,455861.053112547
35-44,HIS,CED,MJ,22321089.9675078,22911271.8791397,22656842.0036377
35-44,HIS,Food_price,USD,12018305.1231357,11935168.2889482,12206861.1890512
35-44,HIS,FL,mrh-eq,765727.576995358,782232.374625413,780174.474456874
35-44,OTH,CED,MJ,12187237.7283558,12059918.387949,11685235.4053069
35-44,OTH,Food_price,USD,6146976.12122946,6204332.0939567,6105518.37647819
35-44,OTH,FL,mrh-eq,436856.931565112,435142.551741356,422429.377745292
45-54,NHW,CED,MJ,65087858.9379617,66083772.3833489,65907255.3344478
45-54,NHW,Food_price,USD,35774172.3821969,37967707.357866,35942400.7970639
45-54,NHW,FL,mrh-eq,2238043.48139912,2276400.64515725,2257503.10467539
45-54,NHB,CED,MJ,11337475.7855847,11886228.1504744,11362264.9568968
45-54,NHB,Food_price,USD,6288418.18805097,6652762.29768006,6349863.67133434
45-54,NHB,FL,mrh-eq,384307.752483377,403900.150539609,386912.252962809
45-54,HIS,CED,MJ,14993606.6375965,15159359.2017946,14850072.0654681
45-54,HIS,Food_price,USD,7532625.65534322,7494765.10703258,7550143.36276118
45-54,HIS,FL,mrh-eq,515146.817988503,517719.575511301,510869.482586858
45-54,OTH,CED,MJ,11137393.7822273,11275909.239097,10803847.2117579
