Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,69766247.3495539,69766247.3495539,69766247.3495539
added_sugar,Food_price,USD,119478742.716867,119478742.716867,119478742.716867
added_sugar,FL,mrh-eq,3201547.61481003,3201547.61481003,3201547.61481003
oil,CED,MJ,73323499.0255641,73323499.0255641,73323499.0255641
oil,Food_price,USD,52407090.7370354,52407090.7370354,52407090.7370354
oil,FL,mrh-eq,3731464.47274194,3731464.47274194,3731464.47274194
sat_fat,CED,MJ,228283852.146546,228283852.146546,228283852.146546
sat_fat,Food_price,USD,26097121.1659586,26097121.1659586,26097121.1659586
sat_fat,FL,mrh-eq,6175923.42894684,6175923.42894684,6175923.42894684
