age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,CED,MJ,6245226.26939873,6245226.26939873,6245226.26939873
20-34,Female,NHW,Food_price,USD,4751388.63825058,4751388.63825058,4751388.63825058
20-34,Female,NHW,FL,mrh-eq,221891.899624529,221891.899624529,221891.899624529
20-34,Female,NHB,CED,MJ,1573123.5434605,1573123.5434605,1573123.5434605
20-34,Female,NHB,Food_price,USD,1100831.53806857,1100831.53806857,1100831.53806857
20-34,Female,NHB,FL,mrh-eq,52878.7811572633,52878.7811572633,52878.7811572633
20-34,Female,HIS,CED,MJ,2423832.84342634,2423832.84342634,2423832.84342634
20-34,Female,HIS,Food_price,USD,1402614.41927803,1402614.41927803,1402614.41927803
20-34,Female,HIS,FL,mrh-eq,84534.9586370739,84534.9586370739,84534.9586370739
20-34,Female,OTH,CED,MJ,1343067.77133444,1343067.77133444,1343067.77133444
20-34,Female,OTH,Food_price,USD,986510.43516889,986510.43516889,986510.43516889
20-34,Female,OTH,FL,mrh-eq,47548.18642814,47548.18642814,47548.18642814
20-34,Male,NHW,CED,MJ,7113339.08858514,7113339.08858514,7113339.08858514
20-34,Male,NHW,Food_price,USD,4945111.98705003,4945111.98705003,4945111.98705003
20-34,Male,NHW,FL,mrh-eq,243259.154255236,243259.154255236,243259.154255236
20-34,Male,NHB,CED,MJ,1496204.14246676,1496204.14246676,1496204.14246676
20-34,Male,NHB,Food_price,USD,903641.025757456,903641.025757456,903641.025757456
20-34,Male,NHB,FL,mrh-eq,50055.2396853659,50055.2396853659,50055.2396853659
20-34,Male,HIS,CED,MJ,2551546.33541895,2551546.33541895,2551546.33541895
20-34,Male,HIS,Food_price,USD,1580140.96072985,1580140.96072985,1580140.96072985
20-34,Male,HIS,FL,mrh-eq,84822.5359140329,84822.5359140329,84822.5359140329
20-34,Male,OTH,CED,MJ,1366496.75625409,1366496.75625409,1366496.75625409
20-34,Male,OTH,Food_price,USD,936576.304716644,936576.304716644,936576.304716644
20-34,Male,OTH,FL,mrh-eq,47761.2656443867,47761.2656443867,47761.2656443867
35-44,Female,NHW,CED,MJ,3780503.36204808,3780503.36204808,3780503.36204808
35-44,Female,NHW,Food_price,USD,2332191.72593825,2332191.72593825,2332191.72593825
35-44,Female,NHW,FL,mrh-eq,132697.748570361,132697.748570361,132697.748570361
35-44,Female,NHB,CED,MJ,982115.43818154,982115.43818154,982115.43818154
35-44,Female,NHB,Food_price,USD,516394.587698125,516394.587698125,516394.587698125
35-44,Female,NHB,FL,mrh-eq,33557.8070161078,33557.8070161078,33557.8070161078
35-44,Female,HIS,CED,MJ,1651812.5173948,1651812.5173948,1651812.5173948
35-44,Female,HIS,Food_price,USD,1009415.01282878,1009415.01282878,1009415.01282878
35-44,Female,HIS,FL,mrh-eq,59925.2263746814,59925.2263746814,59925.2263746814
35-44,Female,OTH,CED,MJ,957229.84368779,957229.84368779,957229.84368779
35-44,Female,OTH,Food_price,USD,549489.335706658,549489.335706658,549489.335706658
35-44,Female,OTH,FL,mrh-eq,35940.9194874892,35940.9194874892,35940.9194874892
35-44,Male,NHW,CED,MJ,4075352.78036156,4075352.78036156,4075352.78036156
35-44,Male,NHW,Food_price,USD,2591492.67879009,2591492.67879009,2591492.67879009
35-44,Male,NHW,FL,mrh-eq,139477.685530007,139477.685530007,139477.685530007
35-44,Male,NHB,CED,MJ,857522.123509568,857522.123509568,857522.123509568
35-44,Male,NHB,Food_price,USD,508399.782296498,508399.782296498,508399.782296498
35-44,Male,NHB,FL,mrh-eq,28808.4892357996,28808.4892357996,28808.4892357996
35-44,Male,HIS,CED,MJ,1685480.19915906,1685480.19915906,1685480.19915906
35-44,Male,HIS,Food_price,USD,993372.558132329,993372.558132329,993372.558132329
35-44,Male,HIS,FL,mrh-eq,58293.2256716018,58293.2256716018,58293.2256716018
35-44,Male,OTH,CED,MJ,804246.476553348,804246.476553348,804246.476553348
35-44,Male,OTH,Food_price,USD,479352.215176057,479352.215176057,479352.215176057
35-44,Male,OTH,FL,mrh-eq,30272.2021299858,30272.2021299858,30272.2021299858
45-54,Female,NHW,CED,MJ,4625523.86765594,4625523.86765594,4625523.86765594
45-54,Female,NHW,Food_price,USD,2818285.35420889,2818285.35420889,2818285.35420889
45-54,Female,NHW,FL,mrh-eq,164567.854477005,164567.854477005,164567.854477005
45-54,Female,NHB,CED,MJ,772524.777309369,772524.777309369,772524.777309369
45-54,Female,NHB,Food_price,USD,489286.576637231,489286.576637231,489286.576637231
45-54,Female,NHB,FL,mrh-eq,26335.7922874432,26335.7922874432,26335.7922874432
45-54,Female,HIS,CED,MJ,1045728.69282537,1045728.69282537,1045728.69282537
45-54,Female,HIS,Food_price,USD,635586.916550497,635586.916550497,635586.916550497
45-54,Female,HIS,FL,mrh-eq,37080.7586370606,37080.7586370606,37080.7586370606
45-54,Female,OTH,CED,MJ,613504.346846193,613504.346846193,613504.346846193
45-54,Female,OTH,Food_price,USD,391845.704183237,391845.704183237,391845.704183237
45-54,Female,OTH,FL,mrh-eq,22772.1701078092,22772.1701078092,22772.1701078092
45-54,Male,NHW,CED,MJ,3984102.85351617,3984102.85351617,3984102.85351617
45-54,Male,NHW,Food_price,USD,2590682.15415946,2590682.15415946,2590682.15415946
45-54,Male,NHW,FL,mrh-eq,142050.664441764,142050.664441764,142050.664441764
45-54,Male,NHB,CED,MJ,856583.140486849,856583.140486849,856583.140486849
45-54,Male,NHB,Food_price,USD,439281.47437827,439281.47437827,439281.47437827
45-54,Male,NHB,FL,mrh-eq,29622.3832295506,29622.3832295506,29622.3832295506
45-54,Male,HIS,CED,MJ,1215800.04103074,1215800.04103074,1215800.04103074
45-54,Male,HIS,Food_price,USD,581603.950684367,581603.950684367,581603.950684367
45-54,Male,HIS,FL,mrh-eq,42576.1974865688,42576.1974865688,42576.1974865688
45-54,Male,OTH,CED,MJ,1031498.68427366,1031498.68427366,1031498.68427366
45-54,Male,OTH,Food_price,USD,485468.891565785,485468.891565785,485468.891565785
45-54,Male,OTH,FL,mrh-eq,37175.0083787431,37175.0083787431,37175.0083787431
55-64,Female,NHW,CED,MJ,5926299.31874103,5926299.31874103,5926299.31874103
55-64,Female,NHW,Food_price,USD,3806695.69847311,3806695.69847311,3806695.69847311
55-64,Female,NHW,FL,mrh-eq,213436.122798577,213436.122798577,213436.122798577
55-64,Female,NHB,CED,MJ,1076101.57458524,1076101.57458524,1076101.57458524
55-64,Female,NHB,Food_price,USD,694383.496721938,694383.496721938,694383.496721938
55-64,Female,NHB,FL,mrh-eq,37586.1648756661,37586.1648756661,37586.1648756661
55-64,Female,HIS,CED,MJ,1026537.65274888,1026537.65274888,1026537.65274888
55-64,Female,HIS,Food_price,USD,551039.239331684,551039.239331684,551039.239331684
55-64,Female,HIS,FL,mrh-eq,37156.8091425327,37156.8091425327,37156.8091425327
55-64,Female,OTH,CED,MJ,881292.124666219,881292.124666219,881292.124666219
55-64,Female,OTH,Food_price,USD,684844.45172215,684844.45172215,684844.45172215
55-64,Female,OTH,FL,mrh-eq,31923.6583653915,31923.6583653915,31923.6583653915
55-64,Male,NHW,CED,MJ,5999870.24315824,5999870.24315824,5999870.24315824
55-64,Male,NHW,Food_price,USD,3289671.00360144,3289671.00360144,3289671.00360144
55-64,Male,NHW,FL,mrh-eq,213313.255613741,213313.255613741,213313.255613741
55-64,Male,NHB,CED,MJ,741136.540085944,741136.540085944,741136.540085944
55-64,Male,NHB,Food_price,USD,336013.301971845,336013.301971845,336013.301971845
55-64,Male,NHB,FL,mrh-eq,25127.3881114348,25127.3881114348,25127.3881114348
55-64,Male,HIS,CED,MJ,1055343.64313514,1055343.64313514,1055343.64313514
55-64,Male,HIS,Food_price,USD,505172.636271735,505172.636271735,505172.636271735
55-64,Male,HIS,FL,mrh-eq,37506.0304221839,37506.0304221839,37506.0304221839
55-64,Male,OTH,CED,MJ,821492.377650071,821492.377650071,821492.377650071
55-64,Male,OTH,Food_price,USD,459650.431972269,459650.431972269,459650.431972269
55-64,Male,OTH,FL,mrh-eq,31343.1150604943,31343.1150604943,31343.1150604943
65-74,Female,NHW,CED,MJ,4181444.97483969,4181444.97483969,4181444.97483969
65-74,Female,NHW,Food_price,USD,2720746.19740338,2720746.19740338,2720746.19740338
65-74,Female,NHW,FL,mrh-eq,148221.169393015,148221.169393015,148221.169393015
65-74,Female,NHB,CED,MJ,466397.612014002,466397.612014002,466397.612014002
65-74,Female,NHB,Food_price,USD,265505.441646248,265505.441646248,265505.441646248
65-74,Female,NHB,FL,mrh-eq,16796.5641947052,16796.5641947052,16796.5641947052
65-74,Female,HIS,CED,MJ,569071.43697218,569071.43697218,569071.43697218
65-74,Female,HIS,Food_price,USD,285733.803912427,285733.803912427,285733.803912427
65-74,Female,HIS,FL,mrh-eq,21020.9367650592,21020.9367650592,21020.9367650592
65-74,Female,OTH,CED,MJ,376801.688788123,376801.688788123,376801.688788123
65-74,Female,OTH,Food_price,USD,264642.484264825,264642.484264825,264642.484264825
65-74,Female,OTH,FL,mrh-eq,14236.0962610581,14236.0962610581,14236.0962610581
65-74,Male,NHW,CED,MJ,3899991.75827159,3899991.75827159,3899991.75827159
65-74,Male,NHW,Food_price,USD,2190127.23766994,2190127.23766994,2190127.23766994
65-74,Male,NHW,FL,mrh-eq,139365.423900902,139365.423900902,139365.423900902
65-74,Male,NHB,CED,MJ,402268.039068268,402268.039068268,402268.039068268
65-74,Male,NHB,Food_price,USD,195538.486713849,195538.486713849,195538.486713849
65-74,Male,NHB,FL,mrh-eq,13972.2958444447,13972.2958444447,13972.2958444447
65-74,Male,HIS,CED,MJ,424552.921595623,424552.921595623,424552.921595623
65-74,Male,HIS,Food_price,USD,256033.733573113,256033.733573113,256033.733573113
65-74,Male,HIS,FL,mrh-eq,15278.1084320963,15278.1084320963,15278.1084320963
65-74,Male,OTH,CED,MJ,345653.108210825,345653.108210825,345653.108210825
65-74,Male,OTH,Food_price,USD,160695.241498935,160695.241498935,160695.241498935
65-74,Male,OTH,FL,mrh-eq,12709.2796618112,12709.2796618112,12709.2796618112
75+,Female,NHW,CED,MJ,3116956.4168005,3116956.4168005,3116956.4168005
75+,Female,NHW,Food_price,USD,1997927.9645532,1997927.9645532,1997927.9645532
75+,Female,NHW,FL,mrh-eq,116173.060609291,116173.060609291,116173.060609291
75+,Female,NHB,CED,MJ,411205.036378652,411205.036378652,411205.036378652
75+,Female,NHB,Food_price,USD,246882.906460499,246882.906460499,246882.906460499
75+,Female,NHB,FL,mrh-eq,14736.7183973929,14736.7183973929,14736.7183973929
75+,Female,HIS,CED,MJ,254400.913030801,254400.913030801,254400.913030801
75+,Female,HIS,Food_price,USD,145897.599080137,145897.599080137,145897.599080137
75+,Female,HIS,FL,mrh-eq,9415.76630327327,9415.76630327327,9415.76630327327
75+,Female,OTH,CED,MJ,234142.095177796,234142.095177796,234142.095177796
75+,Female,OTH,Food_price,USD,122322.919537617,122322.919537617,122322.919537617
75+,Female,OTH,FL,mrh-eq,8504.40701858067,8504.40701858067,8504.40701858067
75+,Male,NHW,CED,MJ,2450828.19218103,2450828.19218103,2450828.19218103
75+,Male,NHW,Food_price,USD,1461858.77752257,1461858.77752257,1461858.77752257
75+,Male,NHW,FL,mrh-eq,87858.5208246673,87858.5208246673,87858.5208246673
75+,Male,NHB,CED,MJ,238923.878825552,238923.878825552,238923.878825552
75+,Male,NHB,Food_price,USD,126495.622380496,126495.622380496,126495.622380496
75+,Male,NHB,FL,mrh-eq,8187.46445439308,8187.46445439308,8187.46445439308
