age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,added_sugar,CED,MJ,-3861321.79570824,-3689004.55178415,-4003484.87601001
20-34,Female,NHW,added_sugar,Food_price,USD,-8502106.22559243,-7811385.53374333,-8547702.77484276
20-34,Female,NHW,added_sugar,FL,mrh-eq,-177669.048332126,-169740.302073983,-184210.326298974
20-34,Female,NHW,oil,CED,MJ,-526040.818642777,-292726.193527409,-363227.897165435
20-34,Female,NHW,oil,Food_price,USD,-343685.574096829,-183408.043390786,-218892.637148189
20-34,Female,NHW,oil,FL,mrh-eq,-28043.7222034222,-15605.5039115178,-19364.0148894185
20-34,Female,NHW,sat_fat,CED,MJ,-11785221.956886,-12417470.6684694,-12110466.3171954
20-34,Female,NHW,sat_fat,Food_price,USD,-1408972.89027617,-1446369.59603619,-1466887.86282293
20-34,Female,NHW,sat_fat,FL,mrh-eq,-307173.447728616,-323652.561763934,-315650.711192639
20-34,Female,NHB,added_sugar,CED,MJ,-1278106.41179086,-1173826.22553379,-1281229.79835732
20-34,Female,NHB,added_sugar,Food_price,USD,-2300364.26364032,-2006387.42593352,-2358411.77002516
20-34,Female,NHB,added_sugar,FL,mrh-eq,-50239.6810671178,-46140.645767049,-50362.4548389263
20-34,Female,NHB,oil,CED,MJ,-184179.056860071,-218741.070011673,-215773.952384043
20-34,Female,NHB,oil,Food_price,USD,-134781.737427385,-153687.126399025,-154827.503603753
20-34,Female,NHB,oil,FL,mrh-eq,-9488.04661849357,-11268.5204552151,-11115.668383685
20-34,Female,NHB,sat_fat,CED,MJ,-2833056.55076324,-2667683.61371175,-2667815.50235081
20-34,Female,NHB,sat_fat,Food_price,USD,-308150.07030801,-301480.146693604,-301886.58820379
20-34,Female,NHB,sat_fat,FL,mrh-eq,-74229.052354295,-69896.1079945816,-69899.5636152226
20-34,Female,HIS,added_sugar,CED,MJ,-1394999.52103435,-1575125.87095437,-1590839.74517343
20-34,Female,HIS,added_sugar,Food_price,USD,-2103673.72734645,-2388130.22478745,-2447976.1363435
20-34,Female,HIS,added_sugar,FL,mrh-eq,-60468.4135008026,-68276.2689481491,-68957.4111490246
20-34,Female,HIS,oil,CED,MJ,-35333.4651510339,-21510.6464367211,-54090.8290211346
20-34,Female,HIS,oil,Food_price,USD,-18814.7224561929,-25603.7316798638,-44560.1099271504
20-34,Female,HIS,oil,FL,mrh-eq,-1823.82237592487,-1110.32411126969,-2792.02913949651
20-34,Female,HIS,sat_fat,CED,MJ,-3807388.77119027,-3757219.69459568,-3909428.73355861
20-34,Female,HIS,sat_fat,Food_price,USD,-561070.989520158,-555851.083969174,-586058.681174479
20-34,Female,HIS,sat_fat,FL,mrh-eq,-104228.159019463,-102854.768801808,-107021.526879489
20-34,Female,OTH,added_sugar,CED,MJ,-636130.552378464,-603921.858977118,-690206.61229192
20-34,Female,OTH,added_sugar,Food_price,USD,-1193859.62078214,-1222250.79414161,-1341274.86836708
20-34,Female,OTH,added_sugar,FL,mrh-eq,-28920.2099184814,-27455.9158818498,-31378.6533911526
